Frame,C009,C013,C005,C004,C012,C003,C023,C002,C001,C016,C000,C007,C011,C010,C006
155.24091,-1.549038,-1.090868,0.1284492,0.1930866,-0.5699035,-0.354871,-0.3466653,0.03187275,0.1426147,-0.2442119,0.259961,-0.5440237,-0.2036497,-0.5274046,0.1361915
155.307537,-1.133316,-0.8235112,0.4313221,-0.9931632,-0.1026671,-0.6559089,-0.2026608,-0.5342433,0.03464404,-0.5100323,-0.02930304,-0.6254899,0.5076333,-0.667052,-0.7269257
155.374164,-0.2648581,-0.4488966,-0.2244198,-0.1410569,-0.2756939,-0.1332976,-0.2777839,0.3355709,0.2930581,-0.1793548,-0.4433997,-0.6018195,0.2129565,-0.256068,-0.4660357
155.440791,-0.9146568,-0.5962696,-0.05440872,-0.1537294,-0.4993649,-1.113933,0.007587253,-0.3975883,0.05613326,-0.3657168,-0.1268919,-0.4250209,-0.7277925,-0.147504,-0.5219753
155.507418,-1.225168,-0.08112513,0.3154063,-1.174693,0.3602124,0.01115781,-0.2020212,-0.3134197,0.1531716,0.2278105,0.5273232,-0.1232,-0.504606,-0.4375182,-0.5245672
155.574045,-0.7760825,-0.6336744,-0.004999474,-0.4256249,-0.2897028,-0.2436953,-0.5172476,0.3925091,-0.2345824,-0.7987568,0.3842556,-0.297036,-0.04655927,-0.1381705,-0.7364042
155.640672,-0.538956,-0.1233409,0.437833,-1.241459,0.04908003,0.303743,0.250163,-0.379416,0.2703248,0.1356702,0.2474289,-0.2799636,1.004778,-0.5887232,-0.245691
155.707299,-0.4159154,0.3508177,0.0775213,-0.4716001,-0.1148116,0.1270788,0.1311818,-0.54941,-0.2101752,-0.5848315,-0.0280474,0.1157639,-0.6619877,-0.0308043,-0.7530021
155.773926,-0.6151013,-0.0691596,0.1864464,-1.052155,0.3097511,0.00937385,-0.115355,0.2692567,0.3854043,-0.1323323,0.215723,-0.04821735,0.3126928,-0.2938655,-0.05674545
155.840553,-0.6861714,-0.7622917,-0.4630488,0.1127072,0.4286927,-0.8994844,-0.02884365,-0.1581105,-0.3139256,-0.4906364,-0.4426431,-0.02263194,-0.2916884,-0.3763041,-0.5890348
155.90718,-0.083546,0.4639116,-0.09239114,-0.4337041,-0.2912001,0.3831866,-0.1772986,-0.1971998,-0.1368916,-0.2694842,-0.02774758,-0.2966993,-0.4321752,-0.4837345,-0.08072158
155.973807,-0.8008015,-0.1761652,-0.2114604,-0.5596409,-0.2829615,-0.4561899,0.1522298,0.08123821,0.1715036,-0.9910625,0.1948258,-0.6521456,-0.1798692,0.4571187,-0.8721473
156.040434,-0.5870798,-0.2269689,0.04610663,-0.5892484,0.1486272,-1.012343,-0.5605553,0.02584933,-0.2310158,-0.3453596,-0.1553706,-0.2792054,0.9949647,-0.8111496,-0.3085806
156.107061,-0.02979924,-0.7222465,-0.3754224,-0.5333374,-0.2728804,0.2135341,0.1768074,-0.007328628,-0.2754282,-0.1479812,-0.1891436,-0.4077237,-0.642731,-0.3056072,-0.555225
156.173688,-0.5014015,0.3716668,0.08218671,-0.5280836,0.09156211,-0.2891263,0.3901598,-0.6566629,0.2187965,0.0621245,-0.25835,-0.6318372,0.6421362,-0.9042209,-0.5478342
156.240315,0.503148,-0.5915978,0.2663163,-0.9841875,0.01156727,-0.6376486,0.702592,-0.4056371,0.07783481,-0.895685,-0.0492408,0.186654,-0.8018157,-1.314082,-0.5647311
156.306942,-0.07954148,-0.779174,-0.3172252,-0.1830814,0.413505,-0.2841771,-0.3479028,-0.6281485,-0.09454463,-0.5624318,0.001452623,-0.2807036,-0.2529317,-0.5637537,-0.4070928
156.373569,-1.151039,-0.6578686,-0.2426035,0.2662575,0.2134489,-0.1082482,-0.290985,0.05428768,-0.178189,-0.6218613,-0.1932673,-0.3434824,0.0323946,-0.3556777,-0.1557567
156.440196,-0.9837849,0.05214311,-0.2249036,0.553324,0.1045219,-0.5148748,-0.3037049,-0.5162029,-0.3746387,-0.4114228,-0.1678944,-0.543463,0.2152131,-0.4651751,-0.3377883
156.506823,-0.5349495,0.1073975,0.2279192,0.06217173,-0.6669352,0.2036444,0.04257977,-0.130096,0.1097969,-0.2383027,-0.2562672,-0.4967826,-0.9356337,-0.1209788,-0.6285268
156.57345,-0.2774525,-0.6494148,0.1350564,0.08824514,-0.4816401,-0.4324286,0.1466165,-0.2552282,0.254931,-0.5243515,0.0284301,-0.7211727,-0.2828512,-0.6170232,-0.6182967
156.640077,-1.344415,-0.6538212,0.3492347,-0.4108165,0.1953602,0.04469934,-0.3923464,-0.5256957,0.02328484,-0.3942064,-0.1915506,-0.2738717,-0.04633962,-0.6575261,-0.4962724
156.706704,-1.413401,-0.5646053,-0.1643653,-0.5455779,-0.4576864,-0.6887191,0.3152025,-0.1775624,-0.07226897,-0.2214633,-0.01458234,-0.08501992,0.02032821,-0.2355877,-0.7229905
156.773331,-1.133438,-0.7528656,-0.1255064,-0.1567401,0.2270428,-0.1004874,-0.5138178,-1.082567,-0.2007847,-0.7025875,0.365056,-0.4624471,-1.127328,-0.3136501,-0.5822801
156.839958,-0.05760566,0.1519517,-0.1166949,-0.76902,-0.2705718,-0.755864,-0.3927086,-0.164499,0.1730631,-0.6829425,-0.2672259,-0.456573,0.6282803,-0.4743842,-0.3308047
156.906585,-0.587584,-0.3461228,-0.2926322,-0.2373293,-0.5640298,-0.8362644,-0.3942143,-0.7862219,-0.07951108,-0.04990069,-0.04698336,-0.05411484,0.9861184,-0.5447028,-0.6404974
156.973212,-0.6082089,-0.7361349,-0.3595471,0.238363,-0.6112229,-0.6052726,0.02610524,-0.1056427,-0.05708731,0.01644116,-0.379883,-0.3586229,-0.7145997,-0.1466779,-0.8409246
157.039839,-0.5022514,0.1079286,-0.495317,-0.4563801,0.3326313,0.1651304,-0.4220091,-0.1293414,-0.1914175,0.09897617,-0.03773618,0.3526543,0.5010599,-1.122126,-0.5982676
157.106466,-0.7767538,-1.028833,0.03970986,-0.6349853,0.03865694,-0.3623255,-0.7894459,-0.4979068,-0.6273664,-0.5634416,0.04975343,-0.8313918,-0.363516,-0.5709098,-0.8324825
157.173093,-2.120197,0.3284386,0.005888917,-0.7491629,-0.2192066,-0.2873086,0.001647578,-0.1561273,0.1457452,-0.3841385,-0.2146146,0.02378203,0.2001933,-0.3798066,-0.5151518
157.23972,-0.550922,-0.3765035,0.2284146,-0.7196261,-0.3350972,-0.3404226,0.04176794,-0.6308593,-0.2780001,-0.331696,-0.1703534,-0.8574472,0.4810093,-0.8911564,-0.2056904
157.306347,-0.7162413,-0.5871853,-0.2532769,-0.3754184,0.2498559,-0.9360232,-0.3524421,0.05719063,-0.3390803,-0.5563325,-0.1027135,-0.7434241,-0.2679994,-0.8104907,-0.2820337
157.372974,-0.7031412,0.2782608,0.03293524,-1.377908,0.2873076,-0.5642318,0.07481188,0.1169551,-0.3404574,-0.3638833,0.003974116,-0.2066974,-0.5446252,-0.1463873,-1.078923
157.439601,-0.5214011,0.6273293,-0.1088093,-0.3133582,-0.5962868,0.09227503,-0.02469482,0.2277379,0.1968473,-0.3977647,-0.2299715,-0.7075072,0.6969315,-0.04630284,-0.5146022
157.506228,-0.3795843,-0.7215587,-0.5106046,0.2735162,-0.3599713,0.2965783,0.1534234,-0.05365843,-0.487469,-0.1718505,-0.2564418,-0.8356685,-0.5184962,-0.4130706,-0.6782008
157.572855,-1.677297,-0.310924,0.08201775,-1.011467,-0.9134709,0.3889826,0.03107273,-0.06753398,0.2977214,-0.3979856,-0.1927724,-0.356514,-0.7240881,-0.4030975,-0.4672166
157.639482,-0.7699347,-0.1689807,-0.116179,-0.01174288,-0.05111384,0.2440625,-0.5343913,-0.1287071,0.40681,-0.2167515,-0.4782335,-0.5215297,-0.2421336,-0.5246387,-0.2639189
157.706109,0.07586613,-0.06479256,-0.3823804,-0.004623623,-0.8642743,0.09022281,-0.2731714,-0.4339433,-0.4174127,-0.8107866,-0.5155211,-0.778738,0.2723768,-0.7171376,-0.2293716
157.772736,-0.2137557,0.9473782,-0.3238627,0.384475,-0.4038839,-0.2555027,-0.4305284,-0.09243155,0.4149704,-1.054469,0.237986,-0.4019425,-0.0691947,-0.2397352,0.005542749
157.839363,-0.15824,0.9153488,-0.2507932,0.5463344,-0.6809917,-0.7529343,-0.2577695,-0.5287776,-0.02867044,-0.8530638,-0.3132729,-0.6939384,-0.4903767,-0.581171,-0.2965375
157.90599,-1.152073,-0.665684,-0.2714926,0.2965474,-0.1995753,-0.0451407,-0.2379169,-0.01719522,0.04408611,-0.8617988,-0.00800303,-0.6212639,0.3612493,-0.1706039,-0.2413019
157.972617,-0.6296248,-0.7008377,-0.3909033,0.06878566,-0.2475697,-0.2511374,-0.5860181,-0.3204953,0.1685943,-0.9121754,-0.3955382,-0.7433817,0.5038146,-0.5030288,-0.4937072
158.039244,-0.3970287,-0.1867914,-1.128619,-0.4502276,-0.07435195,-0.3629185,-0.3348953,-0.020821,-0.007514792,-0.2483635,-0.3405208,-0.2487306,-0.6205863,-0.4882922,-0.7141463
158.105871,-0.2755512,-0.3833891,-0.1886801,-0.4110497,0.746659,0.102421,-0.1216685,-0.8825852,-0.5926751,-0.7146735,-0.0568882,-0.5124827,-0.5869424,-0.7862853,-0.6139665
158.172498,0.01622895,-0.3286464,-0.6235851,-0.20528,0.01233754,-0.01565334,0.00620175,-0.8300097,-0.03765328,-0.7484149,-0.2140976,-0.747385,-0.3942656,-0.6108231,-0.7983708
158.239125,-0.3105701,-0.3295313,-0.5493903,0.1148247,-0.1501656,-0.03250162,-0.5771933,-0.4319438,0.1140199,-0.7017649,-0.3201551,-0.6409309,-0.10606,0.328318,-0.6368456
158.305752,-0.235458,0.05494133,-0.3927775,-0.06908599,-0.008188526,-0.4407231,0.02629955,-0.147932,0.1560462,-0.2470002,-0.2467904,-0.6379677,0.2311808,-0.3291295,-0.6561514
158.372379,-0.2732686,0.08615253,-0.675382,0.3050837,1.002842,-0.2937965,-0.250051,0.1954059,0.4367428,-0.6989588,-0.4350257,-0.4650785,-0.4200169,-0.5967078,-0.6919142
158.439006,-0.7634689,-0.001078504,-0.08767892,0.3157001,1.259819,0.4176832,-0.6503886,-0.002232025,0.2035936,0.1468658,-0.2253192,-0.3142704,-0.3737905,-0.9037976,-0.2185031
158.505633,-0.2927468,-0.68923,-0.6094437,-0.4474767,1.029081,0.1454458,-0.1064489,-0.3710718,0.01607816,-0.430602,-0.3918085,-0.3207465,-0.2207795,-0.2361286,-0.414762
158.57226,-0.7317033,0.4542715,-0.4481922,-0.4026321,1.187702,-0.08056574,-0.1612077,0.101322,0.1065897,0.05282902,-0.555355,-0.02174771,-0.6705545,-0.1007749,-0.4246387
158.638887,-1.070011,-0.9080379,-0.5115752,0.2182277,0.6917744,0.4459704,-0.8661848,-0.2249042,0.3990632,-0.1780625,-0.3807081,-0.4016803,-0.414248,-0.127645,-0.5230661
158.705514,-0.5875596,-0.4775617,-0.926102,0.6628633,0.9580568,0.162651,-0.4747024,0.1978915,-0.2914545,-0.2227123,-0.3011256,-0.794136,-0.3017767,-0.2040969,-0.8520778
158.772141,-0.100095,-0.01812036,-0.7041951,0.505713,0.7077986,0.08158426,-0.3911694,-0.2000766,0.3781044,-0.3918779,-0.442149,-0.5489259,-1.01709,-0.212137,-0.3080105
158.838768,-1.050542,-0.3582853,-0.7922142,0.09126387,0.7961345,0.6345184,-0.3619052,-0.2044645,0.5014177,0.05801944,-0.6014025,-0.4983548,-0.8464801,-0.7011497,-0.483461
158.905395,0.3460696,-0.05771124,-0.6508793,0.7654628,0.624059,-0.1984492,-0.09683549,-0.4393874,-0.3322229,-0.3832818,-0.4956633,-0.01576895,0.004819628,0.07984906,-0.4616401
158.972022,0.1010214,0.1046951,-0.7580291,-0.1615379,1.365439,-0.1266611,-0.1869403,-0.007647206,-0.2264287,-1.053188,-0.4683337,-0.6056288,0.148272,0.1746148,-0.5857807
159.038649,-0.3491396,-0.7344966,-0.4134757,-0.07690382,1.094611,0.4677905,-0.007208802,-0.2677761,0.3488914,-0.5589098,-0.4266066,-0.1879626,0.5150182,-0.5203882,-0.8091299
159.105276,-0.3879302,-0.2035833,-0.001746695,-0.1068982,0.9523413,0.5888206,-0.7122,-0.03207565,-0.3480766,-0.2196694,-0.1348502,-0.4129736,-0.2783104,-0.3299665,-0.3856354
159.171903,-0.332567,-0.9390213,-0.1828429,0.2759806,0.6206563,0.9951778,-0.2220267,-0.3750402,-0.1276558,-0.3192292,-0.5418447,-0.3846374,0.2360055,-0.9204739,-0.4337927
159.23853,-0.4898987,-0.5063515,-0.5398969,0.09880031,0.1063744,0.3876527,-0.4514701,0.1864142,-0.3266888,-0.6057251,-0.4261341,-0.3084024,-0.5491596,-0.4025184,-0.6054965
159.305157,-0.3091161,-0.1384625,-0.5400987,-0.6997147,0.4831052,-0.8803484,0.3838823,0.3844768,0.3878727,0.06400423,-0.4112571,0.1038349,0.3906436,-0.8231621,-0.5674006
159.371784,-0.6307428,-0.3809569,-1.082984,0.4262271,0.8672235,-0.02542209,-0.482612,-0.1170139,-0.4035952,-0.3960717,-0.5621279,0.4064972,-0.2408714,-0.6111399,-0.9013376
159.438411,-1.476005,-0.6811982,0.3358909,-0.02797905,0.1721705,0.6228816,-0.279026,-0.00939314,-0.05715403,-0.36479,-0.4885858,0.0251386,0.004452525,-0.2026805,-0.03555862
159.505038,-0.08892638,0.03633745,-0.5830821,-0.08754453,0.9712509,0.1035379,-0.2707236,0.3204082,0.7576349,-0.1620062,-0.03455538,-0.1738856,-0.7029784,-0.4930632,0.04059032
159.571665,-0.506182,0.1969151,-0.7841437,0.3733511,0.4031146,-0.1435389,0.08886874,0.3395711,-0.5100014,-0.01119457,-0.313798,0.1667163,-0.05809262,-0.1821926,-0.705471
159.638292,-0.8612754,-0.4755363,-0.6397319,0.5533283,0.6576269,-0.3348295,-0.6255293,0.1166676,0.2843305,-0.4417158,-0.597765,0.4233815,0.1031017,-0.363802,-0.6424204
159.704919,-0.8285787,0.1671687,-0.4853694,-0.666796,0.7444268,0.2382332,0.0219788,0.2889514,-0.01855392,0.1457835,-0.2323152,0.7733021,0.2193996,-0.8824655,-1.024856
159.771546,-0.1356474,-0.6724329,-0.6590915,0.5903924,0.5398917,0.7540078,-0.4855046,-0.2562752,0.1241695,-0.5202832,-0.337423,0.5375468,0.007616582,-0.6281915,-0.7823809
159.838173,0.1109094,-0.2724029,-0.2879454,-0.4650147,0.4298946,-0.02707996,0.04714314,0.3340894,0.3751862,-0.4648547,-0.3208992,1.162767,-0.1572554,-0.7690496,-1.01068
159.9048,-0.8056065,-0.4830592,-0.4666054,0.05504753,0.6089463,0.7170745,-0.547204,-0.2021497,-0.2697342,-0.1166987,-0.2873664,0.8812514,1.003513,-0.4551056,-0.5366497
159.971427,-0.005868948,-0.7276933,-0.4671929,-0.01344082,0.2244035,0.166839,-0.5937474,-0.01620837,0.4815184,-0.2641356,-0.6001145,0.6302572,-0.6433835,-1.007432,-0.7180857
160.038054,0.335447,-0.2925181,-0.4906067,0.3895535,0.1224966,0.7737245,-0.1660523,-1.012386,0.0108771,-0.3145184,-0.477216,0.1730904,0.1040246,-0.6074538,-0.3857448
160.104681,0.3194602,-0.4982962,-0.7508345,0.5298727,0.1678627,1.086689,-0.3113651,0.02222931,0.704399,-0.4454613,-0.3576782,0.2857011,-0.02840345,-0.6230871,-0.964628
160.171308,0.08792245,-0.3040815,-0.4966704,0.2726177,0.247168,1.013348,-0.6078701,-0.3766744,0.2733484,-0.6665074,-0.2113642,0.4340336,0.111218,-0.5997972,-0.6217112
160.237935,-0.4761994,-0.2257332,-0.3314607,0.3295334,1.219002,1.008744,-0.2815003,-0.02637336,-0.2499883,-0.5795969,-0.01706273,0.9372736,0.3096732,-0.7640715,-0.2962045
160.304562,-0.4666034,-0.6839962,-0.4258487,-0.2572795,0.7358298,0.7781834,-0.1591501,-0.2790113,-0.02745487,-0.2138927,-0.1710596,0.8097491,-0.1963328,-0.5087821,-0.9261541
160.371189,-0.02340003,-0.5406415,-0.626428,-0.0307642,0.5443072,0.7959861,-0.4925465,-0.05011694,0.04164614,-0.4294514,-0.2081074,0.807481,-0.5515045,-0.341226,-0.5137634
160.437816,-1.333079,0.0203981,-0.4523006,-0.3609356,0.709133,0.4889478,-0.2770728,-1.168259,0.1683012,-0.4233707,-0.3962792,0.5483903,-1.17674,-0.9975227,-1.042839
160.504443,-0.5251412,0.6347123,-0.4708216,-0.3989664,0.3759011,0.8490877,-0.2402077,-0.3911102,-0.1262146,-0.3824016,-0.272488,0.7058716,0.450734,-0.9793862,-0.6593294
160.57107,0.3153884,0.1857532,-0.6622345,0.1055008,0.1390998,0.6751437,-0.1566759,0.01075012,0.2593373,-0.06392954,-0.4336879,0.795847,0.2158313,-0.8456485,-0.6550913
160.637697,-0.06887846,-0.1573598,-0.4514314,0.01767008,0.4086632,1.240364,-0.3846348,-0.4145879,-0.206967,-0.7526162,-0.3155342,0.8260338,-0.6175137,-0.7670504,-0.8199355
160.704324,-0.5711094,0.2858627,-0.3811882,-0.7018104,0.8492545,2.417218,0.1376978,-0.3618568,-0.06161213,-0.3809761,-0.1597856,0.3486084,0.08529056,-0.2039699,-1.29266
160.770951,-0.0217565,-0.9080499,-0.6193304,-0.6929812,0.2602292,1.537865,-0.5474057,-0.08595588,-0.4180207,-0.7837077,-0.4618297,0.3238773,-0.9827468,-0.8219004,-1.044109
160.837578,0.2207404,0.2028768,-0.6286533,-0.2330971,0.4522773,1.824173,-0.6931249,0.02474616,-0.1469281,-0.7431844,-0.4331433,0.01639599,-0.2170649,-1.037472,-0.2827108
160.904205,0.2732355,-0.2565439,-0.4986766,-0.7128142,-0.02079432,1.277853,0.3840008,-0.2147404,-0.1684797,-0.8706985,-0.1595526,0.328371,-0.3275751,-0.6057103,-0.9082758
160.970832,-0.1432528,-0.2517647,-0.1310493,-0.5816407,0.009916809,0.818868,0.1589853,-0.08376144,-0.09965946,-0.3767371,-0.2528203,-0.1443105,0.06786818,-0.7992919,-0.6589868
161.037459,-0.3542722,-0.01507389,-0.4827217,-0.1444588,-0.05063724,-0.1381773,-0.5987738,-0.7311291,0.07953773,-0.1728567,-0.02137467,0.2809138,-0.524662,-0.7059044,-0.850674
161.104086,-0.2358523,0.8382186,-0.7572164,-0.1536819,0.576475,0.8502622,-0.2280607,-0.1901767,-0.03551659,-0.9317939,-0.362581,0.02518,0.4122265,-0.5778786,-1.111571
161.170713,-0.2705932,-0.5625572,-0.5440424,-0.1605328,-0.3045658,1.882724,-0.7400858,-0.1425587,0.1787297,-0.7794128,-0.3391721,-0.3676734,-0.3734848,-0.1895329,-0.5514798
161.23734,0.0835665,-0.4395401,-0.4466019,0.1182234,-0.1401409,0.6980731,-0.5000818,-0.2342066,0.2110377,-0.5195716,-0.4182782,-0.1225714,0.1091842,-0.1986371,-0.9391599
161.303967,-0.05628319,-1.216301,-0.6757692,-0.6158544,0.2590136,0.9321667,-0.09517624,-0.1451069,0.005967048,-0.6712465,-0.5506541,0.3000141,0.2012139,-0.5133665,-0.9720306
161.370594,0.1648961,0.40397,-0.6103964,-0.06600578,0.8712772,0.8190822,-0.3601375,0.6050848,-0.1865223,-0.07798113,-0.1806664,3.957941,0.006276865,0.2408661,-0.544181
161.437221,1.102575,-0.1355274,-0.9614864,0.02929586,-0.3417931,-0.02540787,0.2874355,0.1794605,-0.5335959,-0.09930535,-0.2956267,6.14654,0.4668554,0.198848,0.01492386
161.503848,0.1610472,0.6154227,-0.7009032,-0.4275889,-0.7983805,0.563587,-0.2568511,0.4540722,0.3010837,-0.2922314,-0.1889303,5.417888,-0.2203807,-0.3006487,-0.2545157
161.570475,0.526888,0.3683605,-0.5892722,-0.578398,0.887551,1.469556,-0.177372,-0.5648907,0.067476,-0.132401,-0.3806218,4.872289,-0.3791382,-0.1212694,-0.5220228
161.637102,-0.1197554,0.1950228,-0.5544182,-0.2641299,0.2537603,1.433708,-0.2609807,-0.02031306,0.07852536,-0.2758861,-0.6533902,4.334052,0.1837848,-0.0885212,-0.8524129
161.703729,-0.129472,-0.6001652,-0.4837877,-0.851663,0.001517699,0.5347347,-0.1391975,-0.1274232,-0.308289,-0.3980508,-0.2462803,4.429427,0.5737332,-0.6433421,-0.3922317
161.770356,0.05406341,-0.1719533,-0.4948735,0.3531729,0.1642185,0.1348552,-0.6808022,-0.4398101,-0.5330133,-0.215476,-0.4635786,3.64658,0.7654802,-0.252491,0.04377782
161.836983,0.1515354,0.3939975,-0.3792251,-0.7915655,0.3814219,0.4702744,0.02116865,-0.03183771,0.1456375,-0.6469463,-0.587968,3.235546,0.6717889,-0.1452675,-0.5267764
161.90361,0.805201,0.04092438,-0.8529252,-0.3644762,0.2720306,0.2181115,0.3294293,-0.6615356,-0.03391045,-0.3729007,-0.4964855,2.950918,-0.4114078,-0.1955658,-0.5200942
161.970237,-0.09345102,-0.02471693,-0.3306876,0.5716118,-0.01496425,0.4333721,-0.2758612,-0.5749255,-0.3364914,0.00563575,-0.1000326,2.571697,0.1717654,-0.1648163,-0.2611514
162.036864,0.004850206,-0.2633694,-0.2156256,-0.3959893,-0.03844672,0.1720549,0.291988,-0.373423,0.3170525,-0.697232,-0.4435392,2.934665,0.7440954,-0.3178247,-0.3974909
162.103491,0.3107325,-0.7862176,-0.1922134,-0.07104424,-0.431947,0.5525596,-0.390473,-0.1460538,0.07477427,-0.2733633,-0.6189217,2.478074,0.7445959,-0.4097312,-0.2084607
162.170118,-0.2515701,-0.7294345,-0.5461948,0.1310751,-0.1221836,0.1802795,0.1421252,-0.5073313,-0.2608614,-0.159019,-0.3519127,2.064957,0.1822335,-0.5965008,-0.8134203
162.236745,0.2496426,0.9120471,-0.3198479,-0.4136521,0.07135402,-0.08969205,-0.1184732,-0.5083529,0.3583827,-0.7134055,-0.1974513,1.916785,-0.3777258,-0.3608308,-0.7687982
162.303372,-0.7506565,-0.1373797,-0.0765366,-0.2030826,0.3082837,0.2224919,-0.3169856,-0.3675906,-0.002701711,-0.06822367,-0.2385954,2.033665,-0.5563879,0.2586811,-0.676657
162.369999,0.8914656,-0.4327783,-0.3441166,-0.4823607,0.1111408,-0.1248853,-0.3714293,0.1740176,0.3736129,-0.04075374,-0.4730439,1.768867,1.05258,0.07667518,-0.1136049
162.436626,-0.2402538,-0.05843769,-0.2635977,-0.333523,0.2651579,0.530209,-0.1546993,-0.6975253,-0.1544303,-0.3443538,-0.2112333,1.425182,-0.3190067,-0.7363462,-0.7592117
162.503253,-0.691177,-0.2613861,-0.2905617,0.2346985,-0.1274253,0.3610872,-0.114712,-0.7529956,0.2176331,-0.5038555,-0.1102617,1.104945,-0.01836438,0.005668837,-0.9038962
162.56988,0.07474086,0.1093915,-0.2916372,-0.6073995,0.08649451,0.4800537,0.4009588,-0.7322598,0.1317464,-0.7764309,-0.2692142,0.9607611,0.4460376,-0.9208502,-1.042443
162.636507,-0.2594555,-0.1245919,-0.4505429,0.414944,-0.1454989,0.8316721,-0.5053717,-0.4790213,-0.2241382,-0.1805177,-0.4731535,0.6929026,-0.8451849,-0.5410805,-0.740557
162.703134,-0.3721322,0.4614513,0.09273954,0.3306538,-0.2934446,0.2599844,-0.1272077,-0.1948994,0.2506335,-0.7244208,-0.4788791,0.5953556,0.4714599,-1.035306,-0.5165204
162.769761,-0.8799959,0.4664776,-0.8288415,0.1317777,-0.2859195,-0.4335773,0.6483206,0.5733791,-0.3950353,-0.384771,-0.289616,1.194876,0.009627614,-0.5006199,-0.683844
162.836388,-0.6219333,0.5430214,-0.5722494,-0.2515813,0.2284337,-0.0252864,0.7122599,-0.2711333,-0.3709299,-0.3716315,-0.4184925,1.292904,-0.5168056,-0.706046,-0.3573878
162.903015,0.01745663,0.2222455,-0.08341162,-0.7229562,-0.2298676,0.4966139,1.056513,0.369311,-0.1732264,-0.8817642,-0.3161059,1.3686,-0.2893082,-0.4761597,-0.6709762
162.969642,-0.5150781,0.4296578,-0.5518451,-0.02956682,-0.9701324,-0.2622575,0.9411789,0.2171853,0.2111442,-0.8019931,-0.4272828,0.7271649,0.5099589,-0.9222168,-0.1341088
163.036269,-0.6018545,0.5171605,-0.4583453,-0.5229804,-0.04540028,-0.5808408,0.8726305,-0.2554919,0.1588869,-0.8454423,-0.3438673,0.8944598,0.4219978,-0.8799467,-0.6820223
163.102896,0.007863014,-0.05363793,-0.4356909,-0.4919935,-0.03247958,0.07342509,0.6131531,-0.8141245,0.004396078,-0.7467145,-0.3459316,0.1733059,-0.2975256,-1.2238,-0.3099048
163.169523,-0.4823528,-0.194368,-0.437543,-0.5103529,-0.6427492,1.043972,0.8961272,0.5183967,0.07507236,-0.4466741,-0.1571458,0.3541082,-0.1888888,-0.6924677,-0.3071173
163.23615,-1.664667,-0.1536917,0.2698202,-0.9182116,-0.7389042,-0.8355907,0.4787852,0.5728846,-0.09212829,-0.833971,0.1998082,0.3904272,-0.5120777,-0.4769145,-0.3041224
163.302777,0.08152364,-0.3669233,-0.8418447,0.5974907,-0.2415574,0.1272744,-0.4977701,-0.6251381,-0.6297565,-0.5762081,-0.1688159,0.8415706,-0.678693,-0.2767285,-0.6986179
163.369404,-0.4965466,0.08271411,-0.1162162,-0.1292261,0.04326209,-0.258204,0.3043778,-0.9479613,-0.201709,-0.5887139,-0.06390101,0.7440572,0.1590438,-0.5399645,-0.2415147
163.436031,-0.2760682,-0.6598187,-0.4174564,0.1444851,-0.2611172,-0.3871787,-0.6509264,-0.5068469,-0.3764687,-0.4260416,-0.1350681,1.301398,-0.4801119,-0.7809601,-0.3359196
163.502658,-1.144226,-0.01338771,-0.01592988,-0.02068972,0.05941619,0.2007704,-0.2485084,-0.195327,0.1745698,-0.8222042,-0.08220317,1.381433,0.1674965,-0.2945426,-0.1229714
163.569285,-0.3911183,-0.1325607,-0.2533071,-0.0138524,-0.793561,-0.7339954,0.1575981,-0.6487823,-0.283559,-1.03481,-0.2970886,1.664194,-0.5062594,-0.531579,0.09697986
163.635912,-0.6353454,0.7615891,-0.07298014,0.2495602,-0.1408579,-0.07823957,-0.3066964,0.4017588,-0.2412498,-0.9051682,-0.1747564,1.530089,-0.1360251,-0.7510544,0.1452
163.702539,-0.5581944,0.2951566,-0.3237927,-0.1131476,0.2148295,-0.548389,-0.1125284,-0.228509,0.04620447,-0.3703454,-0.1007537,1.661643,-0.6647402,-0.00154891,-0.480656
163.769166,-0.2956375,-0.2549451,-0.8869464,0.2086661,0.05266005,-0.1276248,-0.1311753,-0.2110512,-0.194923,-0.542703,-0.003449688,1.500154,0.1507509,-0.4087752,-0.5149194
163.835793,-0.8052042,-0.3784868,-0.06406453,0.1143139,0.3352228,0.1234192,-0.2968445,-0.469812,-0.2121895,-0.5412045,-0.1310718,1.926605,-0.7577856,-0.7342212,-0.3300851
163.90242,-1.109813,-0.6968637,-0.2076801,-0.415393,-0.3215436,0.1586446,-0.1954525,0.1042885,0.08822629,-0.2457623,-0.4252538,1.891251,-0.01455477,-0.6562599,0.3058113
163.969047,-0.2880773,0.7138883,-0.3447567,0.609652,0.1899228,-0.5659751,-0.2739028,0.09049233,-0.2092699,-0.6085355,-0.3782663,1.777604,-0.8204159,-0.8854305,0.04133256
164.035674,-0.7044459,-0.5481281,-0.2970788,-0.2998781,-0.06781445,-0.076051,0.06159502,-0.2369626,-0.2255146,-0.4928665,-0.1848337,1.703547,-0.7878618,-0.7125775,-0.2308868
164.102301,-0.6270702,0.2409437,-0.2143137,0.5246266,-0.2147195,-1.001004,0.1300991,-1.072309,0.006875612,-0.6373559,-0.3004154,1.774508,0.2254037,-0.4969762,-0.2680113
164.168928,0.5477054,-0.1090632,-0.7885258,0.4361519,-0.1129159,0.1318606,0.07031074,0.2973075,-0.2940594,-0.8793361,-0.4830758,1.52873,-0.1595718,-0.6818006,0.2005526
