Frame,C009,C025,C013,C005,C029,C004,C012,C008,C003,C019,C022,C018,C002,C014,C001,C017,C037,C021,C020,C036,C016,C000,C031,C007,C011,C010,C006,C030,mouse1,mouse2,contact
72.891032,1.30857,0.189105,-1.556474,0.1237501,1.661458,-0.1013211,-0.8506188,0.726418,-0.9141673,3.073878,-1.284755,2.201576,0.3529929,0.5565861,6.134908,-0.8368626,0.01351719,1.591096,-0.5549307,-0.9916421,0.3861569,0.04271631,0.6988673,-0.3170149,0.6090174,-0.9848734,-0.2274066,-0.756584,,,
72.95766,3.632324,0.2673895,-2.282356,-0.461357,0.8606298,0.6020566,-0.7168903,1.885568,-0.3197554,2.301405,-0.5019476,1.438703,-0.1075838,0.2774916,4.784964,-0.2577501,-0.5017538,0.574518,-0.2236782,-1.044728,-0.1982289,-0.3226717,0.3641293,0.02625653,-0.3450406,0.5179479,-0.3387004,0.107517,,,
73.02428800000001,3.033493,-0.1773083,-1.858788,0.009493571,0.9476114,0.05835367,-0.7418523,0.9004661,-1.178792,2.220769,-0.3281883,1.667736,-0.1679743,-0.04583542,4.029072,-0.6740766,-0.280739,0.7755244,-1.54951,-1.367484,0.2417206,-0.1382024,0.6982297,-0.3653094,-0.3959248,-0.5433276,-0.2552953,-0.7759981,,,
73.09091600000002,3.139364,-0.1837731,-1.659102,-0.3449553,0.4266093,0.4386159,-1.515478,1.588305,-0.6625607,2.423703,-1.08406,1.645925,0.5599807,-0.01596376,5.722605,-0.6797335,-0.1255734,1.327519,-1.297966,-1.270823,-0.5389975,-0.1100967,-1.069086,-0.2883847,-0.04730235,-0.2636627,-0.4912496,-0.6751547,,,
73.157544,2.961551,-1.124032,-1.051856,-0.5673415,1.254999,0.04456706,-1.480231,1.372539,-1.17275,1.792362,-0.5427936,2.452736,-0.09264205,-0.2591939,4.904537,-0.7909547,-0.2459728,1.012589,-0.3998689,-1.227633,-0.2622563,-0.1478774,0.04778598,-0.9885041,0.4188638,-0.08398429,-0.6243205,0.7444782,,,
73.22417200000001,2.349452,-0.1523617,-1.475132,0.1171721,0.4339289,-0.04868711,-1.070507,1.194886,-0.5521928,1.239959,-0.8063032,0.3774551,0.1089769,-1.344623,3.162073,-0.6440997,-0.9440448,-0.06718025,-0.8442386,-0.9344205,0.02009989,-0.05716457,0.6663872,-1.159429,-0.4267874,-0.4661115,-0.425579,0.01699154,,,
73.29080000000002,1.138202,-0.4358279,-1.017085,-0.3538195,0.2776794,-0.4745425,-0.976639,0.5655653,-0.6872432,0.7601523,-0.02888528,1.059467,-0.7977872,-0.8795024,3.564966,-0.5743552,0.02461064,0.141114,-0.9866995,-1.095736,0.02310487,-0.08946662,0.691104,-0.5567222,-0.2301483,0.04515047,0.03434338,0.1030818,,,
73.357428,0.9858937,-0.2224487,-1.596991,-0.7357545,1.193549,0.1914134,-1.785734,0.5416316,-1.376011,0.8022173,-0.6786631,1.448119,-0.6068246,-0.9406067,2.714011,-1.011926,-0.5506552,0.4575634,-0.7326583,-1.900077,0.165357,-0.170107,0.01216129,-0.3248104,-0.2660092,-0.1581592,-0.8433101,-0.07810022,,,
73.42405600000001,1.380006,-0.8953454,-1.930789,-0.2142539,0.7095362,0.2328802,-1.267633,0.5856039,-0.5325249,0.3565065,-0.2774786,0.987498,-0.7809792,-0.7503746,2.572539,-0.798903,-0.06420819,0.5810269,-0.4838783,-0.9525386,0.1560714,-0.2751653,1.025281,-0.2515473,-0.8477656,0.1320496,-0.2407739,0.4831059,,,
73.49068400000002,1.403522,-0.1410605,-1.38819,-0.4822277,0.7251399,-0.3356191,-1.161847,0.230785,-0.5951111,0.1194208,-1.409526,0.4778066,-0.0540485,-1.195547,2.745888,-0.646033,-0.1027473,0.4817775,-1.2912,-1.049695,-0.01129121,-0.04270755,0.9483882,-0.3813004,-0.6317435,-0.06629328,-0.7828549,-0.05523223,,,
73.557312,0.9391056,-0.5734437,-1.139519,-0.1497116,1.665582,-0.05338339,-1.337617,-0.3268207,-0.5808274,-0.1182069,-0.5934526,0.1715246,-0.7464259,-0.5607945,3.209626,-0.9262546,0.04061334,0.6870577,-0.5986751,-1.422296,-0.1071611,-0.0106908,1.36926,-0.5816775,0.1904034,-0.2434202,-0.4330616,0.01711875,,,
73.62394,0.6384523,0.4601588,-2.221476,-0.2372018,-0.3569437,-0.6797597,-1.242163,0.2792537,-1.299085,0.2428145,-0.4024562,1.078826,-0.07348663,0.05868225,3.065618,-0.5560258,-0.02563809,0.5147108,-1.512557,-1.551354,0.2097545,0.0180706,0.5085496,-1.314617,0.5016361,-0.3442746,-0.8618731,0.06952706,,,
73.69056800000001,0.1189577,-0.6865633,-1.066414,-0.371776,0.3421299,-0.4163176,-1.753155,0.4068491,-1.485855,0.1268374,-0.4739734,1.332638,-0.05530896,0.02258784,3.373025,-0.8419316,-0.07223914,1.01442,-1.051586,-1.563823,0.03087045,-0.08412589,0.6224368,-0.6476004,-1.109765,0.1952949,-1.140024,0.2425064,,,
73.75719600000002,0.1629196,-0.1062446,-2.137179,-0.2439364,-0.4688617,-0.8583771,-1.729468,-0.08231734,-0.7717811,-0.2711979,-0.6879881,1.31095,-0.2258115,-2.073794,2.836588,-0.505151,0.3212383,1.359729,-0.6285592,-0.7790956,-0.09077202,0.04155666,1.924845,-0.09552429,0.309782,-0.4445442,-0.9789721,0.2821971,,,
73.823824,0.2162354,-0.06120052,-1.538734,-0.05329604,0.2435182,-0.5894785,-0.553107,-0.7537658,-0.9929678,-0.575367,-0.7063432,0.5430684,-0.5193663,-0.3952445,2.52336,-0.9439583,-0.4285865,0.9118824,-0.248563,-0.4469152,0.3129816,0.07751627,1.2844,-0.1925849,-0.3597409,-0.2233429,-1.081314,0.05015305,,,
73.89045200000001,0.1368093,-0.171095,-1.365626,-0.3496599,0.4167569,-0.3644003,-1.232036,0.9022459,-1.163488,-0.2549987,-0.5934377,-0.03188697,-0.07756123,-1.298251,2.356299,-0.4607094,-0.1753303,0.4231012,-0.2715888,-0.9502699,0.2079743,0.03276266,2.182385,-0.9161514,0.2513335,0.2665184,-0.9217239,0.2996217,,,
73.95708000000002,-0.6039136,0.03248323,-0.9726795,0.3131995,0.05078089,-0.9637091,-2.183566,0.2449562,-0.9424796,-0.647374,-0.2476472,-1.036713,-0.1613415,-1.897923,2.384868,-1.062006,-0.4401142,1.308324,-0.05703243,-1.090104,0.7215106,0.1634444,2.584678,0.3399664,-0.2758763,-0.106271,-1.045822,-0.301989,,,
74.023708,-0.1376155,-0.01134609,-0.8695903,-0.0176765,-1.088588,-1.458545,-2.509616,0.4943485,-0.3499203,-0.476812,-0.6738081,0.06332951,2.087069,-0.2699904,2.409673,-0.9358153,-1.227998,1.129611,-0.9398114,0.94134,0.6527795,0.05071147,2.849632,-0.7567717,0.9615573,-0.116826,-2.03366,0.4425309,,,
74.09033600000001,-0.5872086,-1.755403,0.1744105,0.532353,0.04921326,-1.141449,-1.189093,0.09114914,-1.698042,-0.9490154,-1.074245,0.01235187,5.011738,-0.5377516,2.458148,-0.9226095,-0.3081959,0.3764035,0.07416505,1.024884,0.3172924,-0.08179972,3.216918,0.09164473,-0.6018953,-1.371057,-0.8058106,0.2559367,,,
74.15696400000002,-0.5826798,-0.4727047,-0.5240939,-0.4317849,-2.008899,-0.5558437,-0.1440912,-0.0440961,-1.508904,-0.5450527,-1.136206,-0.3711029,5.68029,-1.000781,1.700351,-0.8926669,-0.2649227,0.01428977,-0.5541639,1.429076,-0.04052142,-0.02241236,1.860777,0.08532917,0.1373661,-0.0710444,-0.6579272,1.081886,,,
74.223592,-0.4831792,-0.748515,-0.7366008,-0.1243486,-1.882048,1.66963,-0.7809157,-0.5419102,-1.765287,-0.4955179,-0.517498,0.2483772,5.278401,-1.475152,1.549844,-0.5335562,-0.2120353,0.0578702,-0.638342,1.52495,-0.004932113,-0.002953607,2.886472,-1.093055,-0.3302915,-0.06797451,-1.497484,1.429689,,,
74.29022,-0.1654316,-0.8796891,-0.6329262,0.5306432,-0.8944092,5.026783,0.4291303,-0.5573421,-0.2747281,-1.009156,-0.5592906,-0.4908195,4.714213,-1.009003,2.31025,-0.6715568,0.01412837,0.5788637,0.5539988,1.674033,0.1241222,0.02054853,3.434397,0.6897599,0.6281434,-0.5630364,-0.7847491,0.4176551,,,
74.35684800000001,-0.3529845,-0.7896752,-0.7490705,-0.6405455,-0.01234741,7.423412,-0.2454276,-0.6460769,-0.9905412,-0.8042266,-0.24574,-1.546545,2.797875,-0.7283152,1.178118,-0.2519239,0.7825514,0.4443181,0.3187547,1.954645,0.02283896,-0.060805,2.653807,0.05926236,-0.2765203,-0.8462222,-1.050816,1.200452,,,
74.42347600000002,-0.4343868,-0.5926598,-0.40671,-0.2883967,-0.3136437,7.165581,0.1380395,-1.065071,-0.263196,-0.7806511,-0.4883764,-0.8907426,2.704262,-0.5954238,1.226385,-0.4692188,0.3572143,0.9323902,-0.1422012,1.652873,-0.05816485,0.1373548,3.615908,0.2410693,0.6362357,0.4925895,-0.6092519,0.544553,,,
74.490104,-0.7312065,-1.077748,-0.09626447,-0.1365098,-0.7162739,6.510199,0.0200464,-0.5025134,-0.855517,-1.050117,-0.1185273,-0.3523492,3.683156,-0.2434985,0.8748448,-0.6252974,-0.4133565,1.05578,0.2966889,1.280809,-0.5646229,-0.001316157,3.411227,0.7564205,0.4093554,0.1056273,-0.3669069,0.1314575,,,
74.55673200000001,-0.5720728,-1.040558,-0.1076134,0.08112054,-1.430487,6.110067,-0.7032617,-0.8845434,-0.05880304,-1.219415,-0.05472856,-0.5026774,5.260202,-1.036374,0.2208573,-0.6445117,-0.4375311,1.231647,0.03964783,0.7681234,-0.02849119,-0.1560541,2.894303,0.453433,-0.1069891,0.2563008,-0.5426592,0.92819,,,
74.62336000000002,-0.5891397,-0.990269,-0.2175665,-0.002080485,-0.905333,4.769424,-0.2355862,-0.5232105,-0.4919225,-0.7954274,-0.007911335,-1.59268,6.036948,-1.490036,1.291698,-0.4702013,0.3027721,0.6546569,-0.3456869,1.009217,-0.4927636,0.3191592,3.325558,0.0623539,0.7716271,0.4552399,-0.4380148,1.686471,,,
74.689988,-0.06370492,-1.65362,0.8334101,0.1469844,-1.621006,3.973556,-0.4685711,0.1717477,-0.5183109,-1.379951,0.3541558,-0.1096045,6.54345,-0.9703479,0.5782139,-0.8566898,-0.01018523,1.499895,-0.625363,1.227159,-0.3929445,-0.08533005,3.315905,0.01889104,-0.1154202,0.01990194,-0.3486835,1.13787,,,
74.75661600000001,-0.636498,-1.131363,0.4353814,0.6596426,-0.9441358,4.374896,-0.2234905,-0.4191688,-1.041535,-1.432415,-0.7623741,-0.2967705,6.69943,1.57195,0.4302984,-0.8893555,0.5602351,0.7039645,-0.07755049,1.375645,-0.3844622,0.2360544,4.346344,1.539163,-1.746328,-1.383767,-1.158976,0.3251059,,,
74.82324400000002,-0.6356907,-1.649989,0.1223113,-0.2441966,-1.154214,3.538787,-0.2988399,-0.03680122,0.05481862,-1.00061,-1.335994,-0.4919229,4.90194,-0.1614693,1.255885,-0.6670951,0.0529338,0.08482672,-0.8157898,1.228778,-0.4074097,-0.01636456,2.663916,0.487854,-0.1661224,0.4055117,-0.6775668,1.204835,,,
74.889872,-1.436966,-1.744519,0.2827335,0.2316327,-1.069318,2.622119,-0.3111839,-0.3882059,-0.9012669,-1.432451,-0.9455267,-0.190227,4.969067,-0.1513181,1.263293,-0.790856,0.392457,-0.5261557,-0.9857005,1.332315,-0.4783235,0.08887702,3.854032,0.897271,0.5379372,0.7833327,-0.8147398,0.5863119,,,
74.9565,-1.103793,-0.906204,0.2463524,0.2947293,-1.743374,2.114727,0.05109479,-0.5215096,-0.2678093,-1.468327,-1.076719,-0.2365001,4.717087,-0.2543267,-0.04689819,-0.5050682,-0.02284,-0.09718455,-1.406896,1.243963,-0.6486947,0.01673543,3.62352,0.5495415,0.1337125,0.2123132,-0.5794665,-0.4428796,,,
75.02312800000001,-1.454727,-0.4819074,-0.3220628,0.01365382,-1.266162,1.925695,-0.5382785,-0.3574151,-0.03649279,-1.531698,-0.5431242,0.7577893,4.533546,-0.3780235,-0.4288718,-0.6145703,-0.0517764,0.1926769,-0.9509431,1.314495,-0.1684474,-0.07227379,3.443154,0.5770487,0.005175158,0.9378784,-0.5140213,-0.5103176,,,
75.08975600000002,-1.493844,-0.2925594,-0.375747,0.02735985,-0.2736551,2.059305,0.9238067,0.09490766,-0.6132113,-1.38372,-1.112906,-0.6908966,3.160423,-0.4629706,-0.1434421,-0.5194553,0.2818235,0.5527943,-1.764032,1.051673,-0.3684219,-0.000741955,4.25486,-0.02068285,-1.068625,0.3960713,-0.6405411,0.2560543,,,
75.156384,-1.713421,-0.3303209,-0.1587498,-0.7042933,-1.240983,2.448228,-0.5400343,-1.389172,0.5501441,-1.155044,-0.5834367,-0.3040621,2.533515,-0.2727221,0.1976511,-0.6243449,-0.1628577,-0.08175077,-2.168535,0.9293585,-0.6212971,-0.03489212,2.728497,0.6357051,0.001569695,0.6028296,-0.5155246,0.09070292,,,
75.22301200000001,-1.780932,-0.4824903,-0.07452634,-0.2200003,-0.6266127,1.556183,-0.3647483,-0.2732476,0.2991711,-0.7929125,-0.545559,0.2897468,3.141585,-0.128675,0.4081351,-0.3933667,-0.3670447,0.592831,-1.722749,0.5942299,-0.298883,-0.1213888,2.828005,0.25405,-0.732078,-0.3757511,-0.9843286,0.0733246,,,
75.28964000000002,-0.9361327,0.548981,-0.3444415,-0.3017785,0.2854967,1.498975,0.4348464,0.3856875,0.0815513,-1.24772,-0.5743147,-0.1549215,2.833372,-0.5386193,0.4203088,-0.7086867,-0.2079099,-0.3676211,-1.469482,0.7700331,-1.093969,-0.117944,2.763685,1.205471,-0.4459752,0.4304661,-1.095579,-0.003700067,,,
75.356268,-1.569926,0.4607656,0.0259816,0.04592511,-1.430895,0.8155356,-0.6595809,1.163573,-0.05331616,-1.330521,-0.3830597,-0.03991457,2.29144,-1.398944,1.248464,-0.8577983,-0.3168868,-0.384784,-1.195853,-0.1639772,-0.9005144,-0.00590504,1.927627,0.09308964,-0.7012894,-0.04747002,-1.169576,-0.6070986,,,
75.42289600000001,-0.6910123,-0.1125102,-0.6254783,-0.5486405,0.3724846,0.7376071,-0.0860794,-0.2566928,0.3859774,-1.087114,-0.7305642,-0.4867585,2.256776,-0.5162752,0.7279842,-1.109872,-0.4823443,-1.175996,-0.6916865,0.9237516,-0.3763912,-0.1860925,2.808744,0.1502046,-0.1638679,0.7143885,-1.53918,0.5131115,,,
75.48952400000002,-1.140971,0.7118489,-0.04774957,-0.1890778,-1.099984,1.386112,-0.6188664,-0.08422236,-0.3014844,-1.037797,-0.8072034,-0.1015923,2.466817,0.4170992,-0.2147052,-1.049133,-0.1595529,-0.6205357,-1.249876,0.09099328,-0.7894368,-0.2942214,2.997717,-0.1180324,-0.4804531,-0.2683984,-0.3121916,-0.1484749,,,
75.556152,-1.753086,0.06157122,0.1626265,0.08262628,0.2372568,1.218424,-0.5347371,0.3002831,-0.5648755,-0.7107063,-0.6233912,0.600007,2.047596,0.004068205,-0.07718621,-0.7732177,-0.3942625,-0.2520585,-0.9801942,-0.03248015,-0.4882819,-0.2941891,2.490724,-0.0004827156,-0.4487741,0.1634079,-0.1676388,-0.7105861,,,
75.62278,-0.5743678,-0.548745,0.2773397,-0.4385747,-1.35231,0.9796858,-1.639266,0.9692723,-0.4029332,0.04155172,-0.4965734,0.8496925,1.274798,-1.340484,0.09491442,-0.8263231,-0.09808487,0.3591981,-1.386575,-1.089825,-1.151453,-0.2144512,2.537108,0.2859981,-0.008406817,0.3466946,-0.4064026,0.1282501,,,
75.68940800000001,-0.8710582,-0.2577081,-0.1888082,-0.4177118,-0.05856407,1.077383,-0.2291995,-0.05871284,-0.07375621,-0.2397811,-0.7694123,0.9442318,1.745673,-0.3779137,0.1812661,-0.7737764,-0.6130428,0.3584759,-0.9151509,0.1216911,-0.7838885,-0.1213441,2.223878,-0.4029493,-0.6031793,-0.2687929,-1.235949,-0.1464879,,,
75.75603600000002,-1.409431,0.7223672,0.1150922,-0.1736487,-0.4771911,0.6107465,-0.4840306,0.6102863,-0.6916654,-0.746359,-0.7018113,0.2860127,0.9465266,-0.2046443,-0.349934,-0.8455646,-0.1857112,-0.7211155,-1.354354,0.288927,-0.352823,-0.0691082,2.597854,0.5112002,-0.1485624,-0.3070445,-0.9560838,-0.4295374,,,
75.822664,-1.463377,-0.5712934,0.3464265,0.1117264,-0.5102013,0.9404949,-0.4917552,0.1585664,0.1394076,-0.6146162,-0.601189,0.398894,1.396167,-0.3255828,-0.3465982,-0.8715479,-0.5620857,-0.6859276,-0.6231661,0.542201,-0.2617137,0.04432915,2.515454,0.3132439,0.09029054,-0.0203308,-0.5619106,-0.473682,,,
75.88929200000001,-1.185902,-0.2754276,-0.384872,-0.1790503,-1.122069,0.8496462,-0.3358473,-0.048225,-0.3185004,-0.535323,-1.060358,1.021418,1.40632,-0.2106708,-0.2042401,-1.004317,-0.06806947,-0.4509642,-0.9225576,0.4089284,-0.4106188,-0.06978647,2.122439,0.0274344,-0.09911416,0.3162703,-0.5164036,-0.8792424,,,
75.95592000000002,-0.8830632,0.01586313,-0.0482038,-0.2283535,-0.9426777,0.6981577,-0.827421,0.3266642,-0.8809437,-0.7024674,-0.3706263,0.3327576,1.672591,-0.5245156,0.007624158,-1.281199,-0.2695743,-0.007912304,-0.7957276,0.2686216,-0.7486666,-0.04825905,1.602218,0.1166348,0.2112232,0.2981617,-1.051058,-0.2889059,,,
76.022548,-1.042207,-0.2077773,0.2052357,0.2315351,-1.091384,0.4230606,-0.7623017,-0.1969964,0.0756966,-0.5377684,-0.8365343,0.6488284,1.274872,0.1704868,-0.1492385,-0.6656899,-0.5281684,-1.150531,-1.008736,0.8896916,-0.5201223,-0.2109331,3.01059,-0.4786935,-0.3857334,-0.08537752,-0.7352836,-0.5045856,,,
76.08917600000004,-1.079772,-0.08469938,-0.01130954,-0.3107672,-0.4096847,0.3580408,-0.6639719,-0.07303596,-0.7436842,-0.1890352,-1.20597,0.802992,1.079858,-0.6154707,0.06367762,-0.6663871,-0.1619427,-0.3574689,-1.395343,1.088983,-0.4777547,-0.2035578,2.423978,-0.2671333,0.8268607,-0.1123372,-1.081246,-0.4800627,,,
76.15580400000002,-1.17549,0.1108562,-0.5083368,-0.2781337,-0.4760919,0.3122386,-0.7211641,-0.9822478,-0.3981377,-0.5758733,-0.6015679,0.240126,0.277452,-0.1264284,0.02932733,-1.12631,-0.5018492,-1.057765,-0.7942045,0.9871773,-0.1950596,-0.1267675,2.361067,-0.7671526,0.3668174,-0.6815141,-0.9127146,-0.05369802,,,
76.222432,-1.065561,-0.09795408,0.3179729,-0.2418249,-0.430501,0.871854,-0.7750652,-0.2179483,-0.2820901,-0.6508749,-0.6988449,0.4892205,0.5063448,-0.2613533,0.03531521,-0.8593792,-0.3254814,-0.5381923,-0.7881327,1.183033,-0.1822138,-0.07590537,1.452273,-0.3616318,-0.1350419,0.142301,-0.3188395,-0.3126007,,,
76.28906000000003,-0.9615575,0.1116677,0.3002379,0.1127452,-0.9811662,1.066849,0.2128162,0.06296856,-0.116561,-0.5939245,-1.630684,0.2585928,0.8040873,0.123116,-0.09168351,-0.940536,-0.7155645,-1.438647,-0.5833736,2.094978,0.1722683,0.0467073,2.066427,0.4072558,-0.4793009,-0.6652987,-0.5225457,-0.5014672,,,
76.35568800000001,-0.4511977,-0.6700172,0.1195256,-0.6095968,-0.6562284,1.001388,0.177254,-0.04503722,-0.2382658,-0.2895056,-0.9117135,-0.1615113,1.56178,-0.4555542,-0.3483682,-0.708418,-0.7086795,-0.8258772,0.1330587,2.193456,-0.03286993,0.006813105,1.394179,-0.3560472,0.383398,0.5083892,-1.311517,-0.4653708,,,
76.422316,-0.5908399,-0.1607019,-0.1976521,-0.1471597,0.2664805,1.474763,-0.5649852,-0.07456477,-0.3979819,-0.1478898,-0.8580474,0.2615535,1.248064,0.09869802,0.6531415,-0.5167275,-1.026825,-0.7828843,-0.581367,1.682958,-0.2132496,-0.0579532,1.954371,0.01168645,0.4411601,0.09564186,-1.165737,-0.701294,,,
76.48894400000003,0.3147011,0.1146561,-0.8689854,-0.2826124,1.410636,4.11957,0.2669252,-0.6801978,-0.5475414,-0.2884406,-1.441322,-0.7585743,0.5902558,1.342203,0.03050174,-0.5062359,-0.519816,0.2995221,-0.3570299,1.239919,0.2268465,0.02054179,2.020787,-0.1133469,-0.7151589,-0.2972607,-0.5777478,-0.483377,,,
76.55557200000001,-0.2693665,-0.3909883,-0.5215294,0.03019314,0.3213788,5.652928,-0.05037835,0.4606487,-0.127642,-0.432235,-0.9854389,-0.3176323,0.5379543,-0.6406636,0.02460072,-0.6123062,-0.5834177,-1.141468,0.2163807,1.516164,-0.4825807,-0.02543975,2.555457,-0.08997686,1.059274,-0.08412877,-1.009346,0.003612446,,,
76.62219999999999,-0.4384107,-0.306796,-0.02544745,-0.05623236,0.3790997,6.725501,-0.1419054,0.8330974,-0.8697244,-0.7324412,-1.434036,-0.244921,0.6903868,-0.6665698,-0.2273223,-0.9399292,-0.5040941,-0.4246623,0.3259148,1.438762,0.1008974,0.01287673,2.265568,0.1198734,-0.04913072,-0.3753119,-0.8233213,-0.1179166,,,
76.68882800000003,-0.7698039,0.1841278,-0.2087818,-0.4217765,-0.2856572,5.917567,0.3950388,0.2717381,-0.9231496,-0.8408174,-0.7685753,-0.01312706,1.462091,-0.01431901,-0.2250759,-0.6120875,-0.5339724,0.1345385,0.02537795,0.7427516,-0.8427111,0.0282694,2.10891,-0.3666442,0.2788309,0.2337752,-1.282442,-0.2452739,,,
76.75545600000001,-0.5398078,0.1744384,-0.21589,-0.3035976,0.9079764,6.180508,0.0002175455,0.3681802,-1.011238,-0.5797401,-1.029005,-1.324037,0.753159,-0.6821195,-0.5030263,-0.7217154,-0.2162797,-0.9393318,-0.2477622,1.011869,-0.05034849,0.04627267,2.643743,0.01080078,0.3189632,-0.04160167,-1.221914,0.4875883,,,
76.82208399999999,-0.4227626,-0.4069378,-1.007853,-0.1385696,1.107579,5.30373,0.2419853,0.1550944,-0.9674278,-0.2324801,-0.846549,-0.04441985,1.22502,-0.3359412,-0.1232785,-0.3459515,-0.9051792,-0.1019003,0.4445919,0.9448189,-0.1768033,0.06249249,3.263817,-0.1249219,0.6425219,0.6836023,-1.256196,-0.1906516,,,
76.88871200000003,-0.2619381,-0.1806897,-0.7496969,-0.4714071,1.150899,4.404886,0.1790355,-0.2378663,-0.5747055,-0.03690046,-0.9457257,0.3610027,1.152657,-0.573855,-0.1096679,-0.08943553,-0.4366406,-0.1011269,-0.5700445,0.5409286,-0.6501113,-0.08431768,3.791745,-0.5696737,0.1501721,-0.6013731,-1.149133,0.04340502,,,
76.95534,-0.3853025,0.0215389,-0.4182173,-0.3125382,0.681348,4.643466,-0.01343407,0.2165013,-0.8054679,0.03014558,-0.3373371,0.8971759,1.195051,-1.166679,-0.3254885,-0.2872383,-0.3822087,-0.8082026,-0.3824077,0.07174172,-0.6059169,-0.0794571,4.38328,-0.1926861,0.4402867,-0.09887077,-1.352761,-0.05306157,,,
77.02196799999999,-0.3297493,-0.8111338,-0.555704,-0.3748908,0.7434416,4.878222,-0.1514477,-0.8195525,-0.3920348,-0.710496,-1.827211,0.3066709,2.239459,-0.3609751,-0.3567882,-0.9879228,-0.3081264,0.3086223,0.4513332,0.4477441,-0.5615544,-0.08939379,4.35665,-0.4289473,0.08100783,-0.5167868,-1.175093,0.6804411,,,
77.08859600000002,-1.268539,-0.1900474,-0.2885449,-0.7248353,0.01690872,3.642096,1.562868,-1.08515,0.1955492,-1.053298,-2.033579,1.669743,1.65547,1.320803,-1.380084,-0.5222889,-0.5990777,-0.7136362,-0.5254539,-0.2048522,-0.8176197,-0.3168766,7.461261,0.4937487,-1.007645,0.05395831,-1.133843,-0.01244465,,,
77.155224,-1.092489,0.5759199,-1.410019,-0.362066,0.2026833,4.06191,1.374376,-1.139764,-0.8127635,-0.5805788,-1.190954,2.272231,2.428221,-1.490296,0.5806691,-0.3558732,-0.3466206,-0.1877084,0.2341453,-0.5979961,-1.115494,-0.1371959,6.413806,1.003456,-2.781568,-0.3225244,-2.001687,-0.7772318,,,
77.22185199999998,-0.6117879,-0.09227805,-1.898506,-0.62558,0.04627863,3.924505,-0.7490561,0.64122,-0.09602541,-0.009840658,-0.6844001,0.6157217,2.152864,-1.246898,-0.8557569,-0.3636065,0.08051341,-0.1445255,-0.06877396,-0.5737192,-0.9410185,-0.1747207,4.213321,0.06756581,0.03169112,-0.829814,-1.083624,0.006785757,,,
77.28848000000002,-0.4325113,-0.2326746,-0.7812993,-0.2303891,0.9276106,3.08712,0.2840988,-0.4370026,-0.3869921,0.2297618,-1.171757,-1.166512,1.364768,-1.521145,0.2541668,-0.2793218,0.8339298,0.699153,-0.004494381,-0.2916561,-0.6670941,-0.06227224,3.259982,0.7127779,0.2640811,-0.1238457,-0.7483755,-0.08268693,,,
77.355108,-0.5475219,-0.6752802,-1.02006,-0.5525007,0.05468794,2.078933,0.001022204,-0.3433942,-0.5706322,-0.1511687,-0.2859975,-0.1647709,1.741966,-0.6119673,0.1527076,-0.2697948,0.2102498,-0.1711052,-0.3201696,0.6212109,-0.2388906,-0.06365611,2.907285,0.07116951,0.7103153,-0.1482381,-0.5257943,-0.01033071,,,
77.42173599999998,0.1930407,0.02492185,0.1714865,-0.6422841,0.3196276,1.387229,-0.6267877,0.9346371,-0.5694486,-0.4904403,-1.040118,0.3257493,1.534022,-1.662403,-1.206532,0.2741299,0.1737213,0.03390671,-0.4053971,1.061954,-1.097987,-0.1079196,3.75429,0.5714782,0.6012607,-0.02217893,-1.241586,0.09203904,,,
77.48836400000002,-1.099871,0.1821986,-0.8159658,-0.0911638,1.293303,1.953308,-0.2117434,-0.3436308,-0.03566375,-1.115604,-1.14974,-1.553083,0.1327265,-0.4012724,0.3890507,-0.5263034,0.4384654,-1.09151,-0.6969295,0.5927731,-0.1071958,0.04443011,3.798766,0.552161,-0.06389227,-0.12265,-0.7994623,0.5869376,,,
77.554992,-1.064513,-0.06284261,-0.8199958,-0.5528678,-1.10403,1.192847,-1.066335,0.3098681,0.2363765,-0.9351006,-0.7145563,-1.001088,0.7991322,-0.6082265,-0.2414187,-0.4901792,-0.05924719,-0.3135661,-0.9614617,0.02961789,-0.4825632,0.004797474,2.907316,0.3631081,-0.3081134,-0.1027139,-1.39782,0.2193602,,,
77.62162000000004,-1.068213,-0.7807716,-0.2578308,-0.7337266,-1.139087,0.9549487,0.5655348,-0.957909,0.4797423,-1.21912,-1.770007,0.2508466,1.121653,0.5742053,-0.07852194,-0.5202304,0.7125948,-0.7516075,-0.3905446,0.8173589,-0.3901051,0.1919824,3.31188,0.3945799,-0.488178,0.6829759,-1.039798,-0.08208755,,,
77.68824800000002,-0.8011186,-0.2312592,-0.1818306,-0.412752,-0.7291617,1.34937,-0.5325913,-0.5209096,0.6717148,-1.475894,-1.160719,-0.4436586,0.6214855,-0.2934308,-0.2965914,-0.3598216,0.7562594,-0.4263354,-1.219523,0.2908587,-0.2489179,0.0136442,2.86508,0.8018466,0.2547172,-0.4865757,-0.8862275,0.1981264,,,
77.754876,-0.6242884,-0.9197544,-0.3979149,-0.4111839,-1.559515,0.7609286,0.05338094,-1.168126,0.3953861,-0.2113281,-1.159521,0.8275656,1.918468,0.474888,-0.8413084,-0.26331,0.6283717,-0.1713275,-1.35678,-0.8051727,-0.5008199,0.05278892,1.201212,0.6239505,0.3423067,-0.4547961,-0.5259819,-0.4509382,,,
