Frame,C009,C025,C013,C005,C029,C004,C012,C008,C003,C019,C022,C018,C002,C014,C001,C017,C037,C021,C020,C036,C016,C000,C031,C007,C011,C010,C006,C030
144.24962,-0.04052934,0.1188711,-0.3970258,-0.4734006,0.9484882,-0.6258183,4.630882,0.2986246,0.1621969,-0.2786549,-0.6080033,0.6879082,0.1917585,0.5044159,0.1707987,-0.3417418,-1.169369,-0.0210697,-0.2837079,-0.9219978,-0.5916179,-0.5947639,-0.2687698,-0.3971049,0.696564,0.2047636,-0.2857638,-0.5412099
144.316248,0.4083702,0.5032508,-0.7091007,-0.5443265,-0.4897926,-0.1753499,4.459602,0.001142688,-0.03155687,-0.5003101,-0.01116056,0.1239439,-0.3812214,-0.3318271,0.01489437,0.0188773,-1.087582,-0.2881082,-0.05238777,-0.4315167,-0.2988441,-0.7269183,-0.7884007,-0.4221638,-0.6960393,0.2324818,-0.1500814,0.1324773
144.382876,0.1056743,0.8011103,-0.8948649,0.04325673,-0.2017969,-0.2893915,4.655898,0.07379416,0.2345686,-0.3605861,0.002262433,0.1629685,-0.03493829,0.2407952,0.2693141,0.007695072,-0.6515574,-0.4938626,-0.1187943,-0.07106821,-0.09367453,-0.5586748,-0.2076997,0.372438,-0.9385815,-0.2054588,0.02664956,-0.5747042
144.449504,0.259086,0.006157189,-0.7370148,-0.5476761,-0.6483534,-0.2604105,4.566742,-0.2472004,0.1648473,-0.4356145,0.206559,0.09204609,-0.3723708,-0.07883099,0.2473727,-0.1666138,-1.127139,-0.113621,0.5445907,-0.2096657,0.1472598,-0.5631973,-0.3414373,-0.612004,-0.4740269,0.3815521,-0.2469911,0.2322524
144.516132,0.3261465,0.1080911,-0.4249271,-0.3325407,-0.2177901,-0.2096474,5.557002,0.007907463,0.1002847,-0.5667319,-0.03545979,0.1407729,0.01641798,-0.3909774,-0.3669309,0.02056473,-1.083551,-0.440093,0.01773023,-0.185833,0.01976857,-0.4693756,-0.09129578,0.1171743,-0.1889888,0.3047849,-0.2612105,-0.2114795
144.58276,0.647336,0.649694,-1.857694,-0.5449591,0.3741919,-0.7376984,6.752825,0.4921893,0.4434491,-0.8665307,0.419258,-0.2279879,-0.504487,-1.482131,-0.0733215,-0.0557441,-0.9751875,-0.7274941,-0.5591282,-0.07643029,-0.3675099,-0.4687118,-0.4287556,-0.06391431,-0.6746445,-0.2976421,-0.1764866,0.03244029
144.649388,-0.03455394,0.1684233,-0.5119609,-0.4443335,-0.55599,-0.397913,5.817583,0.1589669,-0.2674457,-0.7656859,0.3886581,0.3393304,-0.2877265,-0.6268075,0.08086052,0.03296201,-0.8584359,-1.011426,0.5423983,0.1603703,-0.628638,-0.5783005,1.210492,0.2582848,-0.488983,0.1512173,0.04690475,-0.4787039
144.716016,0.523282,-0.6751204,-0.419648,-0.4927727,0.104336,0.2322989,6.254182,-0.1042347,0.1520691,-0.6012133,-0.02436755,0.257544,0.3991075,-0.5688543,0.3774512,-0.07828632,-0.1115033,-0.08244634,0.7118674,0.002756203,0.07678966,-0.28556,-1.11185,0.3770824,-0.2969242,-0.1173937,-0.3103981,-0.688394
144.782644,1.29162,0.4207851,-0.9114886,-0.1167537,0.02320633,0.1292099,5.043709,0.1791053,0.4736803,-0.3279119,-0.4145731,-0.05875934,-0.2155693,0.05522358,0.2358956,-0.05910699,-0.4805926,0.0500962,-0.303877,-0.2210675,0.01671618,-0.4255088,0.3826009,0.404563,-0.3548201,-0.1355588,-0.2969644,-0.3234857
144.849272,2.315349,0.2604723,-0.2804299,-0.4150978,-0.8212401,0.1851326,4.779339,-0.417516,0.3892474,-0.1674045,-0.03926091,-0.06691323,0.3604703,-0.07560331,-0.1353237,-0.09992647,-0.9711408,-0.502245,-0.09079511,-0.4832384,-0.1494442,-0.3677061,0.5183612,-0.02101107,0.113376,0.1126344,0.03410861,-0.75607
144.9159,2.153735,0.2440288,-0.7274123,-0.59707,-0.1152325,-0.2269217,5.502421,0.3165312,0.7860616,-0.3311154,0.3846553,0.1281492,0.02089955,0.1249328,0.02139381,0.02431785,-0.8071947,-0.1846333,0.04841168,-0.06777677,-0.171772,-0.4858414,0.1825236,-0.1649124,0.3142692,-0.3092659,-0.1204138,-0.5587864
144.982528,1.655811,0.1673826,0.09871442,0.1296454,-0.1839895,-0.2632749,5.034672,-0.4425994,0.08671388,-0.2865649,-0.07551102,0.001024244,0.479945,0.7887143,0.5616039,-0.1958639,-1.197683,0.6313361,0.4874667,0.05089324,-0.1104016,-0.5985252,-0.1270745,0.1415943,-0.1739638,-0.928477,-0.4925471,-0.4216175
145.049156,1.359751,0.1979232,0.6419373,0.1693927,-0.302579,-0.8052908,4.219265,0.2374621,0.484898,-0.4218048,-0.2000771,-0.4613134,-0.198679,0.2419326,-0.0494955,0.07045951,-1.520541,0.07940237,0.4030998,0.3595378,-0.03639273,-0.6776648,-0.1588878,-0.1862216,0.1480034,0.1095125,0.2775236,-0.3381795
145.115784,1.148184,0.2383589,-0.2488416,-0.8801156,-0.5788339,-0.6131386,4.06979,0.4134319,0.1514653,-0.2456252,-0.02096346,-0.1421511,-0.2341489,0.1198011,-0.118417,0.0867146,-0.2181489,-0.4051249,-0.363547,0.6605894,0.1412418,-0.5755233,-0.0810724,-0.06946381,0.1700412,-0.2479679,-0.3909619,-0.0433363
145.182412,0.7520442,1.136359,-0.9033316,-0.4459004,-0.6293553,-0.5666461,4.587316,-0.2450563,0.2003524,-0.1218491,0.05267648,-0.4332039,-0.1700372,0.09453387,-0.3684085,-0.4588492,-1.783476,-0.3475375,0.3063647,0.1656313,-0.1684293,-0.4823906,-0.4327478,0.08047609,-0.02607259,-0.8924163,-0.5574734,0.02157064
145.24904,0.7124217,0.5698316,-0.2652827,0.04728279,-0.8349892,-0.6180249,4.413098,0.1619963,0.2054049,-0.1314999,-0.3340442,-0.5152959,-0.07846098,0.4378884,0.7515625,-0.1910077,-0.9171438,-0.4860771,0.6717986,0.1883858,-0.4663867,-0.5122723,-0.6206896,0.3191803,-0.2313249,0.00682369,-0.3964586,-0.613107
145.315668,0.1800563,0.2513413,0.08599342,-0.4885593,0.4246119,-0.5830736,4.322874,-0.2047784,0.02033134,-0.4192123,0.1547268,-0.2577895,0.1560805,0.1305826,-0.5008887,-0.1701021,-0.7265622,0.1441423,-0.4284822,0.2535506,-0.4228162,-0.5028855,-0.6759436,0.1672394,-0.1234412,-0.3376209,-0.1412184,-0.2584826
145.382296,0.5369595,-0.02029433,-0.002212783,-0.5226946,-0.3479304,-0.9160243,3.122182,-0.3104367,0.2523121,-0.3778935,-0.2357101,0.03794616,-0.3428614,-0.6216264,-0.1303237,-0.06879628,-0.6496233,-0.9007499,-0.2095529,0.07079634,-0.02740958,-0.6134356,-0.2510941,0.08104758,-0.1800401,0.1220382,-0.04621749,-0.2877953
145.448924,0.1805479,0.3377076,-0.1017054,-0.02464955,0.1398979,-0.2948703,2.901847,0.1811205,0.2148869,-0.4873089,0.1091043,-0.3462773,-0.5979219,-0.5226163,-0.4166702,-0.3096485,-0.6644989,-0.5579914,-0.003019641,-0.3546834,0.04937413,-0.4533733,-0.3256455,0.4095672,-0.189727,0.1930019,-0.349921,-0.1980145
145.515552,0.3792478,0.8088408,-0.4897147,-0.3707067,-0.6929449,-0.444892,3.664742,0.3495926,0.07355029,-0.4105099,0.7054058,-0.1135404,0.1157979,-1.387085,-0.0443018,-0.6811102,-0.9007195,-0.5588514,-0.1331784,-0.2551018,-0.9163989,-0.5021799,-0.8844785,0.06657115,0.5170352,0.2898194,-0.7693229,-0.314924
145.58218,0.4910722,0.4150205,-0.8101478,-0.6001165,-0.03242661,0.05626776,3.642995,-0.5193635,0.2687127,-0.1911266,0.4297512,0.6000082,-0.1654651,-0.1947553,-0.2148681,-0.3408525,-0.1981166,-0.1270141,0.7090436,-0.436124,-0.110784,-0.5224272,-0.3644535,0.3702494,-0.8160361,0.1071598,-0.338373,-0.2312029
145.648808,0.01587315,0.1269781,-0.5492743,-0.357318,-0.4479643,-0.007144355,3.076106,-0.5013047,0.01779175,-0.1325019,0.808427,-0.06023307,-0.4110863,-0.3714023,0.2088334,-0.1386989,1.140474,-0.2978721,0.2365641,-0.4247398,0.3494735,-0.3100145,-0.4261249,-0.1439115,-0.1667405,0.1922001,0.5015808,0.2467164
145.715436,0.3421951,0.3374119,-0.6403875,-0.1711942,0.5299779,-0.1337964,2.407007,-0.993623,0.2875326,-0.1533029,0.3069109,-0.4736589,-0.5712632,0.1718589,-0.4442265,-0.2802824,1.736083,-0.789346,0.2360379,-0.0118926,0.3162683,-0.3843753,-0.1732127,-0.5151007,-0.2308982,-0.2694696,0.09134366,0.01146668
145.782064,0.403422,-0.1126596,-0.4571464,-0.25956,0.6224118,-0.3438483,2.978118,-0.3613993,0.5935073,-0.361149,0.2917619,-0.05864498,-0.4532425,0.7929674,0.741639,-0.258986,1.84397,-0.03788747,0.7722638,-0.4461837,0.2235991,-0.4361832,-0.1821314,0.2759392,0.01645291,0.02822801,0.2694125,-0.2291878
145.848692,0.7429346,0.6095519,-0.9080171,-0.399892,-0.00168415,-0.5758407,3.336132,-0.581045,0.5658532,-0.3140928,0.02524343,0.06977348,-0.9027649,0.1908932,0.4408852,0.01089453,2.168567,0.2590711,0.5135641,-0.3865634,0.0184035,-0.4371904,0.009936575,-0.2730494,-1.094573,-0.3658489,0.5472912,0.2879084
145.91532,0.620764,-0.2511485,-0.2750078,-0.4077384,0.6725911,-0.8122885,3.639177,0.2995767,0.297504,0.1092343,0.7833733,-0.2296993,-0.01107441,0.3577989,0.5269979,0.2743405,1.808797,0.4897721,0.7931311,0.06547998,0.2588147,-0.3776787,-0.3921701,-0.3973553,-0.515559,-0.275911,0.06521226,0.08107447
145.981948,0.5815144,0.9680193,-0.75699,-0.5389029,0.0948377,-0.5489572,3.526293,-0.6424518,-0.2195718,-0.1265474,0.6958725,0.2373253,-0.3857349,-0.6081643,-0.09076632,-0.03466776,1.906623,0.1123611,-0.1416757,-0.4319799,-0.3552567,-0.3247492,-0.1329203,-0.0416883,-1.406826,-0.5728477,-0.1034919,-0.3469591
146.048576,0.3917203,0.334675,-0.3704421,-0.1344186,-0.5269737,-0.6640202,2.431892,-0.207864,-0.3807964,-0.2135601,1.041212,0.3729333,0.2234658,-0.07345237,-0.290325,-0.195868,2.034182,0.0691486,0.5865471,0.3859158,-0.1725636,-0.2904546,0.121201,-0.3803095,-0.6466309,-0.3316938,-0.07491808,-0.2217781
146.115204,0.3407271,0.4529989,-0.8726713,-0.09706876,-0.35702,-0.05975689,3.157982,-0.128333,-0.190678,0.2170293,1.464509,-0.2515015,0.1854847,-0.767463,-0.2065289,-0.02869344,1.421314,-0.1022822,0.4435261,-0.2198485,0.04528229,-0.5631272,0.3209794,0.5577246,-0.2050957,-0.197074,0.1011724,-0.1879033
146.181832,0.3234501,0.2490342,0.04546987,-0.2055349,0.00512844,0.3882356,2.386269,-0.8928269,0.3446149,-0.1683758,0.7077745,-0.1027845,-0.2076636,-0.4036557,0.002278039,-0.2519482,1.736772,0.247388,0.2754346,0.538626,0.1817059,-0.3854483,0.04032582,-0.04202162,0.2326111,0.2086906,0.210791,-0.2352934
146.24846,0.3678926,-0.7925848,-0.07508276,-0.1542191,-0.4700051,0.5121366,2.389515,-0.4941336,0.2226489,0.1930816,0.7808169,1.231158,0.1071274,-0.3145248,-0.2417697,-0.00975133,1.664775,-0.0646744,0.6168216,0.4173049,0.1120018,-0.4725683,0.203749,-0.08500579,0.08276039,0.1992972,-0.0106078,-0.2841386
146.315088,0.01420775,0.2829746,-0.5878774,0.2169407,-0.8398314,0.4090422,1.854653,0.3631434,0.06994205,-0.1563683,0.8296207,0.04723473,-0.5498122,-0.07263878,-0.3818735,-0.02764901,1.240603,-0.4071511,0.1140437,0.05218257,0.01927891,-0.4383816,-0.09867922,-0.1495121,-0.6362162,0.09120026,0.1005586,-0.4517573
146.381716,0.3633821,0.6639907,-0.3366435,0.1543531,-0.5284005,0.7227396,2.219948,-0.06461404,0.6153646,-0.1393381,0.3954073,-0.4391623,-0.3338427,0.2743915,-0.231007,-0.1882814,0.711592,-0.2092943,-0.01894035,0.3318808,-0.06364569,-0.5458992,-0.4467328,-0.2971721,-0.8712493,-0.02763415,0.180247,-0.8302044
146.448344,0.3742904,0.289487,-0.5984901,-0.3042855,-0.1434861,0.9173944,2.690121,-0.4241076,0.4074291,-0.08261727,0.3877298,-0.1707232,-0.3258499,0.09925925,-0.6720473,-0.2746727,0.9974745,0.2278948,-0.6349886,-0.1936166,-0.02409934,-0.7649336,-0.687772,-0.2494379,0.5657831,0.05610349,-0.09898343,-0.07004067
146.514972,0.4287207,0.2653013,-0.1838945,-0.1819794,0.6025491,0.3242154,1.655499,0.5412147,0.05907159,-0.3597186,0.4424275,0.2684712,0.2276412,-0.7824114,-0.1569805,-0.1474032,0.8624014,-0.1274336,0.2244323,-0.2899273,-0.129463,-0.718179,0.2529224,-1.145309,2.801678,0.2169077,-0.5077366,0.09326131
146.5816,0.09442746,-0.7001991,-0.0004736466,-0.2859574,-0.4727491,0.7498605,2.011285,0.1261225,0.3629642,-0.1032697,-0.1083437,-0.1115964,-0.1181716,0.2971437,-0.5213056,-0.3934557,-0.03847533,0.1493992,0.3583748,-0.08587725,0.4414736,-0.5402689,-0.5821823,-0.2203603,4.556056,-0.1141064,-0.2590062,-0.1749029
146.648228,0.6884022,0.08275161,-0.4470822,-0.1121904,0.4459888,0.877217,3.240171,0.1049607,0.3276475,-0.2073084,0.2756243,0.4847873,0.2498578,-0.2561006,-0.1922857,0.05625443,0.4259597,-0.2381598,-0.1290771,-0.9509037,-0.5423716,-0.3671931,-0.2415393,-0.3320787,6.78807,-0.08223388,-0.3081401,-0.8257416
146.714856,0.4262965,0.1404208,-0.2230021,-0.1407384,-0.4994107,0.3424608,4.220898,-0.7389445,0.7540575,-0.1369567,0.2069013,0.3140119,0.1309041,0.1526922,0.1977528,-0.2250941,0.3040431,-0.351377,-0.408502,-0.5578467,0.3810869,-0.4237336,-0.3178234,-0.1536509,7.088066,0.04513682,-0.3405561,-0.5215783
146.781484,1.099886,-0.02292027,-0.07426271,-0.4147889,-0.9775318,0.6417175,4.516455,0.1327913,0.601914,-0.478707,-0.04078159,-0.4147699,-0.4583465,0.699898,-0.298613,-0.5346683,-0.01428893,0.1794313,0.2046051,-0.4251839,0.7863557,-0.5645974,0.0180658,0.09953803,7.000207,0.1749962,-0.2846621,0.006246505
146.848112,0.2959503,0.5873361,-0.9369881,-0.695025,-0.6113985,0.3871484,5.784139,-0.6963744,0.7821932,-0.135285,0.03712591,-0.3953973,-0.2977711,-0.3589712,-0.5571541,-0.2551556,0.3477471,-0.07343674,-0.4306529,-0.3004345,0.9209124,-0.4628511,-0.3933798,-0.3275775,6.964715,-0.08265453,-0.07212911,-0.1773201
146.91474,0.5247998,-0.310945,-0.8305352,-0.6510961,-0.3382393,0.2674255,5.991561,-0.9179109,0.8830621,-0.1802505,-0.2768045,-0.3008783,0.253902,-0.4525506,-0.5213154,-0.1271853,-0.4161302,-0.4891057,-0.7179238,-0.07498733,0.798295,-0.5097145,-0.7355625,-0.2894262,6.019657,0.08115781,-0.6108336,-0.2283375
146.981368,0.9411442,0.1339706,-0.6261024,-0.4576968,-0.1389544,0.2652126,6.24799,-0.4757147,0.6645538,-0.3273605,-0.04171218,-0.1145668,0.2423121,-0.4394239,0.1980883,-0.4101838,-0.7310447,-0.6189586,0.09626836,-0.3649915,0.5506298,-0.5662939,-0.2827851,-0.1321803,6.087938,0.3536609,-0.4419608,-0.2938201
147.047996,0.941394,0.04144382,-0.8815722,-0.439815,-0.5884774,-0.4748631,6.438207,-0.0892655,-0.01397554,-0.330662,0.5971083,-0.2328462,0.137469,-0.6163821,0.2631155,-0.335027,-0.5547335,-0.7043045,-0.4550708,-0.5684099,0.9269465,-0.6098366,-0.4269715,0.1044182,6.025022,-0.1106274,-0.04158486,-0.6608493
147.114624,0.9230153,-0.1924115,-0.807108,-0.5098923,-0.03550145,-0.3915907,6.112326,-0.7620959,0.5089042,-0.2517134,0.8066695,-0.3980018,-0.2339799,-0.08554676,-1.211398,-0.2826635,-0.4434792,-0.7433944,-0.3930262,-0.3638212,0.9799605,-0.6960898,-0.5009596,0.7375126,5.713245,-0.6377489,-0.1867218,0.1516628
147.181252,0.920352,-0.08534541,-0.5195537,-0.9947494,-1.763793,0.02686602,6.330376,-0.4240995,0.4664073,-0.4008389,-0.05013815,-0.3330275,0.1330638,-0.9041466,-0.4057951,-0.5711684,-0.8650441,-0.7617654,0.1551132,-0.2163223,0.0438634,-0.7635978,-0.5179279,0.8220902,5.731879,0.1096662,-0.4680234,0.06628422
147.24788,0.7328254,0.2159287,-0.9618037,-0.6703269,-0.9786782,-0.05714263,4.745831,-0.05195364,0.6498062,-0.4388104,-0.02687425,0.3701161,-0.2292436,-0.5353802,-0.1515645,-0.6212378,-0.8534222,-0.3885207,0.3265301,-0.4573148,0.582951,-0.7691672,-0.6408649,0.4722997,3.736274,-0.1515138,-0.4411738,0.06591995
147.314508,0.7596094,-0.04916722,-0.4410902,0.008919113,-0.7266998,-0.8737553,4.928952,-0.2186922,0.7300925,-0.2227068,0.2289362,-0.2144503,0.3455428,-0.01610494,0.1121412,-0.7327952,-1.332831,-0.1502211,0.08306875,-0.6929905,0.5708634,-0.7118564,0.2164171,1.547671,4.042156,-0.1323264,-0.6266938,-0.4957847
147.381136,0.7404032,-0.08157627,0.02400339,-0.4408992,0.02937954,-0.4174449,5.005527,0.4880422,0.4660195,-0.5279081,-0.1165395,-0.2812618,0.1232487,-0.6566221,0.008910992,-0.1606332,-0.5765637,-0.2167794,0.1610639,-0.2655717,-0.03843432,-0.5721108,0.2523432,0.2190274,4.296453,-0.1243082,-0.320977,0.06907108
147.447764,-0.3849773,0.8061662,-0.986447,-0.2588428,-0.4356611,-0.5849937,3.998613,-1.021122,0.2507157,-0.3511519,-0.1328275,-0.2357865,0.8824186,-0.619095,-0.2200035,-0.4762779,-0.623009,-0.208642,0.05098041,-0.5412864,-0.06289863,-0.4106875,-0.6232874,0.02039214,3.405285,0.06610315,-0.7942179,-0.7275243
147.514392,0.636764,-0.3666193,-0.08705945,-0.2764628,-0.8944995,-0.1646305,3.749259,-0.7084756,0.4723511,-0.429588,1.613098,0.5361595,0.3129836,0.5184114,0.03763976,-0.4840548,-0.8803902,-0.2776891,0.6324879,-0.8429286,-0.0742525,-0.4454274,-1.142776e-05,-0.1861156,2.982794,0.01833341,-0.139193,-0.6496751
147.58102,0.08924792,0.02793612,-1.049393,-0.06310822,0.01305328,-0.6329067,3.523285,-0.4631569,0.2432205,-0.2065075,1.058671,0.1638596,-0.2401141,-0.1693614,-0.7509443,-0.2031536,-1.143133,0.1678622,0.07868759,-0.5564579,0.1849345,-0.4380095,-0.1031745,0.3203584,3.701894,-0.175142,0.005760711,-0.5297661
147.647648,-0.1849439,0.4054727,-0.9132826,-0.09575181,-2.071353,-0.8327854,3.866591,-0.178529,0.04217057,-0.2580618,-0.2123616,0.6604175,-0.2433763,0.4077128,0.4940021,-0.6603403,-0.4816675,0.01332996,-0.1588467,-0.7576655,0.2066788,-0.5000621,-0.01027006,-0.4808906,2.555388,-0.07241235,-0.3885085,-0.2160517
147.714276,0.3482074,0.7145987,-0.964274,0.2538826,-0.2528084,-0.2430566,4.629349,0.01587333,0.2919806,-0.02115309,0.5249768,-0.4308425,-0.2345517,-0.4100189,-0.4440362,-0.05531511,0.1146544,-0.004368183,0.09006761,-0.5298041,0.0208078,-0.4958064,-0.3656471,-0.07996134,3.292755,-0.5668359,-0.05438195,-0.3626384
147.780904,0.4300551,0.1827826,-1.033244,-0.3758973,0.1758246,-0.7359484,3.508143,0.6302649,0.05451147,-0.1206728,1.242128,0.003437954,-0.3027273,-1.162001,-0.2037521,-0.1213325,1.177162,-0.1954348,0.08725487,-0.5459986,0.07280258,-0.4244882,-0.3990594,0.08795457,2.711666,0.0007828271,-0.2990608,0.5749963
147.847532,0.2369841,0.118345,-0.2347926,-0.04833166,-0.936977,-0.1884271,3.876497,-0.2212691,0.2656969,-0.2059066,0.9207276,-0.3489074,-0.03547901,-0.1571409,-0.2715494,-0.2611221,1.471477,0.2970987,0.1126047,-0.8870413,0.2984052,-0.4132488,0.03788771,1.163673,1.684109,-0.04938158,-0.1658477,-0.2537685
147.91416,0.1306995,-0.2983254,-0.9650548,0.1933973,-0.7682986,0.111756,2.988925,0.3650609,0.2192308,-0.1069856,0.6134648,0.08839383,-0.206837,0.1250907,0.009565284,-0.3254016,1.439638,-0.2507894,0.3957633,-1.323923,0.3624697,-0.3663145,-0.3073971,0.4395027,2.793644,-0.2370103,-0.1575865,-0.1577879
147.980788,-0.3649887,0.08047707,-0.1539118,0.4313441,-0.02434828,-0.1253553,3.504729,0.1903354,0.8516886,-0.2003699,0.549794,-0.2703611,-0.2783297,-1.071235,-0.1222321,-0.1693278,1.228598,-0.0956405,-0.2560575,-0.4897317,0.1823245,-0.5852472,-0.5067964,-0.008379323,1.95297,-0.072929,-0.6027644,-0.05213329
148.047416,-0.5233337,-0.356249,-0.5597999,0.1893849,0.7927104,0.02856991,3.614845,-0.07854163,0.6423904,0.0250616,0.4697765,-0.6204716,-0.202637,-0.9090898,-0.6938481,-0.2404233,1.452647,0.2473664,-0.0710988,-0.6719657,0.2319023,-0.4183467,-0.2607506,0.3933593,1.136936,-0.3878767,-0.04766796,0.06198021
148.114044,-0.05814284,-0.09009165,-0.4244507,0.3623834,0.07402976,-0.2224934,2.829826,-0.1647884,0.2885086,-0.2998608,0.1748582,0.05122005,-0.1854659,-0.7533643,-0.1982099,-0.04674705,1.336514,-0.4235557,-0.1147271,-0.5280358,0.47023,-0.4054134,-0.1724185,-0.01321989,1.19377,0.01640722,-0.2501325,0.378518
148.180672,-0.2535501,-0.2013486,-0.07675655,0.2311611,-0.2229806,0.07065587,2.469011,0.2484915,0.4324552,-0.1623163,0.7836252,0.1997198,-0.2052946,-0.8371074,-0.2597576,-0.1492072,0.7979682,-0.2861527,0.05523304,-0.2971193,0.3147529,-0.4832371,-0.5136722,0.05636583,1.0495,-0.2735465,0.1700419,0.1659803
148.2473,0.2792785,-0.02456764,-1.003009,-0.07078101,-0.491865,-0.2993561,2.581366,0.2171025,-0.2908684,-0.2907624,0.1902676,-0.2107012,-0.1736971,-0.4691125,0.3831752,-0.2957934,0.9133025,0.02497822,-0.2646411,-1.141297,-0.1336252,-0.5904197,-0.6927094,0.1390902,1.295697,0.02670833,-0.1998092,-0.08835999
148.313928,0.2665105,-0.3946009,-0.7067624,-0.2621488,-0.7883062,-0.2461146,2.325134,-0.4128374,-0.390987,-0.2459718,0.1447619,-0.2422251,0.02070083,-0.4003175,0.1266068,-0.4991628,1.313658,-0.1305859,-0.1264051,-1.05089,0.1158422,-0.4266014,-0.3893466,0.2155153,1.618427,-0.5063906,0.09742343,0.1177128
148.380556,-0.205145,0.1807197,-0.5860975,-0.1506585,-1.035123,-0.5053542,2.283628,-0.07596689,0.3324791,-0.3953244,-0.4839075,0.1549804,-0.2824207,-0.1531866,0.5454023,-0.1163559,1.033824,-0.8987418,-0.9524205,-1.021892,0.09775553,-0.6772627,-0.1135998,-0.1748336,1.736545,0.03442906,0.5691217,0.2042638
148.447184,-0.1585039,-0.1972805,-0.496473,0.03541594,0.025427,-0.7251213,2.407875,-0.2478216,-0.3060901,-0.610631,0.3227447,-0.5055635,0.3056247,-0.3760413,-0.5603585,-0.559637,0.6413441,0.5196714,-0.6171579,-1.134727,-0.3678028,-0.6549638,-0.1956822,0.1256089,1.077336,-0.3414068,0.1895819,0.3063598
148.513812,0.0102192,-0.1980012,-0.2242856,-0.3462384,0.05610022,-0.5923541,2.638968,0.4510013,-0.3336304,-0.2114651,0.4005056,-0.3812408,0.06397047,-0.4910731,-0.8069779,-0.09749135,0.6003522,-0.3897139,-0.321459,-0.6174922,0.2154067,-0.5233955,-0.4074122,-0.3700164,1.063949,-0.3761314,-0.04711856,0.09479111
148.58044,0.3318427,-0.2426528,-0.4065885,-0.3782298,-0.4449296,-0.001047904,2.561639,-0.7134813,0.4903345,-0.3478383,0.004361215,0.2302132,0.08642465,-0.2565425,-0.8333104,-0.3841171,0.4271778,0.449333,-0.1597183,-1.045087,0.3381933,-0.5373576,-0.7420601,-0.4217015,1.468114,-0.188132,0.1838878,0.2181424
148.647068,0.2681958,0.02431245,-0.4438322,-0.0553527,-0.1397875,-1.073742,1.77094,0.1376037,-0.326913,-0.2499856,0.6889301,0.1816953,-0.1929305,-0.8894733,0.3858106,-0.2964964,0.2875844,0.07298512,0.2101554,-0.8669567,-0.1796815,-0.6328334,0.02256806,-0.2360881,1.40096,0.07059355,-0.2166546,-0.04726348
148.713696,0.09413458,0.4270585,-1.123564,0.05149909,-0.7996292,-0.4492866,2.255891,0.0532718,0.1006022,-0.4697283,0.4967763,0.0847929,0.346147,-0.8102127,-0.6568542,-0.2384548,0.4408082,-0.5631986,-0.06965838,-1.142397,-0.0678225,-0.5453123,-0.2514313,0.6319046,0.05773078,-0.2095438,-0.1260825,-0.5278115
148.780324,-0.06015505,0.4724336,-1.343582,-0.1939781,-0.9316121,-0.204519,2.481091,-0.7744158,-0.007648521,-0.1117845,0.01146379,-0.1674354,-0.2836113,-0.6244819,-0.3738663,-0.09060151,1.103966,-0.1325667,-0.2488455,-1.236557,-0.340695,-0.4513153,-0.7257885,1.367489,0.3115646,-0.0813421,0.533213,0.291709
148.846952,0.4186255,0.1260423,-0.5969007,0.09353215,-0.3334292,-0.7090074,2.129428,-0.6739401,0.05455417,-0.3294262,-0.3034104,0.3232974,-0.3198342,0.1582029,-0.2103642,0.298061,1.85838,0.1025853,-0.08769432,-0.8056601,-0.2741608,-0.2629202,0.3156382,1.592624,-0.03080532,0.124043,0.1418335,-0.1291953
148.91358,0.4164706,-0.08895192,-0.9176591,-0.1429524,-0.06950279,-0.6000607,1.66571,0.1869737,-0.326794,0.01566593,-0.5373576,-0.2364419,-0.1775529,0.08927961,-0.09785442,-0.007966504,2.008763,0.03642958,-0.03663076,-1.184898,-0.08774259,-0.4550149,-0.09824247,0.4220277,0.5063304,0.09767164,0.04928135,0.4446015
148.980208,0.4944505,-0.3136333,-0.3075584,-0.07779527,0.6105868,-0.6306703,2.061081,0.05006168,-0.6960031,-0.1788774,0.2638351,-0.1336726,0.05068044,0.1277238,-0.4845551,0.1705751,1.767865,0.3247384,0.2639344,-0.5871491,-0.03218324,-0.6139007,0.4435931,0.6970713,0.9993393,-0.6030911,0.2504911,-0.1049127
149.046836,-0.02689953,0.4470433,-0.7152302,-0.3830634,0.1078199,-0.4834208,2.390867,0.2572068,-0.3634796,-0.2580715,0.5803821,0.660401,-0.6040817,0.2844041,-0.5483348,0.2598249,1.54394,0.8024461,-0.2537877,-0.7489667,-0.2168121,-0.6630968,0.7769656,-0.2395271,-0.05354775,-0.2887154,0.415272,0.08339885
149.113464,-0.06311657,0.1007985,-1.056135,-0.2648228,0.4573644,-0.7370235,2.329365,-0.2314726,0.1317594,0.01310169,0.001340202,0.2603318,0.3082477,-0.3300842,-0.1465112,0.02090694,1.482274,-0.09831649,-0.2083758,-0.7508556,0.07508369,-0.4707885,0.2200237,0.7327255,0.1313813,-0.1378846,0.3742313,-0.3325176
149.180092,0.1676779,0.3071234,-0.5742221,-0.1938344,0.9900407,-0.4493091,2.58365,-0.6891401,-0.3708284,-0.2880988,0.522791,-0.5164136,-0.6717972,-0.4933901,-1.070723,-0.0675294,1.137555,0.3222332,0.5651479,-0.8429095,-0.1179091,-0.4660033,0.4403795,0.3013211,-0.4898475,-0.2729439,0.2747061,-0.01183494
