Frame,C009,C013,C005,C004,C012,C008,C015,C003,C019,C018,C002,C014,C001,C017,C000,C007,C011,C010,C006
128.390229,1.239625,1.381444,0.5508823,-0.3404529,0.6090675,-1.104141,0.3742552,-0.101284,0.0008718094,0.5764273,1.004631,1.756509,0.04555168,-0.8107458,-0.3306749,-1.061885,-0.8579628,-1.722233,1.030854
128.456856,0.5834305,1.12906,-0.4423997,0.6763289,0.2847874,-0.786178,1.531493,0.06417182,-0.1347435,0.7681886,-0.1411376,0.9008299,-0.9946321,0.3161736,-0.5363152,1.053445,-0.09523881,-0.280584,1.850811
128.523483,-0.2262168,-0.1281189,-0.1592225,0.4173509,-0.1090156,-0.2563994,-0.06203668,0.09569114,-0.3945929,0.4252747,0.2522843,-0.3911922,0.07121843,0.01106636,-0.3307304,0.4148403,0.6608254,-0.2265354,1.837761
128.59011,-0.4346805,0.5219495,-0.9420354,0.2066743,-0.3919593,0.384643,-0.01896564,0.3361791,-0.9496022,0.02765091,-0.1141774,-0.2475847,0.1862588,-0.3500232,-0.3354707,-0.00428461,-1.069868,-0.4187559,1.056601
128.656737,-0.7347985,0.5932202,-0.2686476,0.373476,0.00797652,-0.5451073,0.1437791,-0.1232623,0.04463676,0.7492235,-0.0128364,0.8733363,-0.4168994,-0.2512968,-0.08291737,0.3413959,-0.7733867,-0.5206269,0.6051939
128.723364,0.2017734,1.110045,-0.3547186,-0.4619601,-0.1128562,0.5696816,-0.1389492,-0.1767174,-0.9699298,-0.2684416,-0.7659866,0.3636371,-0.09067961,-0.5272608,-0.4087802,-0.1847748,0.23839,-0.7743003,1.118327
128.789991,0.8213083,-0.5792733,-0.2652875,-0.0206,-0.1810649,-0.708113,0.3784118,0.5214124,0.08691135,0.1358093,0.7462124,-0.3723902,-0.6274133,-0.6761175,-0.2993746,-0.3699529,0.3096648,-0.05823268,0.186478
128.856618,0.05963593,1.290026,-0.6104462,-0.04759759,-0.3897508,-0.1324746,0.6767168,0.06543336,0.3783211,-0.08378227,-0.3769906,0.566148,-0.5125285,-1.019411,-0.2243619,-0.06019668,-0.03783012,-0.7887443,1.110812
128.923245,0.2340284,-0.2032553,-0.782901,-0.5586118,-0.1643712,0.8734324,0.05996088,0.4016632,-0.3509923,0.01704879,0.3982012,0.2932428,-0.05218016,-0.4371138,0.08286852,-0.01573002,-0.0344243,-0.8739533,0.6568237
128.989872,-0.5334249,-0.4809881,-0.9662869,0.7735347,-0.2850763,0.6358343,0.2543612,0.01254154,-0.2816615,0.09749818,0.162516,-0.2735314,0.1699009,-0.7689146,-0.02073801,-0.04508358,0.1468918,-0.174574,0.4805737
129.056499,-0.7412766,0.9624519,-0.3150299,-0.9392071,-0.4052395,2.026908,0.05228982,0.2960278,-1.194583,-0.3997785,-0.02947907,-0.6279161,0.5548297,-0.8887013,-0.008973058,-1.01961,-0.1949381,-0.2826207,1.194579
129.123126,-0.5457792,0.03691198,-0.8145388,-0.6877162,-0.2410365,1.341811,-0.3887041,0.7276063,-0.6046403,0.2852772,-0.5249958,-0.2633709,0.0753634,-0.6741716,-0.19256,-0.3780254,0.2494671,-0.3387203,0.7726699
129.189753,-0.3508004,0.9703912,-0.1478688,-0.3831553,-0.4322382,0.1898083,0.04163462,0.4404276,-0.9676386,-0.3110952,0.2868,-0.02086393,0.0186444,-0.7589715,0.1095672,-0.7175444,-0.3745949,0.04676,1.386725
129.25638,-1.627519,0.3640884,-0.9617739,-0.8550898,-0.5949888,-0.8089495,-0.5154817,0.2301956,-0.6844583,-0.4961377,-1.808951,-1.247319,0.6572995,-0.7308429,-0.272094,-0.6137249,-0.04901671,-0.05098031,1.333837
129.323007,-0.5507789,0.7273257,-0.9686462,0.3907137,-0.7780624,0.6717412,0.03989007,0.2068345,-0.6943874,-0.3690661,-0.8317186,0.2589106,0.9841951,-0.541234,-0.4970787,-0.6912443,-0.6591017,-1.007954,1.221085
129.389634,-0.733228,1.059716,-0.5469012,-0.02495652,-0.4691972,-0.6750294,-0.05143604,0.07948163,-0.5574977,-0.6708756,-1.187448,-0.5819153,0.08230999,-0.8616673,-0.5841543,-0.4270284,-1.144867,-0.3024537,1.136819
129.456261,-0.1008499,-0.05109707,-0.7681879,0.84811,-0.6650667,-1.177549,2.01836,-0.364114,-0.6816702,-0.8049294,-0.6811401,-0.6610852,-0.1903147,-0.8336022,-0.002752443,0.4821435,0.6188306,-0.7372849,0.3669969
129.522888,-0.8994914,-0.1225991,-1.016727,-0.3989053,-0.6986849,0.571431,-0.02968734,-0.1094563,-0.05414606,-0.7436635,-0.4673508,-0.1516613,-0.3176763,-1.201108,-0.4796097,-0.4182276,0.1046722,-0.522821,1.283485
129.589515,-0.6635846,0.08432569,-0.682429,0.5338775,-0.9143246,-0.4262634,-0.4661314,0.2786533,-0.4913727,-0.9360859,-0.3740979,-0.3185401,-0.8207392,-1.192083,-0.1769081,-1.309557,-0.6024173,-0.7960706,0.2973136
129.656142,-0.3211533,0.8081308,-0.6956852,-0.621665,-0.08545069,-1.461194,0.2734972,0.4745481,-0.4584738,-0.2735549,-0.2432005,-0.4102705,-1.284578,-0.96739,-0.4652881,0.02106425,-0.1031935,-1.17018,1.207448
129.722769,-0.5169379,1.071678,0.4030502,0.1095117,-0.1769173,0.7145882,-0.2033553,-0.5340499,-0.002604979,-1.618492,-0.8233951,-0.2514852,1.007884,-1.03932,-0.3417529,-0.8410994,0.102227,-0.8516693,1.016466
129.789396,-0.7639451,0.7151495,-0.5640107,0.150287,-0.3870432,-0.2797075,-0.1361693,0.2334376,0.2495532,-0.05539083,-0.2474741,0.9143144,-0.4436212,-1.513334,-0.1703146,-0.278754,-0.01476433,-0.6918907,0.8621058
129.856023,0.246263,-0.2393242,-0.8297256,-0.3545249,-0.3455039,0.1370621,-0.210614,-0.104021,-1.032082,0.610039,0.4068956,-0.205585,-0.332422,-1.178934,0.2860206,-0.2687827,-0.2838413,-0.6815044,0.8211594
129.92265,-0.8516753,0.9019375,-0.4758704,0.004047444,0.0847192,0.7614713,-0.4540187,-0.2274112,-0.6409565,0.5686466,-0.315615,-1.342471,0.06873381,-0.8701462,-0.08207119,-0.2507952,-0.2072687,-1.221088,0.7261139
129.989277,-0.5534881,-0.7810838,0.3526377,-1.74126,0.6192123,0.2590265,-1.595872,0.2857334,0.6251054,0.8056353,0.247531,-0.02429938,-0.3728455,-1.15185,0.1080263,0.02510996,-0.8448713,-0.2369549,0.7976161
130.055904,-0.882405,0.2437581,-0.6545296,-0.4864697,1.002359,-0.037423,-0.1022312,0.1456748,-0.08090304,-0.2084098,-0.4149068,-0.04312753,0.001695326,-1.099411,-0.4549224,-0.4223027,0.009707884,-0.3148241,1.984763
130.122531,-0.6022674,0.1388693,-0.5101364,-0.7300738,0.6980507,-0.3235026,0.1257175,0.3839358,0.04646154,0.04450028,0.8226322,0.2519885,-0.224887,-1.096956,-0.3828662,-0.3103157,-0.006470491,-0.5039442,1.923884
130.189158,-0.2196382,0.5813778,-0.05327238,-0.7182255,1.001247,0.2532359,0.4281068,0.2129062,-0.0828298,-0.03822756,-0.0483844,-0.7442771,0.1513537,-0.9224175,-0.5398061,-0.4834898,-0.9753652,-0.01585643,0.735173
130.255785,-0.05932315,-0.1874463,-0.3272621,-0.5104745,1.060219,0.07707021,0.8660418,0.3790534,-0.297817,0.1480018,0.5626247,-0.5374842,-1.03106,-1.043543,-0.1417884,0.4023733,-0.6332269,0.03874064,1.154635
130.322412,-0.104582,-0.2863218,-0.4358001,-0.9743092,0.4085744,-0.6955864,-0.3309301,0.01629833,0.464442,0.0192563,-0.9882568,0.1587461,0.2967456,-1.151962,-0.3846759,-0.7192262,-0.7792202,-0.6081331,0.9544528
130.389039,-0.2886001,-0.3722613,-0.974726,-0.53918,0.418682,0.9324637,0.3399865,0.01976638,0.3880683,-0.4846743,-0.2259074,-1.277956,-0.3824489,-1.165729,0.1875378,-0.4536317,0.2745314,-0.3803095,1.557572
130.455666,0.0001039147,0.02664436,-1.22384,-0.953883,0.3607255,0.3891365,1.501501,0.1520176,0.8150795,0.00336631,-0.2431634,0.2882184,-2.669508,-1.242434,-0.2841684,-0.455053,-0.2920045,0.02658923,1.001644
130.522293,-1.095716,0.7944652,-0.6338753,-1.090383,0.040096,0.5046139,-0.4694881,-0.04338747,0.0392426,-0.8887498,-0.1536231,-0.005864721,-0.09974448,-1.250164,-0.4288065,0.8064414,-0.4443411,-0.2119735,2.282622
130.58892,-1.009851,0.2984995,-0.7383426,0.0392583,0.3994668,-0.1121789,-0.07036461,-0.1143393,-0.2252342,-0.6201556,0.1191293,-0.3826937,0.09646546,-1.17204,-0.03272447,-0.9306772,-1.315788,-0.57675,0.9179069
130.655547,0.9156632,-0.1692384,-0.8900506,-0.5871592,-0.2451028,0.7707418,0.4468602,0.3998056,-0.4463533,-0.9433786,-0.2657914,-0.1196567,-0.006985515,-1.596516,-0.3850321,-0.05515022,0.1939193,0.01105463,0.9228753
130.722174,-1.412933,0.1786215,-0.6380984,-1.02415,-0.2000117,-0.1731678,0.7117987,0.3552243,-0.3343922,-0.6810521,1.311469,-1.074893,-0.7770303,-1.768365,-0.347197,0.8362474,0.4586141,-0.06934796,1.550564
130.788801,-1.853052,1.624554,0.7030051,-0.7041482,0.5242143,0.881648,0.04980095,0.1486916,-0.569801,-0.2213239,-0.7764317,-0.5988756,1.441594,-1.760211,-0.2478406,-0.6988733,-0.9547176,-0.3346376,1.848626
130.855428,-1.233902,0.5868174,-0.1378752,-0.5674103,0.08219701,-1.182687,-0.3103304,-0.5246372,-0.1959223,-0.4672345,-1.013611,0.09005786,0.6307679,-1.351804,0.04712165,-0.3975952,0.1948541,0.2074668,1.429948
130.922055,-1.03921,-0.6400301,-0.4172198,-0.2930379,-0.2381425,-0.6208626,0.2296211,-0.1099042,0.2874249,-1.012888,-0.4472006,0.06632476,-0.07028539,-1.687921,0.06926999,-0.1201275,1.601984,-0.7746315,0.7296172
130.988682,-0.9397111,-0.1537538,-0.6806411,-0.4638226,0.2138681,-0.4818303,-0.8919166,0.2903592,-0.2243879,-0.6578199,-0.2106359,-1.712452,0.9741489,-1.490337,-0.01401591,-0.4205881,0.6473057,-0.4242201,-0.244206
131.055309,0.008963246,0.625131,0.2272207,-0.9682106,-0.04457687,-0.9409,0.1939054,-0.1717577,-0.4845515,-0.350131,-0.450059,0.4672609,0.1782699,-1.84265,0.08100818,-0.1898654,0.280798,-0.1199303,0.1402498
131.121936,-0.6466274,0.3263331,-0.2636405,-0.1410728,0.7115367,-0.3392961,0.6754632,-0.2327439,-0.306995,-0.8147638,-0.6996708,-0.0653396,-0.7084727,-1.900956,-0.04594451,0.1216435,1.013214,0.3257712,0.9669899
131.188563,-0.5849584,0.8112603,-0.2157585,-0.9294795,1.304192,-0.271687,0.2931317,-0.2213636,-0.2309879,-0.8021819,-0.4707059,-0.4887606,-0.05635536,-1.561585,-0.2138488,-1.070791,-0.1432455,-0.2111402,1.036697
131.25519,-0.3894254,-0.7129157,-0.9704435,-0.7939976,1.624524,1.056067,-0.2464775,0.8545423,-1.038324,-0.5999404,0.714105,-0.05723123,-0.4342735,-1.654271,-0.1477682,-0.2251755,0.3637297,-0.2102105,1.39513
131.321817,-0.5323666,-0.2294866,-0.6748391,-0.8252861,2.119738,-1.171111,0.1386569,0.4391574,-0.07226678,-0.07465944,-0.4480779,-0.2284773,-0.8837554,-1.347913,0.1096776,-0.6082241,0.1451965,0.2571138,0.2279823
131.388444,-0.4867037,0.4447122,-0.06221673,-0.832481,2.110452,-0.9079939,-0.656565,0.4657128,0.06790432,-0.6179017,0.1727849,-1.302764,-0.01467547,-1.581496,-0.1723689,-0.2292501,-0.2960322,-0.246453,0.6091506
131.455071,-0.08456746,-0.4484994,-0.3816635,-0.8064542,1.637138,0.3075879,-0.2412047,0.4059802,-0.7610239,-0.3228739,-0.5723395,-0.203223,0.4411632,-1.701749,0.09576938,-0.546032,-0.2556316,-0.3465243,0.8386703
131.521698,-0.1949172,0.7049557,-1.025579,-0.9114242,1.316625,1.026604,0.2097801,1.053145,-0.1772795,-0.9219111,-0.2747111,-0.7420577,0.1873854,-1.859309,0.09679771,-0.2177647,-0.4364926,-1.092873,1.250895
131.588325,-1.275149,0.1740432,-0.2059192,-0.129891,0.8149427,-0.360735,0.5599018,-0.03422059,-0.5053794,-1.188479,-1.679858,-0.6191744,0.1312107,-1.980565,-0.7428697,-0.01505292,1.001372,-0.4632282,1.072003
131.654952,0.4148153,1.127438,-0.006985667,-1.129497,0.7735513,0.3295209,-0.3480947,0.1560723,0.3061725,-0.3736045,0.2993142,-0.4732315,0.6022323,-1.804621,0.03589603,-0.5352114,-0.8594683,0.2724589,0.8308603
131.721579,-1.179337,1.252468,-0.712743,-0.6758354,1.29862,0.9332283,-0.1029018,0.4731571,-1.503124,-0.6888965,-0.813381,-0.5858632,0.004441089,-1.561914,-0.1786272,-0.5164415,0.1800718,-1.029112,0.2497409
131.788206,0.1821336,0.2291652,-0.4452631,-1.160788,1.033991,-0.07464791,-1.41733,0.5867432,0.2682004,-0.4772508,0.2348732,-0.9068302,-0.1231564,-1.788966,-0.2927493,0.5635435,-0.1825703,0.7051561,0.08642681
131.854833,-0.2176449,-0.7585664,-0.5312788,-0.21241,1.010731,0.7243665,-0.6573191,-0.01563496,0.247833,-0.7102133,-1.754851,-1.165454,0.265101,-1.913827,0.2330114,-0.422785,0.6115865,-0.4900291,0.07390173
131.92146,0.9093937,0.0537167,-0.7703235,-0.9104366,1.576587,-0.468886,-0.9286123,0.06844341,-0.6917626,-0.2183404,-0.7555819,-0.1151398,-0.6614913,-1.587412,-0.2147219,0.2844284,-0.5575199,0.7769819,0.6202837
131.988087,1.268155,0.0947536,-0.5984313,0.06595937,2.885817,-1.790273,0.03512278,0.1116232,0.04499366,-0.657721,-0.07386133,-0.2297913,-0.9603397,-1.475688,0.3872581,-0.6865615,-0.9428306,0.66636,-0.3610271
132.054714,0.167173,1.267423,-0.1706559,-0.2747357,3.13204,-0.5707445,0.1806899,0.03542002,0.4609603,-0.7209347,-0.4888098,-0.06883153,-1.944861,-1.351739,-0.2454365,-1.412807,-0.08038417,-0.2571983,0.1637308
132.121341,-0.4521068,-1.533869,-0.4772512,-0.548118,3.899713,0.7194321,-0.5797711,0.3615521,-1.206667,-0.5480227,0.4418139,-1.000118,-1.02167,-1.510046,0.02756534,-0.92739,-0.5958642,0.1114656,0.2156327
132.187968,-1.181205,-0.659546,-0.331288,-1.673654,4.025087,0.05338377,0.7005504,0.5105299,-0.1084211,-0.4958643,0.3868331,0.4030668,-1.745122,-1.633212,-0.02130258,-1.434387,-0.8823508,-0.0815765,0.5879407
132.254595,-1.680626,0.524466,-1.177549,-0.7302416,3.958785,-0.9111719,0.7534699,0.4733152,-0.7673615,-0.5148492,0.5109555,-0.08767621,-0.9495276,-1.913074,-0.07433791,-0.3546844,-1.554232,0.3412538,0.1380371
132.321222,-0.05213281,1.177146,-1.07853,-0.7077376,3.937837,-0.7128446,1.175542,0.2874087,1.188428,-0.4646355,-0.7245458,-0.9493293,-0.1445379,-1.86078,-0.149146,-0.7946129,0.3640391,-0.1451904,1.083656
132.387849,-0.06749029,1.734562,-0.009841782,-0.1897574,3.209659,-0.2655668,-0.02571798,-0.1860513,-0.7357957,-0.9027914,-0.9327936,-1.078466,0.5079719,-1.769339,0.3153101,-0.6200095,-0.05415519,0.01373481,0.2713184
132.454476,0.6822423,0.3584366,-0.5255153,-0.3343953,2.034001,-0.02602541,-0.5595369,0.2122316,-0.5915577,-0.7088384,0.01394433,-0.4121257,-0.1736757,-1.935169,0.04557243,-0.4495882,-0.3212062,0.007594857,0.4568731
132.521103,-1.134488,1.224137,-1.045033,-1.196965,2.619005,0.04555869,-0.6888193,0.5464804,-0.6618021,-0.5532585,-0.1250327,-1.255903,-0.5578482,-1.890228,-0.09674443,-1.029969,-0.2280996,-0.03027943,1.071157
132.58773,-0.5824065,-0.2568154,0.2580835,-0.2273,1.91929,-0.4502638,0.9835674,0.1421292,-0.3698258,-0.09093896,0.3738843,-0.8068734,0.2148062,-1.661765,0.2195003,-0.9631729,-0.3631051,-0.7989016,1.153611
132.654357,-0.7787484,-0.4726502,-0.6593879,-1.144426,1.491601,0.2975855,-0.1697952,0.6597245,-0.8432795,0.2313254,-0.4314626,-0.8487319,0.1248641,-1.761812,-0.2856553,-0.6028052,-0.1404004,-0.6278278,1.660944
132.720984,-1.041717,-0.6264257,0.2596461,-1.307998,1.634062,-0.2422975,-1.150721,0.03861667,0.1630112,-0.4831579,0.5996282,-0.3685957,-0.3760878,-1.884353,-0.1471992,-1.024877,0.1774774,-0.1294428,1.683897
132.787611,0.3725813,0.1047799,-0.130523,-1.029412,2.058169,1.131374,-0.02423173,0.5034791,0.1445207,0.2139628,0.71754,0.2792048,-0.8554879,-1.57426,0.2266228,-0.7068157,-0.4320423,0.6789117,1.036582
132.854238,-0.04479034,0.6278822,-0.1788426,-1.221316,2.242623,-0.07512684,-0.9029155,0.3800714,-0.2358939,-0.08842625,-0.4420559,-0.3101486,0.8480986,-1.774109,-0.4002239,-0.3021431,-0.6926701,-0.0841483,1.464154
132.920865,-1.422744,1.039612,0.6114386,-1.170714,1.891565,0.1512815,0.1139657,-0.1683656,0.4398403,-0.4081544,-0.6389989,-1.919498,-1.055192,-1.543857,-0.3273795,-0.6699016,-0.8728007,0.2404404,0.3927557
132.987492,0.3609285,0.3242521,-0.4311052,-0.7660719,1.075147,1.106623,-0.6033949,-0.3096141,-0.2169449,-0.9216049,0.1204484,-0.6227021,0.8907069,-1.85476,0.1799706,-0.5576866,0.09674647,0.01333682,0.8577995
133.054119,-0.2749335,1.598658,-1.936261,0.4004694,1.391629,0.9734054,-0.6523518,-0.03906655,-0.07711342,-1.171122,-0.5225672,-0.6472744,0.4369941,-1.907987,0.05933348,-1.126029,-0.451178,-1.503909,0.2160799
133.120746,0.7111085,-0.5814801,0.4315769,-0.9753422,1.192075,-0.7636715,-0.453764,0.4436238,0.4639299,-0.4405619,-0.7038542,-0.6861334,-0.2607349,-1.620468,0.05830415,0.2854686,-1.207326,-0.1250225,0.3279153
133.187373,0.3302755,-0.1109806,-0.7204933,-0.2360933,1.101355,0.3477176,0.1642774,0.216919,-0.4728822,-1.774894,-1.156423,-0.538535,-1.078893,-1.761277,-0.3976488,-0.677277,-0.4388264,-0.8661364,1.046763
133.254,-0.2588989,1.155183,-0.5100103,-0.4418801,1.141104,0.1133461,-0.174197,0.08152596,-0.5480418,-0.7144873,0.1888321,-0.5241988,0.3968884,-1.42067,-0.445046,-0.6142935,0.1506518,0.0247857,0.4707865
133.320627,0.2580124,-0.8385153,-0.3492574,-0.2413537,0.3946431,-0.1897162,-0.0881338,0.3090224,-0.6303017,-0.1378937,0.8717102,-0.3003884,0.009037411,-1.530939,0.2255075,-0.4146425,-0.3338149,-0.3284077,0.5108027
133.387254,-0.8660312,-0.4385085,-0.1796732,-0.4856407,0.6291547,0.2730587,-0.682366,0.190311,-0.3280939,-1.255081,-0.856092,-0.846644,-0.6186233,-1.611153,0.1856931,-0.2475458,-0.458858,-0.227753,1.12907
133.453881,0.149415,0.7538584,-0.4855885,-1.266173,0.78637,-0.1415073,-0.2135746,0.1942389,0.6709256,-0.8937069,-0.1209899,-0.5048428,-0.837759,-1.601216,-0.2381706,-0.8188661,-0.3030661,-0.3602812,0.4669025
133.520508,-0.6732367,1.040702,-0.4815774,-0.3611134,0.6109365,0.5299494,-0.2521072,0.1054367,0.1062915,-0.9504153,-0.7736243,-0.4243119,0.1007891,-1.247417,-0.1783289,-0.5684711,0.1942623,-0.1846559,1.07583
133.587135,-0.50987,0.2288661,0.3320462,-0.6699136,0.6573021,-0.01241945,-1.129178,0.3910483,-1.370731,-0.708876,0.2159628,0.1665391,-0.1577361,-0.9123169,-0.04432275,-0.3679337,-0.9935225,0.5490755,-0.1084693
133.653762,0.09303525,0.158088,0.04264832,-0.845538,0.8438394,-1.086086,-0.2830493,0.3021092,0.03020477,-1.205703,-0.5222108,-0.9388152,0.7008038,-1.202708,0.08153176,-0.274574,0.1504295,-0.6190236,0.5156906
133.720389,0.07702918,-0.5405035,-1.230178,-0.2149808,0.4734069,-0.329955,0.4618104,0.4384306,-1.63751,-0.7384335,-0.8511133,-1.992439,-0.519796,-1.503676,-0.2670519,-0.5409324,-0.1457876,-0.04459075,-0.2201779
133.787016,-0.3266829,-0.5329192,0.08287754,-1.084359,0.5392657,-0.6945953,0.2846656,0.3133663,0.05275644,0.2281573,0.4130552,-0.08763641,-0.1199871,-1.696838,-0.3057172,0.1561363,0.05459712,1.017573,0.648864
133.853643,0.2410659,0.8333465,0.06892338,-0.760973,0.8249595,-0.6908423,-1.19502,0.2471182,-0.1504029,-0.3248609,-0.7465423,-0.1177776,-0.01656856,-1.335633,0.1844993,-0.4013649,-0.2159898,-0.3076969,-0.4978009
133.92027,-2.247057,1.077214,0.3410224,-1.159106,1.798654,0.08588269,-0.3428945,-0.4311981,-1.277189,-0.5665615,-0.1310171,-0.1905392,0.0678229,-1.306786,0.2392827,-0.4788669,0.1836374,0.5214298,0.5378117
133.986897,-1.027866,-0.6191747,-0.8161975,0.1606869,2.215558,0.7186287,0.627965,-0.007545254,0.1487428,0.397513,0.213603,-0.06911923,-1.241135,-1.652191,-0.1638334,0.3172815,-0.2629164,0.1458534,0.7487819
134.053524,-1.064686,0.009792052,-0.1586792,-0.6596472,1.963267,0.07980714,-0.2697577,0.150706,-0.9453276,-0.7853239,-0.1273531,-0.6062627,-0.03135576,-1.733556,0.1105315,-0.3124771,0.04634168,-0.1080294,0.4450633
134.120151,-0.8651969,-1.29877,-1.918564,0.331294,1.669819,1.043118,0.6250448,0.1828653,-0.5218331,-0.9463545,-0.04707072,-1.722398,-0.5198151,-1.888133,-0.2044842,-1.351705,-0.8993161,-0.4067653,-0.3033381
134.186778,0.4678569,-0.5403685,-0.3470156,-0.4771542,1.288273,-0.920187,-0.6557596,0.1305086,-0.7331758,-0.2305025,-0.628376,-0.1916335,0.2555071,-1.457092,0.1106129,-0.2658211,-0.194949,-0.2741765,-0.2791263
134.253405,-0.660077,0.05399019,-0.9106147,-0.4714295,1.432419,0.1093266,-0.105331,0.3180085,-1.306183,-1.257626,-0.1175312,0.7547476,-0.06969373,-1.899044,-0.09357071,-1.438373,-0.4002156,-0.7911228,0.5317571
134.320032,-0.09528903,-0.3085867,-0.7035409,0.0967259,0.9542258,0.6334557,1.323876,0.1691104,-0.5226889,-0.3387326,0.5218736,-0.7219981,-0.7846202,-1.232445,-0.06730719,-0.3612812,0.07352151,-0.2930781,0.3182721
134.386659,-0.559278,0.2013873,-1.093956,0.03088702,0.8996511,0.2115741,-0.2123346,0.4560511,-0.4324656,-0.7407047,-0.1817187,-0.3422669,0.3839054,-1.306039,0.1161529,-0.6709707,0.0805082,-0.3902738,0.7434735
134.453286,-0.1866207,1.423624,-0.03622213,-0.5620195,0.7335147,1.688106,-2.965667,-0.07200535,-1.412521,-0.3128459,-0.5668176,-0.41209,1.252176,-0.9519672,-0.02269754,-0.4813422,-0.2737128,-0.3324046,0.1349904
134.519913,0.2295301,-0.7087883,-0.6543437,-0.4921132,0.8065071,0.009990897,0.4969994,0.09549556,0.09465474,-0.8171347,-0.2165987,-0.2555828,-0.7341008,-0.7350905,0.02833729,-0.4779901,-0.3621093,-0.06802908,0.09670115
134.58654,0.08140569,0.1782507,-0.3468614,-0.8692328,0.8120638,-0.0292858,-0.009098135,-0.3909915,-0.02526811,-0.6596093,-0.3790046,1.081784,-0.7244222,-0.761184,0.1479078,0.4892029,0.2372039,-0.4601974,0.9903936
134.653167,-0.2647638,-0.115364,0.02847533,-1.401272,0.8459062,-1.21276,-0.9311841,-0.009107028,-0.1915866,-0.5666882,-0.02666145,0.3622609,-0.5685744,-0.8891137,-0.3336051,-0.4946586,-0.4428681,-0.5841441,1.106498
134.719794,-1.120442,-1.677022,-0.7665936,-0.5960151,0.9102758,1.20911,-0.5023447,0.1303233,-0.9309447,-0.5046052,-0.7179328,-0.8810769,0.8129411,-1.248012,-0.1148427,0.01392517,0.8218858,-0.1336589,0.1970321
134.786421,0.3256446,-0.3223991,0.1967523,-0.7277975,0.5087283,1.075685,-1.927609,0.1785004,-0.5850664,-1.167301,-0.6125807,0.05085805,1.199069,-1.282824,-0.4963041,-0.7065892,-1.281478,-0.2454116,0.2993894
134.853048,0.04363484,0.3708723,-0.7170773,-0.1179254,0.4388864,0.6997931,-0.04224023,0.04312232,-0.6055394,-0.4513146,0.5577198,0.3763738,0.1101074,-0.8004166,0.110682,0.5287697,0.4754702,-0.7121392,-0.5637668
134.919675,0.04303382,-0.6835957,-0.3557141,-0.6839834,0.7591689,-0.2660021,0.6216217,0.002617142,-0.4419916,-1.080055,-0.2902409,-1.139175,0.1500568,-0.7165926,0.1472115,-1.052954,0.5369008,-0.9601359,-0.08444511
134.986302,0.3174042,1.090548,1.074177,0.02338742,0.59183,-0.1746129,1.201616,-0.199958,1.344928,-0.9755062,-0.3010754,0.9101755,-1.23793,-1.223776,0.0110253,0.3511055,-0.9125379,-0.5282376,-1.37667
135.052929,-0.4744187,0.03890689,0.08520953,-0.5232375,0.2179724,-0.671634,-1.613927,-0.2881764,-0.4929787,-0.4359972,0.9979382,0.2103767,-0.09038094,-1.520325,0.0857663,-1.039292,-0.05564934,-0.6987009,-0.4269266
135.119556,-0.1520392,-0.2208903,-0.5399297,-0.4880054,0.1831969,0.1244344,0.4880584,-0.1233136,-0.4425707,-0.5011255,1.162702,-0.1563676,0.2146353,-1.37958,-0.09037883,0.340452,0.06479561,-0.3523241,0.2890367
135.186183,-0.1906592,0.1616494,0.1962854,0.6592783,0.4675471,-0.04756404,-0.3548695,-0.4454066,-0.05129671,-0.2377322,-0.9813422,0.2730575,-0.2836831,-1.201911,-0.3268652,-0.2102635,0.3338356,0.2351198,-0.2517318
135.25281,0.2003579,-0.03431694,-0.1861911,-1.17073,0.3850706,-0.8190165,0.002509754,-0.3952321,-0.199487,-0.3533325,-0.4034363,-0.3513793,-0.3883085,-1.32357,0.2123428,0.5009195,1.048977,-0.430126,-0.3172764
135.319437,0.3780019,0.216884,-1.619943,-1.083192,-0.03441077,0.004779341,1.124076,0.4862652,-0.5232723,-0.7788544,0.2062444,-1.50718,0.9599357,-1.074326,0.2282426,-0.6341673,-0.6366941,-0.9585875,-0.4961651
135.386064,-0.1375397,-0.1097282,-0.2938509,0.3620496,-0.4869378,-1.041939,-0.07535005,-0.5877253,0.1790406,-0.5643833,-1.102898,-0.5249915,0.3235891,-1.021723,0.3785264,-0.5738201,0.4038791,-0.9435797,-0.5456569
135.452691,0.8529783,-1.354478,-0.1703095,-0.1320107,-0.08031131,-0.8000728,-0.103781,0.362455,-0.7790672,-0.2037992,-0.04446767,-0.3568069,-0.615078,-0.8854616,0.1819935,-0.4307649,-0.4029759,-0.4388187,-0.3566283
135.519318,-1.024391,0.7951341,-0.1441792,-0.2177352,-0.2586634,-0.624527,-0.7858906,-0.2329985,-0.9382287,-0.5989379,-1.027362,-1.185363,-0.2910736,-0.7121714,0.28366,-0.225216,-0.1763782,-0.2177629,-0.8481961
135.585945,0.03765077,0.8182953,-0.1713528,-0.4105981,0.08022004,-0.5428953,0.05851156,0.5113676,-1.301864,-0.5857558,-0.05171478,-0.4292088,0.8806415,-0.8631869,-0.1206859,-0.9355075,0.3524071,-0.3213634,-0.6316557
135.652572,-0.1054818,-0.5083869,-0.4513438,-0.8270836,-0.128758,0.6309962,-1.16502,-0.2446627,-0.4173391,-0.3082916,0.3424719,0.2391482,-0.1009851,-1.159612,0.2462389,0.8456252,0.8082391,-0.0159771,0.02569276
