Frame,C009,C013,C005,C004,C012,C032,C008,C015,C003,C023,C022,C018,C002,C014,C001,C021,C020,C041,C016,C000,C031,C027,C007,C011,C006,C026
133.322628,-0.156593,-0.412361,0.2556704,0.2241844,-0.0714644,-0.3976471,-0.658494,0.5022933,-0.1531216,-0.8381941,-0.07546972,0.4107584,-0.7030016,2.465553,-0.3353352,0.07952493,0.4643681,0.6883427,-0.7181239,-0.1310789,0.03469876,-0.5616749,-0.1909995,2.318717,0.3477155,-0.4111876
133.389256,-0.3711157,0.5680507,-0.3442377,0.06998781,-0.2846378,-0.4349186,0.09223841,0.2000429,-0.2775525,-0.858124,-0.5592981,-0.08480769,-0.8415829,2.754793,-0.512502,0.4910305,0.01152255,0.2558129,-0.004476355,-0.08223487,0.3025245,-1.013358,0.3335787,2.747735,0.4736403,-0.1825477
133.455884,0.3042212,-0.6313198,0.8061028,-0.8383023,-0.0921644,-0.3716125,-0.3431703,-0.05091655,-1.104338,-1.025741,-0.2240437,0.6666986,-0.8514256,2.719923,-0.5985405,0.2034649,-0.9750627,0.1481421,-0.2216905,-0.3288604,-0.4059404,-0.6529605,-0.4674484,1.244935,-0.01489694,0.1407895
133.522512,-0.02860091,-0.4870883,-0.1502214,-0.4227348,-0.3748661,0.4680656,-0.03248394,0.4700088,-0.7195005,-0.8246789,-1.458929,-0.5408083,-0.7087138,2.208148,-0.3880435,0.3540519,0.07740415,0.2551729,-0.4406917,-0.1837225,-0.6252594,-0.9984801,0.04912293,2.032598,-0.2890506,-0.1858034
133.58914,-0.2857285,-2.45654,0.1102065,1.188326,-0.09242075,-0.1127166,-0.1975686,-0.03079951,-0.4043779,-0.4863372,-0.2167742,0.7529704,-0.4113214,1.838482,-0.4547887,0.2817692,-0.4820561,0.2566409,-0.4732411,-0.1876506,-0.2644502,-1.067693,0.4853288,1.804015,0.2749863,-0.05424371
133.655768,-0.2647788,-1.077707,-0.03033234,-0.2244655,-0.286168,0.7080681,0.3027837,0.7140305,0.04267182,-1.833655,0.07210898,-0.01529303,-0.7719203,1.884338,-0.6209804,-0.1442219,0.3163063,-0.1769733,0.3668475,-0.4399449,-0.711464,-0.1939091,-0.106414,1.753996,-0.02824076,-0.4272266
133.722396,-0.246009,-1.14338,-0.09704892,-0.2615949,-0.1161535,-0.0348183,0.1493335,0.1967691,-1.107205,-1.047744,-0.1770086,-0.1538645,-0.7188647,0.916633,-0.5573849,0.7348889,-0.08309864,-0.1035375,-0.2576967,-0.1879829,-0.7291602,-0.6893676,-0.05960603,1.964014,-0.5012466,-0.2598761
133.789024,0.3128421,0.6144223,0.1663835,-0.3733069,0.04227493,0.1818026,-0.1743996,0.3484951,-0.5310179,-1.107504,-1.125325,0.2056412,-0.4193539,1.024996,-0.8992853,0.7884287,-0.0788177,0.07771206,-0.1586584,-0.1596628,-0.7111757,-0.9191713,-0.05262611,1.131148,-0.5769919,-0.2296432
133.855652,0.1314443,-0.5128475,-0.6016636,-0.1099245,-0.3152913,-0.6299939,-0.3403261,0.2429144,-0.5104055,-1.020363,-1.055827,0.3650124,0.04645623,0.5832294,-0.6280244,0.5212891,-0.2537017,0.02088078,-1.108134,-0.1741189,0.2012139,-0.4066873,-0.8399516,2.214785,-0.031389,-0.3123875
133.92228,-0.1681227,-0.09872464,-0.6622011,0.1549634,-0.3823315,-0.5689902,-0.2220234,0.05442688,-0.3796523,-1.072575,-0.3791234,0.4142841,0.2371281,0.2148911,-0.4815099,0.7021599,-0.5556271,-0.4343405,-0.3731145,-0.1875666,-0.6504927,-0.5885563,0.5103076,1.921324,0.05564974,-0.1965123
133.988908,0.1163321,0.7060284,0.3026025,-1.140531,-1.102192,-0.9940391,0.1717498,-0.01506328,-0.5457584,-1.059798,-0.6620579,-0.03273336,-0.08065642,-0.1853058,-0.6325672,-0.1454777,-0.3925873,-0.4276215,-0.7608827,-0.3811695,-1.389267,-1.374877,0.8935251,1.434764,-0.5287777,-1.060863
134.055536,-0.4722382,-0.791861,0.1196972,-0.4968343,0.2089464,-0.730969,-0.8220259,-0.08501806,0.5892571,-0.6408991,-0.4578809,0.7775132,0.4747573,0.4942333,-0.7476133,-0.6757475,-0.5613725,-0.6605434,-0.7959576,-0.2424905,-0.5427077,-1.152019,0.3694035,0.798251,0.2787464,-0.3172843
134.122164,-0.09733067,-1.037807,0.1094648,-0.346728,-0.5261835,-0.5665245,-0.4072417,-0.289541,-0.7988157,-1.639685,-0.2484419,0.6531764,-0.8808162,0.09653321,-0.6964843,-0.1375136,-0.7371795,-0.6712326,-1.139244,-0.1718205,-0.5947997,-0.6458253,0.003965576,0.8907591,-0.8725006,-0.5698209
134.188792,-0.7444765,-0.9462585,0.07007895,-0.08833955,-0.08977933,-0.5894458,0.2561003,0.05282322,-0.7139229,-1.081955,-0.01154481,0.5378087,-0.3541675,0.1102106,-0.4329518,0.5192277,-0.3344277,-0.8543497,-0.5062377,-0.1195191,-0.4855971,-1.103312,-0.07557271,2.026484,-0.7417052,-0.4770528
134.25542,-0.2170714,-0.6309366,0.7097423,-0.05532993,-0.1575254,-0.6446287,-0.1436609,-0.2263438,-0.6777253,-0.8986138,-0.455723,0.4473365,-0.7405341,0.2389956,-0.8236436,1.069457,-0.1877554,-1.093449,-1.179471,-0.1006193,-0.7287788,-1.002822,0.1459654,0.742937,-0.0612535,-1.232838
134.322048,0.5872351,-0.8659629,1.457755,-0.6522717,-0.08837504,-0.5149254,-0.1741037,0.3896073,-0.8247283,-0.4594479,-0.8347946,0.4111807,-0.4166654,-0.09423174,-0.5394719,0.1125347,-0.1991628,-0.6390699,-0.9355107,-0.2594569,-1.304721,-0.4906862,0.0724797,1.874811,-0.621341,0.08736737
134.388676,-0.007754506,-0.8067386,0.810629,-0.5814387,0.130096,-0.02597202,-0.2215178,0.1787981,-0.3025285,-0.4656761,0.6422724,0.5065048,-0.7328414,-0.7821471,-0.6274024,0.3211936,-0.7133996,-0.6240758,-0.598174,-0.0239383,-0.8763302,-0.8831107,0.5650278,3.118874,-0.7990926,-1.03329
134.455304,-0.1552005,-0.1070049,0.9105604,-0.3886461,-0.3003354,-0.1948849,0.01810989,0.3723154,-0.02627823,-0.1334341,0.4350073,0.6064022,-0.5071669,-0.1321792,-0.5569468,-0.01114312,-0.1280979,-0.8824772,0.2785907,-0.2568603,-0.4671323,-0.7277565,0.6057453,2.169633,-0.9186752,-0.6137943
134.521932,0.2927921,-0.7381529,0.2598113,-0.6925918,-0.7409682,-0.3877398,0.2688184,0.2148787,0.2547423,-0.3451728,-0.07481628,-0.2409464,-0.6949877,0.2507237,-0.678427,0.321577,0.1386865,-0.4828093,0.6180777,-0.2621617,-0.3949089,0.2905539,0.6055233,1.491761,-0.5433896,-0.5612202
134.58856,0.4072422,-0.2391024,0.8186554,-0.3996696,-0.7066059,-0.7000302,-0.1399877,0.008693633,-0.4710497,-0.5982271,-0.5151553,0.3352008,-0.268528,0.2416983,-0.436951,0.3501231,-0.4002087,0.08972239,1.023059,0.07618309,-0.7677536,-0.4873223,0.8511933,0.8639173,-0.769176,-0.1488308
134.655188,0.0581699,0.496027,1.035298,-0.4561396,-0.7975789,-0.5089875,-0.5243713,0.1739189,0.2758962,0.1780609,0.4657066,0.7792721,-0.563577,0.3346463,-0.3898717,0.4336322,-0.2126914,0.6585553,1.629961,-0.0898634,-0.6073678,-0.07149527,0.5057711,1.685588,-0.3902678,-0.2393375
134.721816,-0.04068534,-0.6089712,0.7915261,-1.017649,-0.1184223,-0.4019952,-0.7549278,0.3512783,0.3758408,-0.2477187,-0.4089876,1.022843,-0.009918896,1.297312,-0.1919719,0.4184369,-0.5200544,1.070945,1.418892,-0.2360152,-0.6158937,0.2364186,0.3376063,1.00044,-0.6643821,-1.00797
134.788444,0.3831068,-1.070041,1.111196,0.2016277,-1.025324,-1.360782,-0.9938869,0.006263433,1.270204,-0.5036564,-1.203592,1.359245,-0.9591246,3.137899,-0.8364531,0.4912521,-1.415149,0.7804274,2.19007,-0.1153254,-1.203372,-0.526026,-1.125111,2.021088,0.232591,-0.9854327
134.855072,0.7117036,-1.36253,1.561766,-0.4702658,-0.7479224,-1.614828,0.7398058,-0.18365,0.7168432,-0.2607022,0.4016131,-0.1628409,-0.1558008,2.755287,-0.5956749,-0.8467648,-1.537268,0.9745034,1.261026,-0.283623,-1.029572,-0.7601143,0.3183906,1.460096,-0.5441719,-0.3407423
134.9217,-0.5901992,0.2748716,0.5626993,-0.3047675,-0.7965755,-1.576538,-0.3337887,-0.1732384,-0.4165587,1.005989,-0.2245829,1.950125,-0.1876206,3.566275,-0.552633,0.1498833,-0.1155922,0.8327599,0.2506306,-0.2523209,-1.043466,-0.5364358,-2.50391,0.8969736,-0.2650678,-1.099012
134.988328,0.06364589,-0.5619234,0.0023961,0.3080628,-1.326767,-0.2349956,-0.4938818,-0.5980942,0.7076226,-2.240246,-1.387937,1.225108,-1.963827,2.727515,-0.9037947,-1.582166,-0.7877695,0.5523753,0.411074,-0.458191,-0.8083002,-1.507923,-2.982974,2.285412,-1.111581,-0.1069822
135.054956,-0.4974138,0.501436,0.179056,-0.4585078,-0.2914072,-1.062724,0.1872863,0.534268,0.3021457,0.5183871,0.885501,-0.886692,-0.6606262,2.693516,-0.7807872,0.9205654,-0.3538406,0.8095861,0.1462584,-0.1226303,-0.9163752,-1.207125,-0.1534539,0.5671915,-0.4617647,-0.5325908
135.121584,-0.3804683,-0.8188721,0.3707153,0.2905316,-0.5170026,-1.55794,-0.3746676,1.292263,1.217597,1.498254,-0.1350811,1.136926,-0.1431157,2.477219,-0.79654,-0.8835016,-1.335952,0.3544028,0.06323249,-0.08936922,-1.380106,-0.04914504,-0.6561248,1.585576,-0.05351948,-1.14657
135.188212,0.9576216,1.118369,-0.628129,-0.4664471,-0.9612254,-1.265833,0.719195,1.355733,0.1967271,3.159574,-0.3988006,0.5431327,-0.3595355,2.166647,-0.7362769,0.4356126,-0.4602731,0.5969234,0.2409821,-0.2882159,-0.7973136,-0.6571737,-0.2943708,0.9206381,-0.7798355,-1.015083
135.25484,0.3143956,0.7896898,0.4151027,-1.391659,-0.802478,-1.264083,1.037215,1.837888,1.447922,4.399681,0.5051809,-0.6714483,-0.1268345,2.201861,-0.8419718,0.3025302,-0.539328,0.5781936,-0.4594739,-0.101857,-1.859097,-0.7809927,-1.711555,0.1538164,-1.301185,-1.191718
135.321468,0.1513052,-0.4013381,-0.535211,0.4967721,-1.208157,-1.180173,0.6180292,1.356574,0.7193075,3.599036,-0.7487984,1.666353,-0.3968618,1.89439,-0.3567667,0.4208077,-0.7260171,0.9719815,-0.6581271,-0.246545,-0.6816743,-0.8314639,-0.2188895,-0.3659692,0.2640044,-0.2160892
135.388096,-0.7575777,0.3780766,-0.2188353,-2.252736,-1.177956,-1.428456,0.5258586,1.949786,0.3036075,4.958042,0.2929164,0.5671779,-1.092513,1.353377,-0.6476209,-0.1747522,-0.7912874,0.6560465,-0.9340177,-0.0590409,-0.9660298,-1.167253,-1.712434,1.640373,0.02331746,-1.140065
135.454724,0.1018836,0.5730109,0.4671423,-0.4240703,-0.9480697,-1.398719,0.1416475,1.492722,0.3413967,7.373434,-1.072323,2.38173,-0.6301638,1.045309,-0.6628423,0.4860158,0.2102399,0.322189,-1.125208,0.02659209,-2.134322,-0.6621013,-3.835302,-1.772328,-0.5002504,-0.4292591
135.521352,-0.43668,-0.07053426,-0.2399038,-0.03266721,-0.792565,-1.454978,0.8631806,1.909851,0.5558378,3.961991,-0.3419758,0.3476926,-0.4063589,0.9880697,-0.4006416,0.1186316,0.00975893,0.1654387,-0.7182674,-0.0730869,-0.6300538,-0.7016407,0.4351878,0.6941531,-0.8161866,-0.4069889
135.58798,-0.3496367,-0.6994683,-0.09583507,-0.1892936,-0.7569906,-1.097929,0.08930899,1.401498,0.005412367,4.096259,-0.4645851,0.178152,-0.8156887,0.9570036,-0.6615208,-0.005007041,-0.2623925,0.3882844,-0.7589557,-0.1358939,-1.06001,-0.378303,-0.06932689,0.5514334,-0.5616128,-0.02442278
135.654608,-0.3909295,-0.4855405,0.06679563,-0.6574752,-0.9062953,-0.6885819,0.1730624,1.118432,-0.3848156,3.995056,0.1467763,-0.06467566,-0.5154892,0.7801893,-0.5677521,0.08596292,-0.0534271,-0.09763602,-0.9651457,-0.09004825,-0.5814177,-1.342415,0.4426776,-0.0558864,-0.9306807,-0.1443342
135.721236,-0.2326675,-0.573837,-0.4925162,0.1156908,-0.9437295,-1.325824,0.6219366,1.190678,0.008944487,3.412382,-0.6108258,0.3772524,-0.8572803,0.5340874,-0.5759616,-0.2117468,-0.1418157,0.2169809,-1.670629,-0.130476,-1.063125,-0.7910759,0.6181433,0.415379,-1.169295,-0.3745187
135.787864,-0.1824114,-0.7837975,-0.5374752,-0.1924654,-0.6164042,-0.8230839,-0.1008545,1.325815,-0.03512113,3.502019,-0.1789135,0.4924738,0.4706672,0.4571666,-0.4925194,-0.5358731,-1.146025,0.04898923,-0.7528221,-0.3875234,-0.6416731,-0.5045206,-0.5643031,0.7893674,-0.8,-0.01110254
135.854492,-0.7119249,-0.6626936,-0.3599233,-0.2272262,-0.8512145,-0.7797426,0.561145,1.312448,-0.2271973,2.904577,-1.471895,-0.2125157,-0.5755531,0.3520314,-0.2948605,-0.6282779,-0.3717079,0.1890802,-1.158611,-0.2982182,-0.6240141,-0.5690932,0.3308552,1.096283,-1.30505,-0.2104068
135.92112,-0.4653769,-0.6023788,-1.032968,-0.5804224,-1.452226,-1.129914,1.284832,1.142868,-0.08932634,2.935115,-0.7896848,-0.6988544,-0.8203964,0.4618876,-0.4822104,-1.057023,-0.4820509,0.01449331,-1.178074,-0.4857357,-0.7465152,-0.6054996,-0.4290265,0.2064617,-1.270428,-0.2760051
135.987748,-0.4719,-0.9140414,-0.2823114,-0.1088286,-1.027381,-0.6006011,0.1195396,1.054673,-0.2084802,2.648218,-1.338833,0.3575474,-0.3448674,0.3646755,-0.0818117,-0.8414527,-0.06214006,0.1727522,-0.1124021,-0.1701825,-0.9514377,-0.119686,0.7437634,0.3536344,-0.9295284,-0.03369497
136.054376,-0.2901027,-1.3123,-0.1804477,0.6874712,-1.013657,-0.6453009,0.4024419,1.251708,0.5828345,2.458669,-0.7967829,0.1529448,-0.2664707,0.4570736,-0.3328666,-1.446097,-0.5172999,0.4067211,-0.6348629,-0.2598901,-0.5126386,-0.6371792,1.44987,-0.3781227,-1.116482,-0.4467216
136.121004,-0.7780567,-1.191859,-0.08005425,-0.554064,-0.6130663,0.006755883,0.04132666,1.699485,-0.608243,1.585479,-0.2360315,0.2658842,-0.5825385,1.527072,-0.1699957,-0.8863828,-0.3759388,1.441342,-0.5651075,-0.2392943,-0.2392667,-0.6292002,-0.8296198,0.9606135,-1.12323,-0.9431012
136.187632,-0.5544844,-0.4989115,0.1923264,0.214192,-0.5294908,-0.1311204,-0.346508,1.230501,0.4045999,1.184007,-0.2818225,0.007522879,-0.9854153,2.747736,-0.2337435,-1.625358,-0.08935053,2.124586,-0.05388978,-0.3581488,-0.6694434,-0.5346112,0.4126651,0.6850904,-0.6031089,-0.3069343
136.25426,-0.3812394,0.06623242,0.3093344,-0.5705923,-0.00856174,0.6129978,-0.02124965,0.7320914,0.418331,0.7140704,0.5659508,1.196779,-0.6364441,2.96411,-0.2356127,-0.9433953,-0.8913969,2.430718,-0.2752768,-0.2874291,-0.7670884,-0.4309095,0.9305711,-0.2239777,-0.4972558,-0.05601298
136.320888,-0.4584362,-1.681615,0.3852441,-0.3918602,-0.07728034,0.3710379,-0.2846025,1.017568,-0.5108275,0.4682583,-0.3418347,0.9408155,-0.1077025,2.459044,-0.3121575,-0.9189786,-0.4095881,2.1869,-0.4407725,-0.266383,-0.1519123,0.1094451,0.3795011,-0.1860163,-0.501856,-0.3071356
136.387516,-0.1784883,-1.336746,0.2185863,-0.7240459,-0.1056827,0.8429328,-0.606994,0.7887017,-1.250668,1.186901,-0.9061803,0.2171571,-0.03547813,2.511285,-0.4231064,-1.088104,-1.277513,1.812499,-0.4566087,-0.3834532,-0.5275868,-0.3901363,-1.031753,0.5619144,-0.4096707,-0.1582866
136.454144,-0.1784543,-0.6052265,-0.6365939,-0.4062319,-0.5583373,0.6262882,0.2259727,1.337463,0.1866754,0.9233919,-0.4990106,0.2354792,-0.5477284,1.95035,-0.3366417,-1.247425,-0.1621637,1.809065,-0.7027775,-0.1903022,-0.7914805,0.02728838,-0.4295681,0.2122231,-0.4234172,-0.07010096
136.520772,-0.164502,-1.404211,-0.3857069,0.1647833,0.08350225,0.6735029,-0.5696807,0.5697729,-0.2353926,0.09885562,-0.8421095,0.06734424,-0.2971422,2.219589,-0.2139897,-0.5736039,-0.4095926,1.650115,-0.2985685,-0.2978362,-0.3866176,0.05991859,0.05629972,0.1356349,-0.09220765,-0.1771084
136.5874,0.2481975,-0.408073,-0.05986062,-0.42625,0.3067026,0.9033727,-0.02148828,0.6349882,0.6174044,0.6575296,0.2428999,0.5623663,-0.3479045,1.668654,-0.3911352,-0.9184673,-1.056935,1.393493,-0.544989,-0.270143,-0.6486431,0.3056717,-0.2907598,0.4472686,-0.6339941,0.03370283
136.654028,-0.6495031,-0.5640602,0.4520435,-0.362043,-0.2683608,0.6864758,0.08919399,0.7267235,0.2409401,0.1809049,0.7621176,0.7574424,-0.3882897,1.333519,-0.319827,-0.3820209,-0.3667159,1.276013,-0.2352829,-0.4150019,-0.2257881,-0.577601,-0.4721544,-0.3937501,-0.642029,0.05330826
136.720656,0.363119,-0.9061645,-0.5093464,-0.0381722,0.1763707,1.107438,-0.2872531,1.084345,-0.8140382,0.6334423,0.9708198,-0.642204,-0.7290951,1.678113,-0.4984371,-0.8181059,-1.506144,0.9226019,0.3914697,-0.3440052,-0.5663965,-0.03206965,-0.5336642,0.1518878,-0.1531204,-0.3269276
136.787284,0.04286556,-0.6074102,-0.6844271,-0.04668746,0.2757998,0.9387224,0.2189782,0.5662395,-0.166988,0.7514968,1.023806,-0.03874335,-0.3359137,1.245758,-0.3633811,-0.7822025,-0.2477619,0.9205586,-0.331959,-0.3782458,-0.2562283,-0.5618888,-0.3522944,-0.0328964,-0.6957184,-0.4509087
136.853912,-0.06967385,-0.4427955,-0.7362155,0.016757,-0.1837351,0.6399086,-0.3278627,0.3784283,-0.3460652,0.3583752,0.1945418,0.5024871,-0.4108996,0.9376532,-0.3772717,-1.011073,-0.9410832,0.8741007,-0.2242329,-0.1749826,-0.3475637,-0.0499896,-0.03164605,-0.4757234,-0.6545535,-0.1236791
136.92054,0.4042401,-0.4255942,-0.2809563,-0.2567732,0.5467467,1.068319,0.1799194,0.6182664,-0.4495483,0.02021493,-0.4278521,0.2073487,-0.7115873,0.5719406,-0.4693595,-0.6937575,-1.006367,0.8911896,0.2000065,-0.1735861,0.005927239,-0.4649916,0.1116051,0.1813367,-0.6261694,-0.1333192
136.987168,-0.5183796,0.5778011,-0.3199902,-0.3080967,0.401188,1.000144,-0.1674674,0.9499779,-0.9737617,0.2121503,-0.1729597,-0.3680205,-0.5696851,0.7541014,-0.178094,-0.09098931,-1.089105,1.247699,1.382259,-0.1077671,-0.1066276,-0.7903942,0.02307275,-0.03529466,-0.06081047,-0.217974
137.053796,-0.1144613,-0.2755993,0.08943158,-0.2871624,0.2857899,0.6377509,-0.5764148,0.4131253,-0.3422303,0.04928959,0.1535299,0.1413254,-0.3533294,0.6993546,-0.1060937,-0.409358,-0.8050501,1.406865,2.211536,-0.2596489,-0.07786343,-0.4040217,-0.5670812,-0.1166372,-0.05314215,-0.1463201
137.120424,0.1565568,-0.3022386,-0.09593798,-0.8802421,0.385446,0.7596058,-0.6444957,0.588003,-0.3958193,-0.3909408,-0.5836108,0.4029209,-0.6726092,0.3937933,-0.2533872,-0.06197853,-0.647668,1.433201,2.997749,-0.3250586,0.2706802,0.002266122,-0.2022032,-0.9053442,-0.4597023,-0.3456879
137.187052,-0.1503038,-0.3959468,0.6812457,-0.8342628,0.5218606,1.295999,-0.4913115,1.017259,-0.6836637,-0.08338883,-0.3129247,-0.02146777,-0.4524207,0.75348,-0.2599293,-0.3089741,-1.086399,1.195116,3.114877,-0.3879875,-0.01099716,-0.3861668,-0.02851771,-0.3333228,-0.8019266,-1.045709
137.25368,-0.3243402,-0.7059693,0.9915991,0.1122979,0.221076,1.159514,-0.3950113,0.9245642,0.1562325,0.1627882,0.05872785,0.5679843,-0.4422983,0.4404803,-0.2145456,-0.09873901,-0.153172,1.09777,2.71743,-0.1830813,-0.2821829,-0.7841631,0.2833017,-0.1768878,-0.7453339,-0.4296981
137.320308,-0.2644226,-0.5286055,0.7376467,-0.2863638,0.3334929,0.175032,-0.6932039,0.6105767,0.1132373,-0.3578482,0.01289612,1.162595,-0.3242416,0.4674619,0.06284737,-0.8160191,-0.7475116,0.9561694,2.531406,-0.4211424,0.2002948,-0.3415886,-0.1320889,-0.1547683,-0.6666273,-0.4215941
137.386936,0.05378155,-0.1337845,0.07477833,-0.224856,0.1386416,0.5815364,0.2156705,0.3658727,-0.0860743,0.1870837,0.8288435,0.7175729,-0.6736832,0.2341803,-0.3228891,-0.2609816,-0.6724284,0.7740244,1.718437,-0.2802924,0.3419245,-0.0861973,-0.534027,0.4144303,-0.6297964,-0.3643371
137.453564,-0.1202725,-0.7664818,0.05684451,0.2906964,0.1374632,1.013505,-0.1183607,1.04828,-0.08830348,0.5288861,-0.3764265,0.1185929,-0.3155812,0.190257,-0.4096003,-0.1182607,-0.9774163,0.4805488,1.165927,-0.3173546,0.05237788,-0.3173806,-0.1203822,-0.8591153,-0.4409841,-0.622501
137.520192,0.1782462,-0.9623407,0.1883871,0.3619861,0.05072238,0.9069831,-0.2437942,0.1189416,-0.3693039,0.07366037,0.6813895,-0.05359316,-0.1791924,0.2735009,-0.5613832,-0.2548653,-0.7196059,0.1855749,1.182525,-0.1418345,0.008669739,-0.7186654,-0.1777735,-0.4001496,-0.5839385,-0.01617301
137.58682,-0.09406746,-0.7282273,0.008773549,0.2299606,-0.1501306,0.9572222,-0.7847542,0.4702058,-0.009185556,-0.3270709,-0.3938116,0.475154,-0.6473112,-0.1827614,-0.2133343,0.3076575,-1.223324,0.2345533,1.204092,-0.2116054,-0.0624846,-0.8460065,-0.2469487,-1.055248,-0.6001397,-0.1628899
137.653448,-0.3241457,-0.6088554,-0.02600587,0.550479,-0.004205204,0.5282007,0.2537517,0.3670742,0.1654371,-0.7231469,-0.742093,0.4397475,-0.6376355,0.1024915,-0.5397755,-0.02811591,-1.228884,0.3890983,0.9119495,-0.2864478,0.09616499,-0.7702625,-0.885665,-0.01427784,-0.7731875,0.01648502
137.720076,-0.11322,-0.2609832,-0.2116439,-0.1751739,0.3673391,0.8274664,-0.939042,0.08500985,-0.3468425,-0.4763099,-0.01156752,0.6385157,-0.6247606,-0.1231062,-0.4373206,0.3668295,-1.288407,0.1145015,0.6711603,-0.2114082,0.4258072,-0.4284182,-0.4205458,-0.7291926,-0.5607393,-0.0794514
137.786704,-0.6316231,-0.1617446,-0.1124145,-0.4768717,-0.1855697,0.7826987,-0.2771806,0.1082165,-0.07594938,-0.5157152,0.1591955,0.6327752,-0.7738703,-0.471674,-0.2591121,-0.09883035,-0.9015176,0.155258,0.8043541,-0.2165097,0.8037868,-0.896132,-0.2236579,-0.01084733,-0.6846226,-0.670013
137.853332,0.1708567,-0.5541288,-0.649152,0.3845108,-0.03466232,1.116614,0.08739971,-0.1456409,-1.117956,-0.1194478,-0.003343082,0.4954413,-0.9693254,0.1828491,-0.3889417,-0.118126,-0.9694473,-0.459852,0.4253065,-0.3102124,1.918238,-0.5395646,0.2443711,-0.8992243,-0.8941984,-0.707725
137.91996,-0.001234982,0.1318244,-0.6139283,-0.1373719,0.04723118,0.6647245,-0.337548,-0.2299682,-0.4386783,0.2002433,-0.2607598,0.3984242,-0.7121068,-0.2661889,-0.6448959,-0.3926851,-1.116357,-0.244722,0.2994151,-0.3687955,2.249317,-0.8177876,-0.4134112,-0.4856176,-0.3043693,-0.5765198
137.986588,0.4490283,0.4172869,-0.5360638,-0.1262041,0.2519905,0.7790844,0.3105666,0.4763452,-0.4780362,0.2391478,-0.3038556,-0.2136427,-1.069133,-0.6466539,-0.5234107,-0.9115388,-0.5737015,0.06140596,0.1669355,-0.3099419,2.856244,-1.66657,-1.22989,0.5590503,-0.5732104,-0.9708823
138.053216,0.5146193,-0.2185913,-0.7964262,0.5676925,0.1211079,0.3422104,-0.130884,0.6347508,-0.5173773,-0.3815891,-0.3392228,1.787847,-0.3085861,-0.5694048,-0.6184618,-0.01056947,-0.2585709,-0.04642646,0.3703155,-0.1892179,2.241253,-0.7839282,-1.547122,-0.04500623,-0.9315814,-1.349589
138.119844,-0.0352103,-0.1057925,-0.03862157,-0.6339719,-0.1986143,0.3644866,-0.1645189,0.1059204,-0.4191755,-0.2005863,-0.4265641,0.6938821,-0.7741011,-0.4263207,-0.4814877,-0.6954235,-0.5487188,0.3292209,0.7733887,-0.4049791,2.303576,0.08810332,-0.3890108,-0.5041909,-0.5119154,-1.183878
138.186472,0.1322205,-0.3430227,-0.4298254,0.08543287,-0.02015742,0.1680963,-0.015121,-0.2581118,-0.6978297,-0.3348653,-0.5460929,1.215297,-0.5363714,-0.7064599,-0.6172797,-0.7313284,-0.5242367,0.1769659,0.7781576,-0.3533866,2.090482,-0.5050536,-0.8725787,-1.186345,-0.4664596,-0.8906707
138.2531,0.2585928,0.2026031,-0.8473127,-0.04727625,-0.1217109,0.3434593,-0.3237564,0.1913453,-0.9900183,0.5747043,0.07608948,-0.136151,-1.097851,-0.1962295,-0.5708585,-0.5053446,-0.4205208,-0.1523091,0.5497993,-0.1372431,2.065167,0.03236466,-1.761064,-0.07955817,-0.4677828,-1.343409
138.319728,0.1699524,-0.4442575,-0.003433146,0.5569276,-0.1101607,0.3234546,-0.06423211,0.1424706,-0.5287502,-0.05458599,1.073477,0.1050378,-0.3872776,0.3191032,-0.7982478,0.005437713,-0.5971937,-0.1071285,0.4659362,-0.2267519,2.048142,0.02649015,-0.8189265,-0.8309534,-0.2005965,-0.3097138
138.386356,0.5784011,-0.9467764,0.1939613,-0.3439634,0.03862117,0.4921097,-0.4524348,-0.02001758,-0.3733826,0.001944604,-0.9748451,-0.07887917,-0.8167015,-0.1842422,-0.6660932,0.3809491,-0.3372977,0.1362065,1.435706,-0.3100725,2.336006,0.02276065,-1.294471,-0.7750097,-0.36464,-0.7925114
138.452984,-0.204144,-1.271598,-0.4420434,-0.4183092,0.05539862,0.6435066,-0.811451,0.2486646,-0.4906616,0.3535667,-1.124705,0.6825331,-0.1857628,-0.1880745,-0.6478385,0.6898144,-0.8387945,-0.09893484,2.07126,-0.4283007,1.206622,0.06520948,-1.699945,-0.9886851,-0.2411617,-0.9237327
138.519612,-0.8287238,-0.2890077,-0.348293,-0.5153891,0.08852246,1.09081,-0.2767501,0.2018121,-0.8601782,0.03640881,-0.2756196,0.4316831,-0.2234424,-0.19794,-0.7575558,1.171593,-0.7117623,0.05893825,2.637803,-0.1756896,1.525031,-0.4353996,0.315925,-0.08660895,-0.506871,-0.5041183
138.58624,0.1742755,-0.5819241,0.1048006,-0.2268211,0.02673209,0.8765135,-0.5835555,-0.1894768,-0.02166172,-0.4270604,-0.4409595,-0.04422533,-0.8499846,-0.009411301,-0.5497808,0.3043514,-0.9641114,-0.3911448,2.289013,-0.2199397,1.918466,-0.1663572,-0.009316289,-0.2655826,-0.5892854,-0.6939573
