Frame,C009,C025,C013,C005,C004,C012,C024,C008,C015,C003,C019,C023,C035,C022,C018,C002,C014,C001,C017,C036,C041,C016,C000,C031,C027,C007,C011,C046,C010,C006,C026,C030
124.660988,-1.31527,-0.7258916,-0.6560495,-0.07965636,-0.2222483,1.668821,-0.9697491,1.294956,-0.4678203,-0.2020272,0.2236461,-0.2234482,0.05954333,0.006141619,2.325434,-0.1589089,0.02032204,-0.1905315,-0.767203,-0.3854929,-0.9743751,0.3984801,-0.3608895,-0.831928,-0.8900787,2.94783,0.09258753,-0.1701407,0.5090048,0.5124967,-0.8535986,0.05782407
124.727616,-1.081956,-0.6752784,-0.7057722,-0.1737303,0.2892435,1.410111,-0.8269076,0.06191699,-0.3201785,-0.1827473,-0.05238637,-0.2320815,0.8103532,0.1003892,1.326062,-0.6488724,0.1997306,-0.1081298,-0.8255064,-0.008654366,-1.190669,0.3169324,-0.2907058,-0.7139606,-0.8240455,2.271767,0.08750451,-0.1501908,-0.8758222,0.6906781,-0.6713598,-0.510619
124.794244,-1.432957,-0.7600825,0.2188198,-0.03673301,-0.1476861,0.1138091,-1.002362,0.5181714,-0.5330551,-0.4139469,-0.7238252,-0.9462186,-0.7561482,0.2372181,1.378862,-0.9033678,0.01943576,0.7270702,-0.3105636,-0.6580796,-0.3169396,-0.2594097,-0.3760965,-1.259436,-1.520147,1.704462,-0.4492136,-0.8931144,-1.253785,0.04196349,-0.3483367,-0.322242
124.860872,-1.107196,-0.4991791,-0.1411505,-0.6563275,0.08454664,1.353743,-1.296427,0.2903928,-0.03721824,0.08833224,-1.270067,-0.5310111,-0.3887181,0.4775376,0.8502716,-1.174471,-0.1724962,0.1372787,-0.618149,1.28975,0.2587834,-0.1792782,-0.3289253,0.2515896,-0.6983949,2.246722,0.2690309,-0.2578941,0.4025195,0.3177538,-0.774223,-0.6089393
124.9275,-1.149474,-0.9596977,-0.8802528,-1.20586,0.4105071,0.3009076,-0.9958733,0.4614655,-0.3587689,-0.2196564,-0.4966968,-0.8254407,0.2958421,0.3406268,1.088872,0.05435063,-0.1775879,0.8199606,0.3243456,0.5544881,-0.9579538,-0.6263748,-0.223252,-0.6032788,-0.04734237,2.318356,0.4801172,-0.4240507,-0.6363099,0.1725266,-0.4768475,-0.5532715
124.994128,0.03494181,-0.7948623,-0.536382,-1.822098,0.1506093,0.8168167,-0.5408541,1.582769,-0.8282942,0.08725721,-1.337364,-0.4993756,-0.3361558,-0.04750948,1.164137,-0.4731673,-0.6234413,-0.9485689,-0.9324285,0.7378237,-0.8006259,-1.226255,-0.5672864,-1.859546,-0.2706716,1.81138,0.3072287,-0.3569337,-0.4132562,0.3491424,-0.5979621,-0.882619
125.060756,-1.066687,-0.4889348,-0.422218,-0.5757722,-0.00294707,1.122332,-0.4753801,1.137247,-0.1114093,-0.4215622,-0.5146982,0.5334655,0.4304621,0.04627224,1.557707,-0.01342779,-0.6811444,-0.5893394,-0.7184326,0.6280869,-0.3714138,-0.5121494,-0.4592683,-0.2378999,-1.468434,1.582533,-0.5011119,-0.4011108,-0.3436672,0.06916206,-1.05124,0.2271293
125.127384,-0.06690919,-0.8977019,-0.2526761,-1.129731,0.2367063,0.1289483,-0.1628438,1.548514,-0.03241806,-0.2833829,-0.5585367,-0.2155533,-0.1940297,0.9002002,1.946985,0.05935581,0.675183,-0.03049687,-1.099231,0.9274054,0.03872375,-0.5706045,-0.3100129,-0.4329572,-0.5581827,1.852293,0.6299905,-0.9075968,-0.8374959,0.1220688,-0.4539436,0.9360687
125.194012,0.1530389,-1.031172,-0.7579583,-0.09863823,0.3478519,-0.1930014,-0.9786301,0.4435043,-0.5758519,-0.1413259,0.2396207,-0.009889701,-0.7072786,0.2297805,1.974838,-0.4528905,0.5235652,0.2009075,-1.124255,0.5852138,-0.9746004,0.8756467,-0.4243033,-0.6117176,-1.064556,1.72743,0.5143362,-0.04339876,-0.3436087,0.1255351,-0.7467395,0.5968955
125.26064,-0.4932212,-1.065804,-0.5951569,-2.105335,-0.1371932,1.163917,-0.9182271,0.5678247,-0.4872568,-0.4214531,-0.9982767,-0.4281593,-0.08134539,-0.07621919,1.607136,-1.273054,-0.1390191,0.8872822,-1.519552,0.5657169,-1.104078,-0.3459836,-0.3715448,-0.5080624,-0.7914311,0.9602493,0.348049,-0.7277307,-1.051415,0.1024502,-0.5629479,-0.2357647
125.327268,0.4575573,-0.950861,-0.5854573,-1.947251,0.2669199,0.1128608,-0.4537083,0.3566258,-0.1300241,0.2641608,-0.7025337,0.6129301,1.230882,-0.2394486,1.838977,-1.075066,-0.398701,0.836153,-0.85397,1.482313,-0.2067902,-1.085145,-0.3637377,0.5044715,-0.825389,1.678193,0.1998865,-0.7968115,-0.2393376,-0.110075,-0.2024876,0.60294
125.393896,-0.05061713,-1.011851,-0.3006215,-1.157515,-0.3416204,0.1465018,-0.7942265,0.3782239,0.2253842,0.1052018,-0.8400816,-0.4097061,0.1463789,0.3494176,0.6092165,-0.3413667,0.3048179,0.4349031,-0.7413558,1.459099,-0.1982488,-0.1457241,-0.4624487,0.3703079,-0.2919343,1.366797,0.5013688,-0.4946352,-0.9302586,-0.7591535,-0.7360193,0.7064096
125.460524,-0.4759033,-0.7372237,0.1709403,-1.020188,-0.1744849,-0.6311562,0.2671728,-0.377341,-0.7541704,-0.003342986,-0.7145001,-0.03489083,0.5142408,0.2128866,1.385731,0.03710025,0.1586547,0.3030781,-0.5540017,1.185788,-0.9124401,0.1987206,-0.2318544,0.05546971,-0.9981456,1.561665,0.2704605,-0.4163014,-0.3690773,-1.176116,-0.6272851,-0.9238246
125.527152,-0.1190519,-0.9682881,0.3118163,-1.644377,-0.2812203,-0.4553527,-0.7391303,0.2036838,-0.4299533,0.2391519,-0.3479707,0.3619682,-1.1338,1.184392,0.8596595,-0.7915902,0.8551139,-0.3845768,-0.4619433,1.192757,0.00446094,0.426902,-0.3595036,0.7344832,-0.0701198,1.401867,0.9033524,-0.7899598,-0.4282174,-0.08459547,-1.157042,-0.3607022
125.59378,-0.5346497,-1.528738,0.1652781,-0.6686653,-0.1435928,0.2319262,-1.035849,-0.1263435,-0.8581772,0.04716925,-0.04417728,-0.1542922,0.5173461,-0.01496141,0.884653,-0.5911812,-0.04761343,-0.3346181,-0.4941571,1.082274,-0.09614678,1.038417,-0.1349783,-0.2812008,-1.198592,2.070281,0.8804383,-0.3898842,-0.3707956,-0.2629925,-0.8582848,0.1755298
125.660408,-0.3881532,-0.942161,-0.3361295,-0.07756238,-0.2590005,0.2985272,-0.2703454,-0.2800083,-0.170084,0.2861774,1.067593,0.1457786,0.4802141,-0.2559792,0.8831713,-1.212437,0.07869335,0.5137907,-0.7330335,1.338095,-0.5807133,0.6542727,-0.3478616,0.007039162,-1.232425,1.884319,0.03842239,0.01716412,-0.5140667,0.02264572,-0.2215041,-0.4749547
125.727036,-0.07285751,-0.7809744,0.01712155,-0.2505823,-0.04135768,-0.1811899,-1.076988,-0.2116227,-0.6406902,0.03612418,0.4236336,0.7742297,-0.5497451,0.7963526,0.7937098,-0.889806,-0.2266574,0.290079,-0.7453591,0.8854558,0.5872759,-0.1918296,-0.1025475,0.4361299,-0.9190553,1.943279,0.1655113,1.293692,-1.596812,0.09340847,-0.5489191,-1.202183
125.793664,0.2847526,0.4854591,-0.961871,-1.653388,0.2386065,0.8739365,-0.6207224,0.08781249,-0.4506236,0.1277221,1.025201,1.892813,1.542365,0.403079,0.5920426,-0.4908223,-0.188864,0.8804787,-1.090732,1.11007,-0.7506541,-1.34713,-0.09368932,0.518145,-0.9063701,1.894441,0.8128884,2.210028,-0.623521,1.308475,-0.6504128,-0.4288219
125.860292,0.3722033,2.321085,0.2425176,-0.4422837,0.1175132,0.3964453,-0.3061065,-0.08125713,-1.330168,-0.08350355,0.6747786,1.639854,0.3663903,-0.4444234,0.7077551,-1.094683,-0.7493995,0.3828716,-0.3471902,1.665761,-1.133904,0.1893629,-0.3460624,0.3563191,0.1371412,1.591594,-0.199468,2.316531,-1.077494,-0.039647,-0.1846003,-0.806124
125.92692,-0.8433203,2.974737,0.07478631,-1.056563,0.08067819,-0.1824436,-1.899082,-0.4335561,-0.5184136,0.1644014,0.543289,0.4360384,0.2192227,0.6291378,0.7323068,-1.726085,-0.105074,-0.09021641,-0.3778747,1.028092,-1.345304,-0.1339069,-0.016824,0.5265487,0.1493309,1.538817,-0.4473472,2.781769,-0.02276949,-0.3127228,-0.8252073,-0.802138
125.993548,-0.4785316,3.703429,-0.04559282,-0.9937448,0.09954661,0.2206302,-0.6816908,0.1078831,-0.5898093,-0.4312685,0.3875073,-0.1011837,-0.6129771,0.7027694,0.6966518,-1.6392,0.2458716,1.132502,-0.446579,1.3097,-0.4243264,-0.380373,-0.1961324,-0.4487844,-0.9576857,1.170921,-0.8210853,2.986238,-1.322585,0.5553579,-0.5351841,0.5083627
126.060176,-0.6220171,3.173425,-1.383704,-0.6139902,0.1716031,-0.725234,-0.6178498,0.1084363,0.8323364,-0.3468411,-0.3363047,0.13725,-0.03615841,0.4374135,0.4990177,-1.166734,0.4131849,1.88272,0.3930233,1.075783,-0.8597699,-1.148436,-0.09997396,-0.3553295,-0.4537676,0.666211,-0.8069709,2.755788,-0.9480645,0.2138285,-0.4679695,0.813665
126.126804,-0.2936055,2.911301,1.027424,-0.3101398,-0.1795432,0.570612,-0.2850936,-0.9004762,-1.290367,-0.1933683,0.04177878,-0.3516761,-0.3850806,0.5189098,0.2386296,-1.384622,0.8664895,1.225954,-0.2533337,1.116432,-0.8154374,0.120784,-0.2840793,-0.6362854,-0.5631147,0.8354525,-0.5647536,2.456287,-0.9468066,0.2100232,-0.7390244,-0.7901471
126.193432,-1.098963,2.846667,0.609076,0.7909518,-0.3454296,0.2363075,-0.7780939,-0.6427882,-0.1521398,0.03617515,-0.4301483,0.2486799,-0.3669055,-0.3555386,0.8097132,-1.38687,-0.8514718,0.328256,-0.2724563,1.238946,-0.4863874,-0.1324237,-0.1401185,-0.3929842,-1.200311,0.8166378,-0.8292064,2.263672,-0.5896809,0.3855293,-0.3581838,-0.3651951
126.26006,-0.5268698,2.519415,-1.794485,3.610117,-0.3192685,-0.4512946,-0.4000184,0.109164,0.005971983,-0.07302465,0.31552,0.8531227,0.7158123,-0.07265871,0.6911166,-1.271526,-0.9783469,-0.4877606,-0.9843159,1.683398,-0.9628079,-0.0215387,-0.03752021,-0.2877764,0.1906925,1.469848,-0.229523,2.02129,-0.1160339,0.2074344,-0.5700235,-0.2437923
126.326688,-0.868548,1.848215,-1.007727,3.340275,0.2718959,-0.3418362,0.2233955,-0.2864682,0.6038476,-0.2054662,0.9355144,0.2636654,0.238899,0.9951868,0.8214614,-0.6837316,0.1320626,0.08320202,0.2727801,1.3517,-1.184106,-0.8686079,-0.2640818,0.1123886,-0.221523,1.040672,-0.1999058,2.12948,-0.5388098,0.9745756,-0.3930513,-0.253159
126.393316,-0.7194757,1.56829,-0.3017065,2.957625,0.3492432,0.6477382,-0.1296978,-0.7320565,-0.4818812,-0.02116569,0.07136435,0.2524433,-0.447165,-0.9647871,0.8990593,-0.6097171,-0.1753067,0.2007731,-0.1775924,1.506536,-0.8346932,-0.8737794,-0.1007112,-0.6973802,-0.02968094,0.7589403,-0.5627607,1.830913,-0.3336767,0.1968484,-0.7543712,1.467643
126.459944,-0.8252382,1.161529,-1.013444,3.759784,0.2248068,-1.161677,-0.1131447,-0.3739352,0.2052253,-0.1388609,0.5668422,0.7536194,-1.341722,0.1542899,0.6565899,-1.322897,0.2907761,-0.6300462,-1.193253,0.5128178,-0.369973,-0.4035036,-0.2262191,-0.2287197,-1.065506,0.2397597,0.1516989,1.234668,-0.2211141,0.5191473,-0.3339806,-0.3814793
126.526572,-2.083235,1.769796,-0.3228908,4.43438,0.3172233,0.1103387,-0.7924248,-0.3604223,-0.6549414,-0.3494284,0.04572129,0.1494752,0.3155063,0.5138824,0.7984278,-0.7842921,0.230438,0.6801084,-1.189397,1.040031,-0.6901922,0.3469171,-0.246742,0.4333942,-0.6148171,1.625914,-0.6629153,1.334363,0.8613881,0.4779108,-1.23133,0.8338324
126.5932,-0.5333539,1.066707,0.0008805887,3.440867,0.203123,-0.1266844,0.3775917,-0.1569268,-0.4580151,-0.3356617,0.6104022,0.5756398,-0.311695,-0.4514782,1.048796,0.02078357,0.4306875,0.04990207,-0.2795743,1.839561,-1.738206,-0.3100269,-0.3318736,0.6542477,-0.4396229,0.9405503,-0.3199113,1.101209,1.142406,-0.2631564,-0.4023766,0.1175046
126.659828,-1.294195,1.13354,-0.371978,4.138454,0.08058909,0.09792881,-0.4474685,0.1000107,0.592302,-0.3812087,-0.2746931,-0.4572778,-0.03850742,-0.5185989,0.3772516,-1.223496,-0.1416867,-0.3561478,-0.884633,1.281951,0.448339,-0.8701249,-0.3164746,-0.05604692,-1.831761,0.9016443,-0.6839093,0.675965,1.829068,-0.1630287,-0.6797494,0.3621374
126.726456,-0.6379507,1.053847,0.01237667,2.446871,0.01904782,-0.7786455,-0.3065885,-0.05018995,-0.4956349,-0.5838094,0.3483347,0.2331305,0.6493118,-0.05155393,0.3449144,-0.3645075,-0.06396113,0.620041,-0.3039815,1.205123,-1.35178,0.2905263,-0.01948044,0.7426547,-0.01614691,0.6916827,-0.5914084,0.5557775,0.3738807,0.03763298,-0.2834806,-1.283768
126.793084,0.2697177,0.6379008,-0.3130957,1.586143,0.1595198,-0.4678397,-0.1023045,-0.02754347,0.1305922,-0.3418843,-1.11559,0.5585712,0.3257643,0.33547,-0.2929866,-0.1471522,-0.7153559,-0.2962577,-0.5365757,2.347597,-0.4050107,-0.4218287,-0.3349957,0.2544038,0.1353315,0.8848386,-0.1291384,0.1445903,0.1556209,-0.3621842,-1.129488,-0.3213427
126.859712,-1.22473,0.2952168,-0.3576114,1.667423,0.359003,-0.8441107,-1.757635,-0.2755429,-0.109567,-0.5577732,-0.6239158,0.5248384,-0.6453555,0.5176594,0.3958133,0.04483198,0.1180614,0.1668577,-0.9756833,2.916135,-0.6220106,0.6552455,-0.1773868,-0.6543214,0.3694556,0.4475802,-0.2956963,-0.2381212,1.887148,1.013471,-0.4465893,-0.2622759
126.92634,-1.020182,0.1838289,-0.233411,0.491573,0.6241905,0.01089957,-0.2069071,-0.270895,-0.1036743,-0.3229263,-0.6570156,-0.1311485,-0.04310977,0.4016643,0.4181238,-0.6755928,0.09576218,0.6740711,-0.4747796,1.813628,-0.01615014,-0.3664724,-0.317712,-0.1751635,0.4362943,0.7735943,-0.02704009,0.2093899,0.8102894,0.547106,-0.4595141,-0.13833
126.992968,-0.8302763,0.4439756,-0.7066779,0.9347756,0.2284787,-0.7829987,0.06498633,0.1451581,0.3835537,-0.3871522,-0.1536313,0.4305754,-0.3896041,0.5098891,0.164514,0.02512521,0.649293,-0.4035577,0.004508697,1.326383,-0.337603,-0.5939789,-0.1806438,-0.4121557,-0.7746842,0.4987524,0.1416214,0.09272939,-0.3050317,0.06440773,-0.6850241,0.4496138
127.059596,-0.9359813,0.1359947,-0.6256925,0.4541798,-0.1189836,-0.9512772,-0.6358014,-0.4414238,-1.704433,-0.3614724,-0.9477496,0.2247244,-0.7559508,0.08777373,-0.05284641,-0.400095,-0.7285372,-0.3195824,-1.047782,1.346989,-0.66179,-0.2964859,-0.1847829,-1.382982,-0.1356077,0.9366829,-0.2167608,-0.3665149,-0.3718847,-0.02149993,-0.7441143,-0.7237918
127.126224,-0.8311556,-0.07282829,-0.5741491,0.8663695,0.2037835,-0.4666948,-0.8647434,-0.4525891,0.1387054,-0.2492318,-0.7182147,0.5145825,-0.5829803,0.0730869,0.2392428,-0.7540718,-0.3070686,0.3702151,-0.7552207,1.351163,0.1240217,-0.8961967,-0.3524844,0.1421577,-0.7232203,0.5685259,0.004775298,-0.2503354,0.2714421,-0.2543767,-1.005652,-0.3687985
127.192852,-0.6766644,0.0911736,-0.4203686,0.5994622,0.4561679,-0.5149651,0.06330901,-1.067878,0.06544841,-0.2699736,0.2123945,0.4998405,0.5660425,-0.0896055,-0.2947057,-1.135805,-0.3001856,-0.6507539,-0.7684003,1.603927,-0.9229592,-0.04372775,-0.1035521,0.04705886,-0.1856558,0.2283182,0.2466695,-0.2654164,0.2359897,-1.183298,-0.4014325,-0.3891297
127.25948,-0.7248696,0.04633488,0.2308125,1.101671,-0.09960961,-0.1833536,-0.09266561,-0.3216481,0.1082425,-0.2989445,-0.2787051,0.09663819,0.866677,-0.497927,0.00662331,-0.8180659,-0.295977,-1.027487,-0.7765058,1.442234,0.02656605,-1.033533,-0.1750997,-0.3890438,-0.9221967,0.5783983,0.04725905,-0.5404148,-0.08965433,0.07852345,-0.7718844,1.312917
127.326108,-0.7015241,-0.4242129,-1.035401,0.5618892,-0.1959337,-0.1341112,0.1607946,-0.6056672,-0.2895815,-0.273161,0.2299461,-0.5555706,-2.160573,-0.2460053,-0.009451342,-0.6733184,-0.676098,-0.8335942,-0.8361533,1.395876,-0.5521598,0.5153195,-0.2009834,-0.192162,0.08264066,0.2609009,0.214782,-0.3739778,0.1902687,-0.1719143,-1.096018,0.5806724
127.392736,-1.688357,-0.1858371,-0.05619439,0.03654747,0.06493127,0.4030383,-0.01619164,-0.4716239,0.2290453,0.1235429,0.09864338,0.2966445,-0.4489029,0.1823695,0.03806846,0.04825295,-0.2640464,-1.320905,-0.4894719,2.040525,-0.07566164,-0.3059217,-0.2370362,-0.4723322,-0.5090988,0.3069865,0.4385384,-0.4628305,-0.130419,-0.8271368,-1.062559,0.4699431
127.459364,-1.083486,-0.1393665,-0.4783264,0.7300633,0.2052013,-0.2395138,0.1334818,-0.2576345,-0.6023595,-0.1683317,-0.4419568,-0.3813714,0.07372256,0.3076118,-0.010364,-0.5695649,-0.3992448,0.6210178,-0.1204005,2.202376,-0.7013088,-0.564321,-0.1775304,-0.8158666,0.1601875,-0.1064461,-0.1462451,-0.5731452,-0.4504929,0.4527028,-0.6016287,0.9389343
127.525992,-1.18301,-0.2076156,-0.08052109,0.07220855,0.01926934,0.05367879,0.1762635,-1.485779,0.08153762,-0.1250908,-0.1811309,0.3335968,-1.091381,0.4628222,-0.1832883,-1.372398,-0.1150504,-0.3826775,-0.4579486,3.029565,-0.7725863,-0.2283246,-0.07207722,0.389193,0.2967698,-0.0589794,0.2457988,-0.6706955,-0.3110234,-0.1404919,-0.6670739,-0.6366178
127.59262,-0.8076931,-0.4282909,-0.1116245,0.6905571,-0.1568766,-0.5838888,-0.4584657,-0.6001718,-0.7950546,0.3231313,-0.6770033,0.07590277,-1.832264,0.4180486,0.1841814,-0.3792733,0.2734323,-1.365027,-0.4412126,3.948671,-0.435342,-0.421346,-0.1061144,-0.3799078,0.3636834,0.5263918,0.4618062,-0.2256982,-0.6391596,-0.5166305,-0.4288405,-1.02358
127.659248,-0.5547143,-0.5193648,-0.7132795,0.1589838,-0.5305994,-0.9161572,0.4109308,-0.3908851,0.4013345,0.2649094,0.05377567,1.441499,1.093304,-0.1711712,-0.353011,0.04517265,-1.297982,-1.01401,-0.950685,4.453754,-0.1072313,-0.8403638,0.02083782,1.621351,-0.3930532,0.1826463,0.7495399,-0.2574412,-0.5412025,-0.5272698,-0.4855192,0.06728692
127.725876,-0.2912949,-0.3835377,-0.3880393,2.622254,-0.3418233,-0.5006692,-0.765225,-1.014673,-2.012617,0.3343236,0.1063389,0.4332403,0.8154277,0.04111512,0.310991,-0.5284514,-0.3662248,0.6025302,1.744208,3.602921,-0.701556,0.6107529,0.08903435,0.1009225,-0.5896423,0.2210033,0.03030938,-0.2942063,-0.06604733,-0.7406205,-0.4395873,1.378577
127.792504,-1.9495,-0.4839212,-0.3676977,1.975529,-0.388277,0.1660216,-0.3855855,-1.140005,0.05718678,0.410887,-1.068076,1.109741,-0.02776177,0.3388491,0.5112787,-0.239268,0.1607592,0.3084943,3.919777,4.20343,0.3285298,0.2686305,-0.1061679,0.08886054,0.1725435,0.5265802,0.1561738,-0.146896,-0.5405824,-0.6655542,-0.8723713,-1.398502
127.859132,-0.8789296,-0.65974,-0.3950042,1.659895,-0.5096686,-1.343425,-1.242318,-0.02871414,-0.877115,-0.1093408,-0.9426016,0.8778968,0.009189254,0.9035659,0.5706153,-1.336325,0.4267347,0.3347016,3.341248,3.40479,-0.2415977,0.3149372,-0.1434835,0.08959402,0.7177588,0.3917635,-0.2385927,-0.3066542,-0.7434607,0.6844389,-0.4114214,-0.323424
127.92576,-0.8115213,-0.148372,-0.9337276,2.486402,0.2629716,-0.310134,0.08766435,-1.250123,-0.9460198,0.1820085,0.4175184,0.05046628,-1.068585,0.8199764,0.2998436,-1.638239,-0.2728999,0.79222,2.856496,4.466614,-1.328664,1.055227,0.09103945,0.515812,-0.2182799,1.067218,-0.4867703,-0.4460798,0.4776906,0.9901239,0.03372694,0.4741814
127.992388,0.01117813,-0.6498568,-0.2250187,5.125418,-0.09561522,-0.2448917,-0.4268507,-0.8081673,-0.8894414,-0.1951773,-0.9137536,0.4457678,-0.8641726,0.7623202,0.522569,-0.6149333,0.1386162,0.113414,2.301112,3.655882,0.1420444,0.964811,-0.1264033,-0.1507665,-0.1266302,0.3060837,-0.1059437,-0.5550525,0.1318944,0.4347911,0.02743309,-0.6808049
128.059016,-1.873436,-0.5211365,0.006638348,5.263591,-0.1345009,-0.1480044,0.4118781,-0.7407487,-0.1341997,0.03081248,-0.4669675,0.7347521,-0.4044437,2.102597,-0.09378517,-0.6940427,-0.2181826,-0.4211969,2.029975,4.365117,-0.04535497,-0.0636662,0.04988368,-0.09216686,0.9581815,0.3998874,-0.1450451,-0.09193923,0.1324831,0.5323474,-0.5218174,-2.069205
128.125644,0.2227078,-0.739426,0.1836428,5.011903,-0.04329757,0.08049138,-0.7421857,-0.0115461,-0.22361,0.02602067,-0.7831088,-0.6957375,-0.6943825,-0.1739957,-0.1956506,-0.8964204,0.588502,-0.03825657,1.484951,3.451532,-0.1433492,-0.5872477,-0.04614299,-1.042975,-0.1988021,0.131509,0.7284477,-0.4416353,-0.4114031,-0.2551427,-0.254665,-0.2270057
128.192272,-0.9666002,-0.8316855,0.03081035,3.344543,0.09170795,-0.1845042,0.3960864,-0.6747233,-0.149765,0.06642916,-0.7288538,1.014532,0.8010309,0.893838,-0.02429672,-1.027677,-0.3353039,0.1956729,0.8146422,3.165424,-0.1805368,0.8339573,-0.1245992,0.5662249,0.8278439,0.1710998,0.5288436,-0.3037088,-0.6449466,0.3218683,-0.280721,0.2731997
128.2589,-0.5641981,-0.7487747,-0.905991,3.763231,0.01907376,-0.4509772,-0.3553418,-0.7606583,-0.6242551,0.4766674,0.02698438,0.9253198,-0.1322073,-0.6600889,-0.6297883,-0.2740834,-0.1941621,-0.6353251,0.5248946,3.086518,-0.6001238,0.5932879,0.02492829,0.2183977,-0.1572132,0.2480047,0.594983,-0.3009484,-0.1947122,-0.09267548,-1.047319,1.580367
128.325528,-1.658891,-0.8110732,-0.4452651,2.036686,-0.1519751,-0.6062563,-0.3740559,-0.7823539,-0.5303893,0.1948585,0.1886156,0.6002609,-0.4274826,0.2675009,-0.2533726,0.4690429,-0.2676225,-0.4829507,1.329075,2.479441,-0.3687931,0.8032414,0.01361771,-0.6729186,-0.591361,-0.3333085,0.4199499,0.05532453,-0.2975048,0.02034603,0.2295495,-0.9643248
128.392156,-0.3807121,-0.6746723,-0.09455823,2.52104,-0.3739611,-1.444785,-0.3641774,-0.5929416,-0.9894314,0.2359205,-0.2240822,-0.3962284,-0.3850457,0.6138537,0.01991053,-1.116191,-0.2050887,-0.1699084,1.183797,2.385145,0.1695319,-0.4626326,-0.02779475,-0.2788829,-0.06962232,0.1378701,0.1833335,0.03294325,-0.5948197,-0.1248419,-0.4128152,0.1462111
128.458784,-0.2553061,-0.5257246,0.2814793,1.445407,-0.185222,0.2418361,-0.9151694,-0.7173997,-1.503744,0.04624697,-0.7345437,0.1882736,-0.535737,-0.004186306,0.245193,-0.3264821,0.3584184,-0.234199,1.787288,2.65814,-0.5781839,0.6084301,0.1363108,-0.318458,0.09130618,0.259981,1.216934,0.1146472,-0.6207026,0.006671018,-0.140439,0.6470073
128.525412,0.141905,-0.7404026,1.080385,1.757386,-0.08835293,-0.2565669,-0.8309124,-0.500841,-1.049345,0.1792213,-1.477795,0.9699717,0.4057976,-0.7423319,-0.09554927,-1.012957,0.0853507,0.4853352,1.147671,2.670112,0.3815054,0.4450386,-0.3934207,-0.8365601,-1.174445,0.1502927,0.9334136,-0.1162064,-0.3576747,0.8595961,0.04837929,0.4119978
128.59204,-1.372003,-0.2251085,-0.2968501,1.297738,-0.3620123,-0.09566309,-0.04828094,-0.6434069,-1.120817,0.3516369,-0.4705567,0.6680686,0.04895946,0.03733002,0.3847486,0.1286743,0.005787397,0.07408219,0.8912014,2.327317,-0.4381809,0.4096019,-0.1287907,-0.5902373,-0.6580926,0.4515906,0.2783954,-0.09204648,-0.2510397,-0.5704898,-0.1885103,0.1247248
128.658668,-1.266859,-0.1137187,0.8014073,1.364164,-0.07253063,0.4696208,-0.4875325,-0.4917157,-0.2782256,-0.09239655,-1.31887,0.5480189,0.529727,-0.1538568,-0.09455178,-0.0450482,-0.4366395,0.4541884,1.187812,2.481589,0.9984105,0.8197306,-0.2547908,0.2917322,-0.5115949,-0.1822445,0.4021835,0.05435121,0.4913223,-0.6388341,0.2876509,0.05094932
128.725296,-1.449991,-0.1638865,-0.3335195,1.08262,-0.3017629,-0.1063422,-0.2237632,-0.8178977,-1.079807,0.03894617,-0.04216632,0.7823259,-0.7485989,-0.1756121,0.1429148,0.3292816,-0.5125898,-0.2169583,1.254505,2.495057,-0.1366391,1.052596,-0.3036829,0.9005746,0.0411611,-0.06751829,0.3272242,0.1256346,-0.03307301,0.358934,0.04169654,0.22925
128.791924,-0.2886392,-0.2886928,-0.4609863,0.9895792,-0.3948091,0.1285965,-0.9171284,0.07070074,-0.6676232,0.07976019,-0.7719397,0.1705897,-1.131002,-0.4053469,0.4217241,0.4722429,0.2424864,0.7600873,1.102182,2.182003,0.5443922,-0.1026154,-0.3858338,-0.6806894,-0.5965843,0.4972697,0.78183,-0.04584167,-0.4541285,-0.4431015,0.009326973,-0.538467
128.858552,-1.393082,-0.6145326,-0.5917482,-0.4838963,-0.3740907,0.4355302,-0.628556,-0.1869116,-1.487777,0.2004632,-0.1192088,0.5445623,0.2585119,0.3605019,0.1165297,-0.02181865,0.08019702,0.1553748,0.524703,2.443472,-0.2683166,0.08473346,-0.5470087,-0.1236888,-0.2888109,0.1067653,0.5608658,0.586535,-0.3762782,0.005213729,-0.4486765,0.1960794
128.92518,0.4336202,-0.5387456,-1.096292,0.5559587,-0.361671,1.307752,-0.5513775,-0.7319322,-0.2849945,0.1611323,-0.7425297,0.411759,-0.2130968,0.6636113,0.08775625,-0.5773053,-0.6153709,-0.2042889,0.7660016,3.676724,-1.270786,-0.3179739,-0.4422007,-0.5745075,0.4269917,-0.2154076,0.1364001,1.14477,0.4072059,0.2547903,0.2453613,-0.7020313
128.991808,-0.2822173,-0.6087068,-0.3742082,0.7237783,0.3925468,1.136614,-0.8225358,0.4729552,-1.092832,-0.09089375,-0.2484369,0.7485676,-0.4681313,-0.2569644,0.4814343,0.436567,-0.09786313,0.5308462,0.09361736,2.437013,-0.9489391,0.8649666,-0.497716,-1.275918,-0.634433,-0.06979821,0.5620252,2.106391,-0.4662641,0.1798871,0.07126781,-0.7784313
