Frame,C009,C013,C005,C028,C004,C012,C024,C008,C042,C015,C003,C019,C022,C018,C002,C014,C001,C017,C021,C016,C000,C031,C007,C011,C010,C006,C030
144.380709,-0.6299801,-0.06235741,0.06369897,-0.5164984,-0.5149885,-0.08608622,-0.4175359,0.3257452,0.4112364,-0.1975817,-0.218108,-0.2837153,-0.3193037,-1.157949,-0.4019763,-0.2845651,0.7957916,0.4022412,-0.06519986,-0.6302623,0.5544419,-0.5490735,-0.4789879,-0.4478507,-0.1233162,0.02422691,0.1784048
144.447336,-0.9766001,-0.2197718,-0.4858169,-0.9531484,-0.9400928,-0.09013262,0.04566094,0.01576903,0.5371078,0.7105596,-0.3039683,-0.8247313,-0.07334249,-0.5404987,0.2306101,0.1483371,-0.4619282,0.8142516,0.1717751,-0.02676245,-0.671746,-0.3950996,0.4045777,-0.333442,-0.4188429,-0.2929328,0.2346393
144.513963,-0.8766543,-0.1147925,-0.05442672,-0.5115047,-0.1416021,-0.8457319,-0.1387161,-0.1452089,0.2719341,0.2936513,0.4840188,-0.3678961,0.3698314,-0.7040184,0.04604672,-0.01422034,0.3251082,0.134458,0.2281072,-0.1761676,-0.6410487,0.138591,-0.8489617,-0.1115929,0.04859715,-0.4935514,0.6738348
144.58059,-0.7191369,-0.4379873,-0.2068307,-0.5672155,-0.421361,-0.3087411,-0.04244301,-1.0942,0.2522539,0.6380597,0.7401939,-1.126358,-0.2946746,-1.234302,0.1578689,0.1630504,0.2631641,0.5993876,0.4953279,0.1926142,-0.06270965,-0.480505,0.795016,-0.1026964,-0.4573812,-0.2987262,0.3340751
144.647217,-0.5089449,-0.4674777,-0.3308814,-0.8860066,-0.2670254,-0.2209534,-0.698313,-0.08407349,0.3777223,-1.18714,0.5626543,-0.6351097,0.1353265,-1.286293,0.104279,0.445705,-0.112016,0.3949893,0.7093036,-0.1758565,0.3938355,0.5578746,-0.4274827,0.01653233,-0.3760318,-0.7185158,-0.2720097
144.713844,-0.4072902,-0.6579545,-0.3676619,-0.5858555,-0.6394768,0.634079,-0.4971898,-0.6237736,-0.1179866,-0.9448073,0.3768184,-0.1318073,-0.2919321,0.1724567,-0.1130894,0.0550077,-0.2343871,0.6567895,1.254796,-0.6257252,-0.1920459,-0.3797243,0.1210208,-0.0805202,-0.04235065,0.2608636,-0.8831432
144.780471,-0.8743324,-0.06300079,-0.4724229,-0.4530368,-0.1211892,0.05688226,0.3943796,-0.1893368,0.2372716,0.2742392,0.5114771,-0.9696582,-0.0853693,-0.8787243,0.1242749,-0.05358733,0.0322491,0.3707635,0.1584046,-0.2440874,-0.1601878,-0.4263158,-0.05800014,-0.433052,-0.5119919,-0.1163002,0.4252979
144.847098,0.3270912,-0.5865294,0.07933922,-0.8936363,-0.2732028,-0.9370603,0.2143295,-0.1676855,0.1807107,-0.4525962,-0.220092,-0.6829812,0.2179059,-0.4159793,-0.2868996,-0.4523081,-0.3055933,0.444943,0.8768096,-0.3147933,0.4591295,-0.45907,-0.1961624,-0.1792744,-0.5271592,-0.2516403,-1.123155
144.913725,-1.207419,-0.5446235,-0.1151052,-0.6535821,-0.6222426,-0.5014026,-0.4762953,-1.154936,0.1426923,-1.051817,0.4251403,0.1571408,-0.3729497,-0.6632605,-0.01472193,-0.5898343,-0.2057099,0.8639502,0.5016689,0.1015439,0.3674099,-0.6907461,-0.7719199,-1.074989,-0.6389648,-0.1891723,0.5028025
144.980352,0.18937,-0.02006229,0.1724978,-0.8856565,-0.401297,-0.5627546,-0.08629844,-0.3747664,-0.110673,0.2400065,-0.05428454,-0.6369485,0.3389273,-1.125799,-0.1711403,-0.1844267,-0.04657024,1.915115,0.2981191,-0.1959266,-0.09674159,-0.2069761,-0.8286746,0.2455102,-0.5573418,-0.1468996,0.05520704
145.046979,0.2449282,-0.1885453,-0.1483366,-0.6687191,-1.019479,-0.1072576,-0.3853742,-0.2276216,0.04772005,0.07121978,-0.03120726,-0.5640244,-0.1693397,0.04717078,-0.2138198,-0.3820949,-0.1934984,1.625314,1.00296,0.5235479,0.2315901,-0.064225,-1.074527,0.007573654,-0.4305878,-0.0266297,-0.4671199
145.113606,0.196737,-0.5009409,0.1417094,-1.083922,-0.3747484,-0.4655879,-0.6195495,0.1873157,-0.1358706,0.2949687,0.08769633,-0.9351467,0.3062068,-0.4186614,-0.2508229,-0.2304,-0.3714158,1.56687,0.3062207,-0.130632,-0.1824219,0.3287208,-0.29244,-0.1856999,-0.4374191,0.3054061,-0.7140481
145.180233,-0.805722,-0.248493,-0.217191,-0.9246637,-0.1586691,-0.2758148,-0.7037326,-0.8607459,-0.1075294,-0.3392142,0.2857417,-0.1802493,0.4409643,-0.7123547,0.06227671,-0.285707,-0.1441974,1.056483,0.3946376,-0.0009396628,0.4448588,-0.08370984,0.06789261,-0.5018733,-0.2628746,-0.2663813,-0.04915399
145.24686,-1.014097,-0.7104228,-0.2007265,-1.284817,-0.4017077,-0.550561,-0.3191107,0.1550086,-0.3678551,-1.132241,0.8248284,-0.978515,-0.1175209,-0.9249385,-0.1800724,0.1955297,-0.5575238,0.6435052,0.1341677,-0.1983838,-0.2681978,0.108603,0.1636536,0.5341178,-0.7394196,-0.8882963,0.04494444
145.313487,-0.1255748,-0.4057437,-0.1242624,-0.6169057,-1.166625,-0.4799941,-0.509971,-0.3851823,-0.2862985,0.4004602,0.2321652,-0.01622827,0.02094684,-0.6016468,-0.1376948,-0.01054444,-0.4917947,1.225454,-0.5686442,-0.1893012,0.05001874,0.4856298,-0.2196515,-0.0493622,-0.2623258,-0.7642056,-0.1945384
145.380114,-0.2275068,0.248763,0.08543176,-0.1022042,0.5634022,-0.85348,-0.2350604,-0.5565782,-0.6409816,0.6191549,0.3919183,0.08435193,0.07377779,-0.6392826,0.0563645,0.6293594,-0.3635962,0.187958,0.3554224,-0.1942619,-0.3636827,-0.1562868,-1.236229,-0.04434578,-0.04616224,-0.5160201,0.622539
145.446741,0.2429193,0.0005535795,0.07645751,0.2826805,-1.141027,-0.9527228,0.2916913,0.1411663,-0.6214628,0.2504121,-0.3091784,-0.1679289,-0.3126963,-0.515584,-0.2092382,-0.621914,-0.695791,0.573985,-0.8053102,-0.07198297,0.1462294,-0.698811,0.08668859,-0.1643658,-0.8716767,-0.5513726,-0.3713957
145.513368,0.6304241,-0.2755144,0.04965476,0.2803402,-0.3220047,0.1933332,-0.4040135,-0.134127,-0.4904317,0.4387477,-0.3666064,-0.410609,0.09430536,-0.4089328,0.1266835,-0.6560056,-0.3081134,0.3811414,-0.03856233,-0.3516065,0.4541005,-0.324039,-0.5531231,0.1359156,-0.7010478,-0.5538567,0.1601721
145.579995,-0.4451806,-0.130539,-0.02416356,0.1192434,-0.6825781,-0.8420623,-0.2156119,-0.4266468,-0.5861924,-0.691729,-0.4621361,-0.01763416,-0.3499935,-0.3865519,0.0798931,-0.2032531,-0.5775849,0.3298618,-0.03103367,-0.01003649,0.0491163,-0.2434881,-0.6422557,0.2291324,-0.4975381,-0.3068202,-0.5384205
145.646622,-0.3164227,-0.1029002,0.05021795,-0.1596212,-0.2420118,-0.506468,-0.3911813,0.2026034,-0.3947589,-0.4410082,-0.1336569,-0.3119129,0.3697694,-0.9062065,-0.250376,-0.3541018,-0.15477,1.259294,0.1707879,-0.6229278,-0.2419099,-0.657893,-0.6645008,-0.7358528,-0.4283403,-0.1350429,-0.0827461
145.713249,1.105574,0.1068207,0.2241994,0.4106913,-0.5017312,-0.8696162,-0.3522328,-0.5882877,-0.3842854,0.630969,-0.3398355,-0.7142676,0.3324156,0.4004062,0.2810672,-0.537753,0.02681412,1.392899,-0.1729676,0.5865408,0.2427646,-0.2423304,-0.4905511,0.1962172,-0.7129415,-0.9931034,-0.1894093
145.779876,0.09434805,0.007802847,-0.005318511,0.4145589,-0.6945962,-0.6877615,-0.3215083,-0.2079088,-0.6232998,-0.7516685,0.1071876,-0.425381,0.2413065,-0.1794074,-0.3862004,0.1392468,-0.7695743,1.983456,-0.6162037,0.04028691,-0.1998041,-0.3801894,0.06920242,-0.4269991,-0.582312,-0.4694553,-0.6022612
145.846503,-0.4901455,-0.8917791,0.03567034,0.08860251,-0.6768952,0.05874279,-0.04479921,-1.200213,-0.5485506,-0.4975471,-0.02138073,0.01760752,0.01120181,-0.4425775,-0.1641605,-0.4361415,-0.4644545,2.238685,0.1099252,0.05390228,0.3777139,0.1609508,-0.2054495,0.1212958,-0.6270385,-0.381431,-0.803563
145.91313,-0.5734934,-0.09460906,-0.0866661,0.06298226,-0.6810746,-0.04729491,-0.4123058,-0.1225792,-0.6707005,-0.1019383,-0.1927377,-0.2640317,0.1168835,0.3957951,0.1471602,-0.6687573,-0.3504573,2.650264,-0.3793062,-0.2792512,0.288905,-0.2035307,-0.432357,-0.9372631,-0.5102601,-0.1937593,-0.8651055
145.979757,-0.1081527,-0.1716379,0.04415778,0.0813342,-1.333126,-0.5779503,0.0196599,0.02489401,-0.9244652,0.5166991,-1.021204,0.2818484,-0.01950268,0.06243943,-0.09769604,-0.2626833,-0.5352398,1.718678,1.419085,-0.4230117,-0.4273689,-0.4302498,-0.8898738,-0.131481,-0.4431035,-0.09978808,0.243858
146.046384,-0.1204863,-0.8325042,0.4389499,-0.2729224,-0.7274469,-0.2270675,0.515289,0.3055074,-0.8320512,-0.7656446,-0.4169055,0.2570384,-0.005055749,-0.4259873,-0.3089167,-0.6903659,-0.3541085,1.4134,0.3910303,-0.8208906,0.5919561,-0.7139642,-0.2637357,-0.3686427,-0.5805001,0.305501,-0.434382
146.113011,-0.4847391,-0.3867768,0.1631382,-0.1179632,-0.3571687,0.9321472,-0.8939803,-0.453299,-0.6580952,0.1740623,-0.0182551,0.1321716,-0.8111001,0.09619542,-0.2700795,-0.3369744,0.3754758,1.782873,0.6343718,-0.5796241,0.5400537,0.4495223,-1.000786,0.3801727,-0.6465291,0.2955345,-0.3398367
146.179638,-0.8719147,0.1415089,0.06392976,-0.1420645,-0.9166887,-0.02929521,-0.8502354,-0.3143848,-0.399924,-0.4561632,-0.499115,0.3762348,0.5551267,-0.1924485,-0.2054703,-0.4038066,0.2549778,2.138206,0.1770904,0.1422867,0.07474948,0.02980501,-0.995151,0.1871295,-0.4581104,-0.1783059,-0.7967913
146.246265,-0.8711051,0.4009363,0.01168454,-0.6134908,-0.36217,0.03020893,-0.3574222,0.7905208,-0.3272537,-0.7069643,-0.1949203,-0.4185459,0.2149703,-0.9506116,-0.2443431,-0.7346112,0.008582179,2.082596,-0.4502627,-0.6835395,0.0633278,0.2796356,-0.2607881,-0.2665096,-0.3010742,0.232213,-0.3056509
146.312892,-0.7128217,-0.5923976,0.3846579,-0.3382466,-0.9094132,-0.3321778,-0.5065644,-0.3045026,-0.4451513,-0.4469924,-0.4194271,0.5266923,0.06445516,-0.09313858,-0.7075092,-0.1396767,-0.3176248,2.044272,-0.4224114,-0.2209001,0.28227,0.7209519,-0.3991534,-0.6077294,-0.3098339,-0.2845669,0.5044035
146.379519,-0.631059,-0.02238302,0.0249811,-0.3101312,-1.311474,0.1717335,-0.4489492,-0.0856709,-0.639917,0.1065541,-0.2411513,-0.3099095,-0.2205356,0.1562028,-0.3509642,0.6250119,0.1961692,2.394186,0.108639,-0.2962907,0.3388768,0.1032636,-0.4211189,-0.02775433,0.2310353,-0.07461942,0.2059207
146.446146,0.1185578,-0.2482219,-0.4716465,-0.1684,-0.7996937,0.6170963,-0.01775642,0.3904324,-0.4710096,-0.8113778,-0.5602163,0.02606383,-0.546253,-1.112138,0.04416849,-1.105482,0.9483416,1.591101,0.6323141,-0.7422212,0.1088299,-0.102928,-0.7040973,-0.3394496,-0.3605293,0.418894,0.3022484
146.512773,-0.7013125,-0.1405049,-0.07183658,-0.158979,-0.2589244,-0.3252673,-0.2631176,-0.03188225,-0.670133,-0.3962244,-0.4963829,-0.5011554,-0.2638512,0.2657972,-0.02517697,-0.05896113,0.175505,1.638139,0.6173889,-0.2005469,-0.4713007,0.5537475,-0.7630665,-0.7611235,-0.2319615,0.179147,0.3450365
146.5794,-0.2727179,0.2549477,-0.2506331,-0.4047907,-0.3751034,-1.012769,0.37858,-0.5678923,-0.2944274,0.4296678,-0.06002063,0.7650226,0.3249941,-0.6369029,-0.291144,-0.4197464,0.5311568,1.329499,0.402804,-0.3300512,0.752179,-0.5039247,-0.4988168,-0.9724347,-0.1799433,-0.2662875,0.2768112
146.646027,0.4201962,0.1924738,0.2869564,0.001939668,0.03219837,-0.339976,-1.529889,-0.3218858,-0.4745063,-1.401731,-0.8809376,0.05165949,0.5397748,-0.3994223,0.02526094,-0.1524544,0.2725419,1.841522,1.065513,-0.3972952,0.6419727,1.351798,-0.5592305,-0.05746241,0.2347227,-0.393197,0.1096792
146.712654,0.04399965,-0.1203293,-0.1998212,-0.242876,-0.2861725,-0.266833,-0.1460766,-0.1404849,-0.5506966,-0.3592102,-0.2716112,0.4257146,-0.009688414,-0.5583277,-0.3389677,-0.2384192,0.596597,1.08904,0.1647515,0.7518893,-0.9937729,0.7213509,-1.25409,-0.6438679,-0.1091432,-0.127494,0.4515795
146.779281,0.8834268,-0.6080474,-0.1409384,-0.1233982,-0.8714203,-0.447652,-0.6649013,0.3777683,-0.6814126,-1.324698,0.02867788,-0.8695302,0.813602,-1.327202,-0.5851196,-1.433279,0.8161214,1.1317,0.8332923,-0.3600066,0.725458,0.7047148,0.07597855,0.0009442414,0.07214507,-0.7780077,0.9185525
146.845908,0.9817215,-0.3253882,-0.2535346,-0.2005628,-0.6788472,-0.4736408,-1.196962,-0.3103294,-0.7192023,-0.8799838,0.2102459,0.4222699,-0.5353904,-0.791619,-0.2672201,-0.517831,0.344598,0.2595409,-0.3171111,-0.9203981,-0.3198991,-0.3540284,-1.116398,-0.5386194,0.2165311,0.4937747,-0.7680833
146.912535,-0.5545882,-0.5844679,-0.2543141,-0.474972,-0.5816249,-0.4482346,-1.193342,-0.2030912,-0.5664964,-0.2467998,-0.4773851,-0.02093669,-0.4349838,-0.02770524,-0.316492,-0.2314098,0.305032,0.5972587,1.000189,0.3256188,0.3312667,0.5597045,-0.6328996,-0.8586576,-0.06967415,0.5407664,-0.5216831
146.979162,-0.03906695,-0.2320965,-0.02475321,-0.3894446,-0.7221925,0.1382513,0.4245278,-0.6286654,-0.6834677,-0.5873101,-0.5534073,0.04310175,0.21548,-0.1187208,0.4369539,-0.4744397,0.177522,1.17499,0.05158775,0.261892,-0.121817,0.1713129,-0.3923463,0.07756802,-0.1619215,-0.139196,0.994639
147.045789,0.4315203,-0.860958,-0.2799549,-0.5626028,-0.4880982,0.1816323,-0.8650262,0.7792274,-0.7457867,-0.5552519,-0.7249326,0.01132392,-0.5652943,-0.03028592,-0.2556701,-1.085158,0.393325,0.5729582,0.9527835,-0.3508216,0.3630896,0.05220844,-1.260269,-0.1582625,0.1704468,0.165539,0.1234906
147.112416,-0.5344828,-0.3259114,-0.5659769,-0.7478322,-0.07478055,-0.298936,-0.03274071,0.6346787,-0.6760299,-0.0063974,-0.2605567,0.3378764,-0.07433958,-0.7626628,0.2275473,-0.7935231,0.5236734,-0.002446424,0.06430328,-0.7905752,-0.7207897,0.4342982,-0.5122786,0.08676315,-0.04789118,0.0403404,0.978231
147.179043,0.4150293,-0.3822638,-0.03045074,-0.8129122,0.1248667,0.3539978,0.6640116,0.3146445,-0.7322983,-0.746578,0.2240651,1.474946,0.2212599,-0.9692813,-0.5162624,-0.8543452,0.7776096,-0.1050536,-0.8795002,-0.24464,-0.6792416,-0.04139723,-0.1543893,-0.7909156,-0.0101066,-0.3762323,-0.3564152
147.24567,0.3506104,-0.2784556,-0.1270891,-0.5594544,-0.2313809,-0.5316536,-0.4183862,-1.030141,-0.6843375,0.002502622,-0.003189904,1.486964,0.2311825,-0.8714586,-0.1843297,-0.8283362,0.3235631,-0.5398387,0.5640583,-1.107085,0.137222,0.1213736,-0.6836725,-0.1193674,-0.1587457,-0.2090819,-0.1178057
147.312297,0.4865178,-0.5614972,-0.229589,-0.6920418,-0.6967864,0.1309068,-0.5387925,0.1013875,-0.7179893,-0.6481262,-0.07993525,1.219027,-0.2471644,-0.7669004,-0.4104193,-0.4397299,0.1569441,-0.2688481,0.6357766,-0.3084183,-0.4342745,-0.4558848,-0.1194505,-0.3616231,0.1217604,0.03112748,0.2781286
147.378924,1.156869,-0.246219,-0.369163,-0.5910406,0.05614167,-0.3325701,-0.04742838,-0.2830847,-0.552339,-0.3622156,-0.3336395,1.225327,0.1675456,-0.8881092,-0.3501164,-0.6814239,-0.03600169,0.04296171,0.07486118,-0.6548296,-0.2098935,0.005449506,-0.3148978,-0.5063333,0.4074349,-0.6437987,-0.08115831
147.445551,0.4223711,0.7510144,-0.2232244,-0.6088176,0.1556177,-0.1825025,-0.7490138,-0.2178815,-0.7387685,-0.4533645,0.4413856,1.019866,0.4010122,-1.272187,-0.2943768,-0.6822129,1.217701,0.2441554,0.1649915,-0.3097217,-0.9358398,0.3107604,-0.02014893,-0.3200525,0.6936461,-0.4887368,-0.9729533
147.512178,-0.1790064,0.0673824,-0.3207923,-0.5285463,0.03165039,0.3974248,0.3182125,-0.06665371,-0.5435201,0.1753726,-0.3042977,1.855105,-0.1685082,-0.7176751,0.1279802,-0.6173728,0.4638033,-0.02006079,0.5855085,-0.6621286,-0.7133708,-0.3918417,-0.6938649,-0.2081775,0.4357196,0.097881,0.2845235
147.578805,-0.5365886,-0.7163752,-0.5280672,-0.675463,0.172858,-0.2102619,-0.4976587,-0.1812865,-0.4443105,-0.01465017,-0.3970591,0.7977376,-0.1882635,-0.1668795,-0.08126999,-0.06027576,0.2393592,0.07195427,0.2705763,-0.309909,-0.4179381,0.2281333,-0.3832469,-0.4738911,-0.07900263,-0.1324696,-0.5073242
147.645432,-0.3955088,-0.3354322,-0.7052487,-0.5987337,-0.9971037,-0.02334772,-0.6662889,-0.4841202,-0.6324098,0.009488713,-0.1338647,1.46678,-0.1813265,-0.9932187,-0.2250107,-0.7511314,-0.2024464,0.1226653,0.3401541,-0.6637127,-0.1827065,-0.5847819,-0.1767587,0.07081448,-0.02411159,-0.3078749,0.2523853
147.712059,-0.9784961,-0.4364985,-0.3112828,-0.2567371,0.01411854,0.275627,-0.3682792,0.3949112,-0.5741736,-0.5717779,-0.7955991,0.7703785,0.2730866,0.3317879,0.2986216,-0.1025499,-0.4641083,1.243143,0.815181,0.4631405,-0.3827811,-0.2956415,0.2066944,0.08168669,-0.07982709,-0.2586917,-0.1797891
147.778686,-0.1614523,0.3581541,-0.4182642,-0.5848863,-0.1973276,-0.02186986,-0.4310006,-0.2567858,-0.5338925,0.2385474,-0.1410523,0.8274215,-0.220169,-0.1933268,0.4808133,-0.5161328,0.1566063,1.333898,-0.07458714,0.2300173,-0.1993045,0.08590258,0.26091,0.08704837,-0.05487364,-0.8134888,0.6493745
147.845313,-0.8344471,0.009122157,-0.06395447,-0.4731979,-0.03165306,-0.3661529,-0.6209581,-0.2904468,-0.4795344,0.421955,-0.5156949,0.5583926,0.4790223,0.1138534,0.7857042,-0.1280573,0.2258894,1.304728,0.1026793,0.02571709,0.1187579,-0.2445285,0.1520337,-0.09563094,0.04869353,-0.1311291,0.2981091
147.91194,-0.7451515,0.1366,0.01457658,-0.8473167,-0.515038,-0.3213075,-0.6015817,-0.3955006,-0.4536379,-0.2765956,-0.2945606,0.371929,0.4446348,-0.5682245,0.4745771,-0.441261,0.4000068,1.705685,0.3204106,0.170244,-0.06427081,-0.5892497,-0.4472127,0.04250981,-0.2143324,-0.294272,-0.02223113
147.978567,0.05818309,-0.2407966,0.09901862,-0.8263354,-1.052596,0.04042505,-0.0953099,-0.8712891,-0.4281921,0.06022287,-0.08683863,0.07928251,0.4301044,-0.6731138,-0.1575658,-0.2461577,0.4780816,2.518384,0.5787021,0.3993652,-0.008595217,-0.8386459,-0.2494044,0.051705,-0.2222957,-0.08103701,-0.4055309
148.045194,-0.5807062,-0.4855932,-0.5451581,-0.9901322,-0.5624269,0.4882233,0.7597654,-0.4353342,-0.3407023,-0.0535068,0.2184432,0.2279027,-0.2093408,-0.3846916,-0.1800656,-0.2754397,-0.3386926,2.147891,0.02174642,0.03014109,0.02174685,-0.2373436,-0.5490938,-0.02713164,-0.2764766,-0.2242181,-0.2494564
148.111821,-0.01364821,-0.3634508,-0.04614919,-1.000399,-0.3703696,-0.2405911,-1.152239,-0.2229994,-0.4459033,-0.0155863,-0.5768183,0.146875,0.4209321,-0.473442,0.005332949,-0.01917067,0.02687954,2.208891,0.01910963,-0.1134546,0.001054139,0.7490516,-1.232985,0.2917018,0.1826752,-0.08034238,0.5866454
148.178448,-0.242295,-0.2358591,-0.09245861,-0.9081094,-0.410603,0.1436903,-0.3863107,-0.6940688,-0.4453675,-0.524299,-0.2959621,0.3407795,0.9982975,-0.6489456,-0.06042739,-0.4699604,0.02212765,3.524736,1.289815,-0.5645972,0.364335,0.2976937,-0.6832719,0.3522069,-0.1535961,0.09678578,0.1391673
148.245075,-0.7174797,-0.7959987,0.2464245,-0.9206195,-0.6364487,0.2083417,0.2395535,-0.1265915,-0.3217612,-0.0904568,-0.007775038,-0.2799727,0.07097959,-0.4122634,0.2453308,-0.5064519,0.1667084,3.789001,-0.1182292,-0.1759951,0.6404064,-0.3740932,-0.6219332,-0.03278819,-0.1491436,0.2620744,-0.5317953
148.311702,-0.2583248,-0.4713668,0.6437793,-0.6788769,-0.7375731,-0.4486957,0.08051171,-0.9089536,-0.4660773,-0.1602039,-0.4813247,-0.8687344,0.8618113,-0.2375028,0.1415441,0.3420017,0.2477998,3.667869,1.044583,-0.06091136,-0.1295952,0.1388215,0.4833253,0.2065949,-0.1457656,0.09534125,-0.5700573
148.378329,-0.455643,-0.5065005,0.1922735,-0.9529134,-0.8046734,0.4198073,0.1411243,-0.5858783,-0.5975235,-0.132077,0.3271622,-0.0910237,-0.01637515,-0.8876253,0.2061155,0.1609234,0.4548189,3.092634,0.1785859,-0.5861044,-0.04111292,-0.8509538,0.07983337,0.3623666,-0.3068306,0.2072613,0.8316374
148.444956,-0.2552338,-1.106785,0.4546081,-0.8271549,-0.9718335,-0.01442406,-0.6129914,-0.8277276,-0.3318476,-0.6175834,-0.4867716,-0.09755931,0.5000006,-0.3124894,-0.2334574,-0.1702015,0.3305369,2.769141,0.4176906,0.06224423,-0.09742747,0.05416885,-0.5251722,-0.7449248,-0.312474,-0.08547006,0.8518148
148.511583,-0.7142801,-0.6335358,-0.1583786,-0.4458245,-0.6299442,1.02897,-0.1464773,-0.2233886,-0.4335724,-0.2103576,-0.4763729,-0.3596942,0.04017018,-0.6854404,0.2199204,-0.3626391,0.4476934,2.354578,0.4318508,-0.06863558,-0.6680247,0.0105718,-0.2677776,0.1275247,-0.07515055,0.3724007,0.7522516
148.57821,-0.06775343,0.05660547,-0.06354479,-0.9432094,-0.8038727,-0.5067929,-0.3295903,-0.4700543,-0.2244467,-0.6837524,0.07697535,0.1137801,0.2918696,-0.5043104,0.3444173,-0.3812601,-0.1799865,1.851751,0.8961596,-0.2561604,0.439664,0.5430663,-0.3533162,0.008161996,0.09031315,-0.1663292,-0.4461448
148.644837,-0.178318,-0.3100035,0.2317847,-0.8915692,-1.244149,0.04792576,0.539675,-0.40229,-0.3903883,-0.3968321,0.06192745,0.1702329,0.1245326,-0.6795851,-0.1460182,-0.463498,0.1810771,1.921068,0.2543269,-0.2492586,0.6707659,0.351647,0.3988918,0.01036799,0.0963764,-0.1889837,0.4130028
148.711464,-0.9291837,-0.2617403,0.2675498,-0.7541015,0.04697778,-0.3258234,-0.2406777,-0.5228813,-0.2941948,-0.1286772,-0.3279338,0.02220999,0.4455615,-0.1373875,-0.2434905,-0.03127432,-0.168855,1.574287,0.2112463,0.4329749,-0.02029693,-0.3137369,-0.6883214,-0.5863736,-0.2021929,-0.3753279,-0.8538509
148.778091,-0.8725792,-0.1157196,0.2398581,-0.9438028,-0.5639446,-0.5834036,0.09851192,-0.172134,-0.1360105,-0.07958594,-0.2283461,0.4647892,0.4393897,-0.7279758,0.06900305,-0.6803031,-0.01589436,1.21769,0.5728586,0.1986428,-0.1897429,-0.05088006,-0.5002549,-0.3368323,-0.2188161,-0.831719,-0.7556544
148.844718,0.1933751,-0.3262256,0.3888896,-1.00749,-0.6497191,0.2801966,-0.4055625,-0.642413,-0.08456317,-0.4454527,-0.4138775,-0.4000891,-0.001904296,-1.069591,-0.2636632,-0.462804,0.2422074,1.13784,0.7165071,0.05457627,0.1342319,0.3945754,-0.5523872,0.08884186,-0.3107068,-0.3235827,0.1599958
148.911345,-0.9214324,-0.3262502,0.9819202,-0.9349921,-0.2380525,-0.5610363,-0.2444156,-1.30224,-0.174943,0.2506726,-0.6782702,1.046895,0.7046124,-1.082446,-0.446488,-0.5599025,0.2925006,0.993632,0.1082002,0.3730792,0.05501802,0.3345577,-0.3211161,-0.7712828,-0.2781897,-0.2344837,-0.7330097
148.977972,0.04788507,-0.3398875,0.002162499,-1.146829,-0.7034163,0.6274155,0.6410621,-0.1955851,-0.2604113,-0.5282802,-0.633298,0.4206466,0.5536237,-0.6829886,-0.1858781,-0.03076431,-0.03984164,1.892702,1.214816,-0.282709,-0.8784717,0.109883,0.2121585,-0.09428395,-0.1532487,-0.06305508,-1.182564
149.044599,-0.3022265,0.06780945,0.4655266,-0.9381887,-0.01064638,-0.490674,-0.07586172,0.3795299,-0.4101504,-0.6716653,-0.9588924,0.6123821,0.5686908,-1.975084,-0.5648696,-0.9640962,0.102648,0.621872,0.4410641,-0.70948,-0.6961178,-0.1353633,-1.08336,-0.8518913,-0.08187107,-0.4332234,-0.2519862
149.111226,-0.4879836,-0.5266159,0.2120361,-1.083232,-0.8671103,-0.2245468,-0.7276543,-0.05024001,-0.2981955,-0.6137168,-0.2737493,-0.2694033,-0.2140431,-0.237179,-0.1599189,-0.3498931,-0.4049301,0.6822131,-0.1347305,0.1986495,0.2307212,-0.2543199,-0.5478375,-0.6478348,0.04639633,0.1078748,-0.6238123
149.177853,-0.7542306,0.09487482,0.322549,-1.0572,-0.03914459,-0.2299258,-0.7047562,-1.031621,-0.2646107,-0.1305347,-1.047825,0.4134246,-0.1436124,-0.8292165,0.05668987,-0.6068552,-0.3051885,0.7430588,0.6957276,0.1178416,0.0692929,0.2523012,-1.082832,-0.5264237,-0.4455808,0.09447614,-0.2276433
149.24448,-0.5370201,-0.1826003,0.04825929,-0.7719309,-0.09482744,-0.1895045,-0.3549401,-0.7485352,-0.2501692,-0.3950312,-0.2155925,-0.1678524,0.1764813,-0.8551477,-0.213333,-0.1399381,0.2810215,0.5159531,0.783663,0.4757408,0.3977333,-0.590909,-1.023948,-0.2542618,-0.07165407,0.1228683,-0.3738891
149.311107,-0.7749162,-0.4032443,-0.3388732,-1.201432,-0.9342976,0.7110782,-0.1574186,-0.186216,-0.2935778,-0.9148616,0.0813103,0.1115654,-0.6637914,-0.3435355,-0.005637065,0.256459,-0.3060137,0.2795999,0.2698593,0.4332061,-0.5664164,-0.4248582,-0.3550936,-0.6575415,-0.3308868,0.2460358,-0.9547771
149.377734,-0.8302141,0.04664784,0.1579484,-0.8101634,-0.03234658,-0.2592564,-0.4822733,-0.2151404,-0.277856,-0.4592651,0.6120614,0.3652088,-0.2593564,-0.3761398,-0.3279943,-0.2794735,-0.05421243,0.5201814,-0.3945483,0.4369521,0.3446494,0.1491781,0.1476277,-0.7493147,-0.1650427,-0.7780704,-0.5694243
149.444361,-0.1169307,-0.7532033,-0.09024857,-0.8870137,-0.8432519,0.3452525,-0.2349997,-0.4111466,-0.2810479,-0.2825665,0.03083534,1.023573,-0.2940749,-0.344354,-0.2787656,-0.792856,0.01824659,1.112828,0.7095837,-0.2233704,0.211707,0.1988839,-0.3549856,-0.5181757,-0.3303256,-0.1530914,-0.446467
