Frame,C009,C005,C004,C008,C003,C019,C002,C001,C000,C007,C011,C010,C006
156.773331,-1.037025,-0.2787752,-0.2502617,-0.1437598,-0.06150217,0.8828436,1.605941,-0.3364953,-0.5846668,0.4116133,-0.08982086,-0.2074907,-0.08852816
156.839958,-0.9356828,0.3998245,-0.2087437,0.2251284,0.4270756,0.4663368,0.9814863,-0.3026021,0.2313861,0.7620659,-0.5846344,-0.4918537,0.3946926
156.906585,-1.027394,-0.04124513,-0.2470447,0.2425416,-0.5523044,1.053144,0.7263407,-0.5100288,-0.049383,0.5936043,-0.2712908,0.01801715,0.1851095
156.973212,-1.092446,-0.9145747,-0.2382904,0.1035835,0.1038112,0.03517998,1.405676,-0.5744686,0.05029356,-0.4558422,-0.02316859,0.1125929,0.3450206
157.039839,-0.7998038,-0.835174,-0.06343599,-0.4616926,-0.591779,0.9676924,0.3699277,-0.3032638,0.3576361,0.2950459,0.7581611,0.2128025,0.2409175
157.106466,-0.9208298,-0.367497,-0.1161337,0.1550462,0.6101517,-0.2159114,-0.7347363,-1.035181,0.03250579,-0.1616093,-0.8863153,-0.5765391,0.1136291
157.173093,-0.8724477,-0.07148562,-0.2030022,-0.4625716,0.7908992,0.3449722,0.3666983,-0.5000403,-0.248603,-0.124208,-0.09494179,0.4609191,0.2383665
157.23972,-0.7703952,-0.4241791,-0.01552208,-0.4284939,-0.3001651,0.459038,0.4513222,-0.716147,-0.006426243,0.5488766,0.4494728,0.2180615,-0.184073
157.306347,-1.081029,-0.4686627,-0.1172903,0.05419786,0.03928356,0.7911279,-0.5040545,-0.2162405,-0.2347761,0.566498,0.5930868,0.4103174,-0.3724244
157.372974,-0.7770522,-0.5606874,-0.02958979,0.1167072,-0.1463204,0.3099385,0.9987541,-0.790162,-0.01774978,0.3497269,0.7663557,-0.08544056,-0.6497243
157.439601,0.04538268,-0.08836064,-0.1532857,-0.1936044,0.1033304,1.311065,-0.2611577,-0.1332821,0.1574963,0.7510184,0.560198,0.5537237,-0.3261095
157.506228,0.05473814,-0.1541457,0.04036224,-0.5192557,0.09209958,0.135719,0.9625726,-0.3986534,-0.5037771,0.8047497,-0.1634679,1.05207,-0.5605107
157.572855,0.04167738,-0.1530362,0.05253948,-0.3014906,0.05090742,0.3431504,0.2398126,0.007341343,-0.2527232,0.4109751,0.6376019,1.849865,0.2815997
157.639482,-0.8447065,-0.7137313,0.0828625,-0.4983231,-0.1960381,-0.6303076,1.095431,-0.7553557,0.29674,-0.6142079,1.139259,0.6029468,-0.3445708
157.706109,0.1962788,-0.2027661,-0.1475849,-0.6679556,-0.1743234,-0.8881566,-0.03711454,-0.4299017,-0.2681151,1.120811,0.1378888,0.2097915,-0.07377954
157.772736,-0.3962866,-0.2303388,-0.1860704,0.169218,-0.005647864,-0.2147922,-0.05519429,-0.1820658,0.5117306,-0.3630517,1.055022,1.00422,0.2694048
157.839363,0.1377964,-0.103773,-0.1472403,-0.6998024,-0.07186674,-0.4945917,0.9699378,-0.315586,-0.3395397,-0.2781807,0.3233943,1.11727,-0.4173648
157.90599,-0.121187,-0.3185754,-0.05044874,-0.4971459,0.1474589,-0.0153975,1.188736,-0.5757194,-0.2532687,0.4250163,-0.2017926,1.12288,-0.04377398
157.972617,-0.1930672,0.1185485,0.09351812,-0.2321187,-0.3566319,-0.3999399,1.427252,-0.2324453,0.09629044,0.1047911,0.4817312,3.33944,0.2198258
158.039244,0.6623659,-0.2966483,-0.2777508,-0.4519877,-0.1591433,0.1536061,0.3470714,-0.2909159,-0.3469279,-0.3120176,0.3699642,2.871827,-0.4421163
158.105871,0.8331999,0.709857,-0.1875858,-0.526798,0.2796914,0.4549456,1.052393,-0.2793096,-0.3120447,0.379014,1.113426,3.275547,-0.09218335
158.172498,0.5246485,0.2791512,-0.2309028,-0.3806463,-0.205436,-0.135378,0.358143,0.1034146,-0.1859095,-0.1459574,1.346891,3.398499,0.05862984
158.239125,1.424539,0.1878942,0.09995595,-0.3802166,-0.006920751,-0.7160779,0.7179585,-0.2284154,-0.1626299,0.2851634,0.2178206,3.694896,0.6645841
158.305752,2.934431,-0.139055,0.2022926,-1.220808,-0.3309166,-0.001374277,1.894978,0.8363718,0.115527,-0.7898014,1.951612,4.823862,1.024176
158.372379,4.540731,-0.1758571,0.1058294,0.03917971,0.1844974,-0.1879707,0.4813604,0.08542703,0.08918147,-0.47718,1.738504,4.682897,0.7398143
158.439006,4.384695,-0.3624291,0.07290974,-0.1128891,-0.2711852,0.08393327,0.4888574,-0.04446138,-0.07034083,-0.3561436,2.313996,4.142846,0.1606821
158.505633,4.062466,0.02794668,0.09592458,-0.8066086,-0.3643921,0.6922256,0.5823132,0.3626188,-0.1834012,-0.3290771,1.025156,3.657647,0.4703356
158.57226,4.663746,-0.4178593,0.01257541,-0.1684949,-0.04956627,0.04146326,1.315239,0.6460949,0.1965671,0.6393535,1.738482,3.943094,0.4069172
158.638887,5.354305,-0.2113854,0.08018868,-0.532945,0.03658422,0.01017969,1.337247,0.3070934,0.2847807,-0.0712579,0.3206729,4.29902,0.1943408
158.705514,4.966423,-0.04728074,0.1276054,-0.5417697,-0.2107992,0.5029108,1.595296,0.7468665,0.102141,0.8440046,0.6395355,2.970948,0.7281135
158.772141,4.347886,-0.3050544,0.2044094,-0.7054859,-0.0962803,0.05694269,0.5858388,0.9734288,0.0342589,-0.8190307,0.5781091,3.984275,0.56617
158.838768,4.167964,-0.3893085,0.1088318,-0.8757213,-0.04715513,-0.1968782,0.9533938,0.3368604,0.4041162,0.473318,1.013315,3.336066,0.5136684
158.905395,3.783901,-0.4007563,-0.2831714,-0.2450349,-0.4480903,-0.237004,1.296996,0.3328264,0.1774872,1.134061,-0.06364059,3.132733,-0.1892212
158.972022,4.333694,-0.4505288,-0.1951007,-0.6517496,0.8133808,-0.1435301,0.5242937,0.735644,0.4076712,-0.1781968,-0.2673177,2.277466,0.5409361
159.038649,3.710183,-0.5718286,-0.2282973,-0.2568739,-0.1922875,-0.14503,0.7886156,0.2476208,0.3103414,0.1660761,-0.6241184,2.111344,-0.4000792
159.105276,3.581195,-0.1175331,0.9670543,-0.5574746,-0.0790312,-1.337575,1.847015,-0.1100746,0.2662124,0.798333,0.7489674,2.328631,0.3341399
159.171903,3.008393,-0.4694615,1.075186,-0.5646589,0.7271188,-0.7543542,1.085665,-0.07895745,-0.1997405,-0.3591512,0.3284851,1.504613,-0.2971939
159.23853,3.009224,-0.4413248,1.055183,-0.1826707,0.9800484,-1.327394,0.3606397,0.235591,0.672431,0.7754166,-1.41233,2.192102,0.6288674
159.305157,2.549499,0.2148899,0.8001537,0.05511492,0.3016485,-0.5538213,-0.01125188,0.8207412,0.360308,0.6031302,-0.5293446,2.116021,0.02641908
159.371784,2.769643,0.1957916,0.6982716,-0.1819466,-0.5784484,-0.2264786,-0.5374735,0.1994307,0.3914956,-0.5390505,0.2030018,1.643554,0.2478689
159.438411,2.325431,-0.3325062,0.8862249,-0.5544319,1.493513,-1.04594,-1.311329,0.4184667,0.0337384,0.6507384,-0.9647551,1.711371,-0.225143
159.505038,3.451566,0.03555759,0.3368792,-0.651585,0.9271185,-0.6861852,-0.003939205,0.7721853,0.2722068,-0.9106438,-1.409413,2.794497,-0.2878587
159.571665,3.43699,-0.0150201,0.2861841,-0.04423157,0.1638762,0.1989911,0.5806717,0.6560536,0.2534074,-0.9325227,-1.551702,1.169764,0.2098216
159.638292,2.928098,-0.2372945,0.5383512,-0.620756,0.9839582,0.2888137,0.5700342,0.2550681,-0.08437302,-0.7279375,-0.2867547,0.9729229,0.187401
159.704919,2.813819,-0.07843611,0.1163451,-0.007832556,-0.6453655,-0.563825,2.030972,-0.02850085,0.09153619,0.5056397,1.654331,0.8767614,0.09843653
159.771546,2.503383,-0.2763901,0.6478224,-0.522708,-0.8723857,-1.072087,-0.7225586,0.2239614,-0.03524126,0.5566509,1.865192,0.9893031,-0.3610142
159.838173,3.359792,0.2466621,0.2401749,0.01052918,-0.137587,-0.9938201,-0.9713584,0.2895427,0.1837453,0.3862619,0.6646618,1.814715,-0.7500129
159.9048,3.66276,0.3702088,0.04324522,-0.1064685,-0.2127891,-0.6256078,0.200797,0.3736491,-0.1314912,0.5799379,1.60195,1.214193,0.2590553
159.971427,4.74039,-0.1517593,0.02823263,0.05549962,-0.5428368,-0.07551355,1.313069,0.6626664,-0.5829114,0.3171213,0.7599459,0.2385395,0.1368189
160.038054,4.941511,-0.5122909,0.2169675,0.3733649,0.2980826,-0.3606074,0.5525687,1.310156,0.03188667,-0.6029158,-0.3337798,1.410885,-0.1544848
160.104681,5.2854,-0.058258,-0.04193737,0.07212522,0.1119224,-0.0642499,0.7812062,0.6135122,0.1453137,0.6104587,-0.7864711,0.8848322,-0.2237158
160.171308,5.263535,-0.1695532,0.3200465,-0.4543371,1.375118,0.116669,0.8082572,0.8635633,0.08668087,-0.7889159,-0.2924712,1.936536,-0.3072117
160.237935,5.684005,-0.3820798,0.1314225,-0.09589969,0.4981924,-0.1830569,2.58242,1.65679,0.01000894,-0.951974,-0.629021,0.5659366,-0.1134559
160.304562,4.098094,-0.881232,0.2126507,-0.6751999,-0.9505065,0.413397,0.2386988,0.5147979,-0.01254549,-0.1742715,0.2175701,1.219653,-0.2307798
160.371189,4.450949,0.336372,0.2442752,-0.08060235,-0.199957,0.2506828,-0.02938014,0.3925015,0.5128404,0.6280096,0.1914508,1.052855,0.2629042
160.437816,3.292232,-0.3565768,0.1064368,-0.4522873,-0.7893019,0.1558604,0.7675738,0.2358671,0.1998274,0.1460487,-0.3425981,0.5189939,-0.5045217
160.504443,2.904215,-0.5337908,0.1489344,-0.4510882,-0.592169,-0.08649052,0.5062121,0.774309,0.4750391,1.168353,-0.05790521,1.194883,0.03327554
160.57107,3.220785,-0.668562,0.4203175,-0.6330552,0.2682012,-0.6451089,-0.59084,-0.385442,-0.0748087,1.405341,-0.08739885,0.1686537,-0.4299836
160.637697,3.819102,-0.562108,0.332655,-0.5935218,0.6278995,0.05290598,1.528692,1.081821,0.4662809,0.4665561,-0.5048376,1.201992,-0.08055585
160.704324,3.877096,-0.2717032,0.01930399,-0.01982413,0.1443385,-0.02024253,-0.1897377,0.1726817,0.591267,0.3848152,0.9327284,1.133162,0.01612262
160.770951,3.975211,-0.3695002,0.01596692,-0.0661206,-0.2978221,-0.1493595,0.5044286,0.003279588,0.312658,0.5033457,-0.4337275,0.9954917,-0.2395544
160.837578,4.19868,-0.6841888,0.04500261,-0.10073,-0.1522709,-0.0871594,1.255687,0.5909837,-0.2381546,-0.04912791,-1.029338,0.6683226,-0.2657909
160.904205,4.7776,-0.2568812,0.3204157,0.6320841,-0.4842165,0.8521404,0.869324,1.389245,0.6266957,1.719874,-1.491124,1.28007,0.2043755
160.970832,4.008839,-0.3206757,0.01065931,0.4629496,-0.4666904,0.6420837,1.410052,0.5921006,0.2642644,-0.4660453,-0.4679644,-0.296108,-0.2153214
161.037459,4.213721,-0.6943418,0.1390362,-0.3289981,0.09000672,0.6235006,0.6425124,0.6777533,0.2510573,-0.2341782,-0.68529,-0.4491943,0.3441973
161.104086,3.849829,-0.1546105,0.8650326,-0.2454304,0.8582586,-0.5630673,0.4366033,0.5260476,-0.255154,0.7719693,0.6358835,0.3434294,0.2905453
161.170713,5.197362,-0.3006027,0.5905152,-0.0124287,0.9916915,0.03203221,1.090845,0.6451949,0.2558472,-1.680142,0.1134848,0.7826543,-0.04278448
161.23734,5.525842,-0.4628121,0.6378157,-0.4114272,0.2230042,-0.02310976,0.2994442,1.00009,0.1820767,-0.6629964,-0.7396692,0.4330312,0.02112374
161.303967,4.118775,-0.5229782,0.6112391,-0.6387417,0.3248296,-0.009387849,0.4994396,0.7064552,-0.5458385,-0.8333615,0.04484698,0.7086588,0.5637687
161.370594,3.577701,-0.7349375,0.7835534,-0.8231423,0.9187343,-1.315446,0.1303025,0.197929,0.2486885,0.03864355,0.2989828,1.272027,0.3897099
161.437221,3.99028,-0.4957472,0.5582657,-0.0880652,-0.4373063,-0.03831379,1.021931,0.3394211,0.02969991,0.2167588,-0.6034841,-0.4820006,0.5797163
161.503848,3.531601,-0.08155274,0.93347,-0.5038518,-0.6029034,-1.007108,0.7666909,0.1423628,0.9121231,0.9673498,0.1130546,0.7609483,0.6930893
161.570475,3.183449,0.2390594,0.615593,-0.3895397,0.07756208,0.3143265,0.5551642,1.087274,-0.266805,-1.477009,-1.447019,0.6571883,0.8706687
161.637102,3.306452,0.5389816,0.6298119,0.3066338,-0.7120088,0.5519177,-0.05819,0.7538424,-0.1880751,2.42602,-0.1763408,-0.3667985,1.133815
161.703729,3.223884,-0.3701965,0.5155777,-0.1592617,-0.6161954,-0.7192274,1.363709,0.1665248,-0.2135469,0.6673914,-0.0506294,-0.848379,-0.01145379
161.770356,2.716228,0.2398953,0.7814054,-0.1233371,-0.1860294,-1.200489,0.4189228,-0.5286723,0.2153561,-0.02586488,-0.08588392,0.5444286,0.4196061
161.836983,2.071441,0.5018318,0.7027268,0.3368994,0.002138076,-0.7154474,0.1951772,-0.3439055,-0.01726669,0.5701752,-0.6177409,-1.311758,0.008381661
161.90361,1.658239,0.1686315,0.6727829,-0.5794509,0.3569502,0.2761528,-0.361467,0.2146229,-0.06039166,-0.9124497,1.806311,0.4328565,-0.1842745
161.970237,2.387768,0.3830656,0.4052875,-0.3096092,0.1378353,-0.3464485,1.573533,0.2378143,0.408409,0.9618899,-0.2969979,-0.9471571,-0.2073936
162.036864,1.887229,-0.5695682,0.5967003,-0.07653313,-0.3274589,1.063409,-0.370864,0.4035229,-0.05828047,0.2426239,0.3872,-0.4257323,-0.01757779
162.103491,1.702545,0.4353826,0.2430684,-0.2781698,-0.5049552,0.296316,-0.7040893,0.6225157,0.01245789,0.4078524,-0.1069818,-0.2130182,-0.2372811
162.170118,1.69706,0.5353851,0.4261022,0.1804052,0.6170354,-1.020665,1.094368,0.2061124,0.5748209,0.5100619,-0.7316558,-0.5200315,-0.134537
162.236745,2.379748,1.461753,0.5706231,0.09379306,0.1539046,-0.7833734,0.5842057,0.6308194,-0.07262836,0.8466431,-1.674266,-0.6253357,0.03161244
162.303372,2.106022,0.5820943,0.5857197,-1.059366,0.4745739,-0.454531,0.7008282,0.4647768,0.02789968,-0.1314456,-0.3436154,1.20717,0.3585132
162.369999,1.432979,0.7140266,0.8319015,-0.6331089,0.1269073,-0.7536234,0.01691716,-0.1438303,0.3108678,0.2119161,0.2042395,0.7520456,0.05918502
162.436626,1.434228,0.4717371,0.5008712,-0.02296182,0.3976877,-0.5290303,1.046086,0.7381293,0.08612202,0.3138495,-1.56678,0.5158653,0.1279198
162.503253,0.866537,0.9928338,0.3669061,0.03424306,0.008504006,-0.6466574,0.6065314,-0.2838495,0.2028675,0.9573537,-1.272586,-1.299845,0.04838391
162.56988,1.480546,2.225764,0.5991161,-0.96286,0.3622115,-0.1559187,-0.1472221,-0.4746715,0.2129814,1.023332,-0.7887794,-0.08699246,0.2020956
162.636507,0.9273713,2.057645,0.6466399,-0.1149351,-0.5059241,-0.06112808,0.5814869,0.005284043,0.532338,-0.668875,-0.1409984,1.042566,0.03501278
162.703134,0.5381692,1.648926,0.5082566,0.03585547,0.4685682,-0.001499806,0.366998,-0.02222202,-0.196055,-0.3372896,-0.7465063,0.6511642,0.1329266
162.769761,1.116545,1.455631,0.2710939,-0.1147813,0.8305512,-0.3731997,-1.113674,0.3753256,0.2867914,0.6552317,-1.108892,-0.04833493,-0.2769125
162.836388,0.6329986,1.619013,0.2474684,-0.3281804,0.1186544,0.04873107,-0.112579,-0.1957402,-0.3742841,0.204606,-1.023047,0.0242831,-0.06712168
162.903015,0.2394132,0.7586323,0.2269649,-0.1275645,-0.6983314,0.1515971,0.6179128,-0.1465952,-0.5904413,1.230298,0.1652692,-0.4600105,-0.06025075
162.969642,0.4171224,0.05019863,0.03689756,-0.1684537,0.416985,-0.4059278,-0.5215824,-0.1215427,-0.1844358,0.5314558,0.5610088,0.06875404,-0.645396
163.036269,0.2910033,-0.1036226,0.3162869,-0.3456004,0.09604374,-0.5803778,-0.2974007,-0.1105872,-0.3040708,0.02797607,-0.01917942,-0.5011846,-0.6844444
163.102896,1.122946,0.4664125,-0.1044153,-0.7296473,-0.0167002,0.234996,0.01782781,0.3946284,-0.02877976,-0.05020282,0.1953336,0.4340016,-0.2015266
163.169523,1.025748,0.7701276,0.03040612,0.1517361,0.09902371,-0.3655813,-0.02748433,1.114091,-0.3757916,-0.6438465,-0.2569711,0.1847246,-0.1769584
163.23615,0.7021038,0.606701,0.1987591,-0.1749666,-0.1554299,-0.01960796,0.2155557,0.1739075,-0.1260904,0.4883912,0.6426174,-0.3054777,-0.4624579
163.302777,0.8011984,1.92995,0.5411118,0.07335716,-0.805297,-0.4418497,-0.4443223,-0.9620336,0.6303697,2.081855,-0.2829786,-1.433195,0.4801075
163.369404,0.9198716,2.406037,0.08448143,-0.282189,-0.08128837,-0.1013118,0.3057951,-0.4476553,0.1264873,1.967291,-0.5871283,-0.5162284,-0.5430493
163.436031,0.3011154,1.183573,-0.1005502,-0.1091291,0.8320503,-0.3557358,0.1442025,0.380531,-0.1325913,0.9085989,-0.01631442,0.2220854,-0.1036907
163.502658,0.9179078,2.867712,0.3728094,-0.216254,-0.6618566,-1.275897,-1.066777,-1.498539,0.1560496,2.704634,-0.6204082,-1.966637,-0.4609207
163.569285,0.3621183,2.506462,0.2532324,-0.1724211,-0.4242537,0.2064113,0.3629518,0.06559537,-0.06224576,1.144559,-0.06722686,-0.4725995,-0.2758085
163.635912,0.4034018,2.357179,0.2660341,-0.2732052,-0.0856398,-0.9316306,0.1847274,-0.8924405,-0.04576501,-0.3705313,0.5199771,-0.2048613,-0.08405937
163.702539,0.607904,2.027503,0.457408,-0.2246044,-0.4587321,-0.6933721,0.3873535,0.4261307,-0.6589796,-0.7581943,1.017487,-0.502614,-0.02820365
163.769166,0.2670541,1.557854,0.1067699,-0.009665436,0.005099245,-0.8472857,-2.01388,-0.2587203,-0.1348635,-0.08007209,0.6406574,0.2161413,-1.246971
163.835793,0.3041076,1.219516,-0.01554664,-0.4745485,-0.4942294,1.109782,1.098813,0.2736108,-0.6735472,-2.097431,0.5967439,1.229712,-0.8575107
163.90242,0.4450344,1.780653,-0.01182073,0.0396871,-0.2632361,0.424395,0.7958712,-0.4503017,-0.1362241,-0.2630116,1.158908,0.2706689,-0.4230027
163.969047,0.7056153,1.901119,-0.1506884,0.8108551,0.4892335,0.2082345,0.2805505,-0.06937367,-0.02729421,0.732359,-0.8872156,-0.2678573,-0.05991138
164.035674,0.4364461,1.784528,0.3945331,-0.5143274,1.431093,-1.628753,-0.4420891,-0.2794014,-0.4150296,-0.5839494,-1.753526,-0.09148205,-0.4377434
164.102301,0.6500087,2.042358,0.3151631,-0.3394676,1.324807,-1.814851,-0.2806703,-0.4085373,-0.250591,0.2102478,0.7713376,-1.19838,-0.4374917
164.168928,1.610577,1.252517,0.1539996,-0.07152431,0.1273118,-0.8512343,-0.8366693,-0.5949432,-0.007517464,0.5878468,-1.573953,-0.1179038,-1.388856
164.235555,1.285709,1.676202,-0.1974027,-0.00645399,-0.4107986,-0.2017886,0.7056679,0.1777668,-0.165863,-0.093776,0.4727171,-0.2933248,-0.5218695
164.302182,2.185091,1.70928,0.01657311,-0.3978964,1.211342,-0.8257899,1.02902,0.5271912,0.2207223,-0.002755917,-1.084821,-0.7556335,-0.7762654
164.368809,1.526182,0.9802604,0.1204442,-0.7384633,0.382314,-1.807346,-0.2005796,-0.9095222,0.1527808,1.317817,0.8605903,-0.4264974,-0.1715354
164.435436,1.731827,0.9016418,-0.1834482,0.1293233,-0.2249547,-0.636316,0.5887349,-0.6072073,0.3239506,0.7005588,0.8640046,-1.51959,-0.9854063
164.502063,2.45273,1.271389,-0.1583412,0.3538296,-0.9627025,0.1836813,2.408261,-0.06976247,0.2169453,-0.1489697,-0.4794404,-1.152749,-0.6342328
164.56869,2.288418,0.8293519,-0.07164187,0.4221815,-0.5210576,0.01036113,0.6726717,0.1880672,0.05176578,-0.3190264,-0.7402865,-0.1481551,-1.054211
164.635317,2.157042,0.7276937,-0.06691875,-0.3918982,0.1103813,-0.6449695,0.145236,-0.1163541,0.07030442,-0.1056417,-1.338573,0.4151217,-0.07096142
164.701944,2.247291,1.184239,-0.05269003,-0.5010806,0.2228363,-0.709588,0.9901351,-0.002026881,0.3571089,1.682659,-1.846124,-1.15738,-0.2548003
164.768571,2.235052,1.524929,0.3301068,0.4175272,0.9761524,-1.290237,-0.04563088,0.3738706,0.08079446,0.7680965,-2.024639,-0.03642415,-0.386251
164.835198,2.406386,0.8852752,0.09657522,-0.4853608,-0.2931832,-1.06646,0.0005077023,0.5104717,-0.1209317,-0.242019,-1.500149,-0.1205268,-0.1446302
164.901825,2.177381,0.2487406,-0.05748237,0.08742956,-0.3377867,0.3073314,0.1737507,0.02464611,-0.2173094,-0.09307149,-0.6159172,-0.01291134,-0.3491108
164.968452,1.984741,0.523891,-0.2472643,-0.5609602,-0.2402069,-1.1452,0.2029218,-0.3173383,0.3881586,1.865614,-0.6314324,-0.8485301,-0.9965255
165.035079,1.354566,0.7979329,0.1168109,0.123128,-0.2192004,-0.6793792,-0.05951968,0.002129788,0.3014997,0.1902354,-1.116614,-0.6019769,-0.1056001
165.101706,1.583807,2.461366,-0.1719662,0.4188829,-0.9716385,-0.8998102,1.058571,-1.487857,1.104678,2.499214,1.201486,-1.140404,-0.9571193
165.168333,1.32359,2.40197,0.3619364,-0.8365676,0.02955884,-1.305695,0.9522008,-0.3289866,-0.250145,-0.5990316,-0.4225108,-0.1704812,-0.4034612
165.23496,0.8849967,1.540431,0.2118868,0.02987768,0.08889505,-0.4383697,0.7346202,0.4093874,0.1783302,1.087169,-0.418065,-1.095858,-0.3240114
165.301587,1.052896,1.56313,0.2317989,0.6577224,-0.3800718,-0.596709,-0.2817152,-0.05683825,0.1698911,-0.0688751,-1.005289,-0.9321879,-0.3122348
165.368214,0.7592227,1.032695,-0.1465117,-0.04657184,0.9904205,0.5004714,0.4575216,0.2907705,0.2442213,-0.4132621,-1.338901,-0.7566785,-0.6032459
165.434841,0.4914493,1.33822,0.08510713,-0.5368159,-0.03672555,0.004774314,0.9482797,0.2777139,-0.2116204,0.1325081,-1.359276,0.587799,-0.444064
165.501468,0.7231596,1.389899,-0.06922519,-0.1466188,0.1486941,-0.2236635,0.3755536,0.3442849,-0.2150099,0.6181643,-1.742658,0.3523222,-0.7658772
165.568095,1.247405,1.636283,-0.03004007,-0.05104785,-0.9530018,0.4225344,1.183458,-0.8389198,-0.5455422,0.4800163,0.7569979,-0.4783125,-0.236855
165.634722,1.07011,1.890223,0.1173663,-0.1594008,-0.3614594,0.6159773,0.4336765,-0.002361949,0.03816566,-0.8237766,0.4508962,-0.07301447,-0.4430944
165.701349,0.8254402,1.698397,-0.3491302,-0.7858886,-0.1921634,0.2748959,0.02655911,-0.175639,0.3307315,0.5215972,0.4241836,-0.6053035,-0.518522
165.767976,0.05977594,0.9075313,-0.06481221,-0.4487978,0.5087367,0.1693905,-0.03020045,-0.5362274,-0.1689199,2.258425,-1.644283,-0.07455281,-1.162146
165.834603,0.6252906,0.9509267,0.08457085,-0.07138279,0.5639151,-0.4454785,-1.514309,-0.2899184,-0.08664036,0.2018533,-0.3840008,-0.7004375,-0.3822076
165.90123,0.5251983,0.4083486,-0.2172563,-0.2327899,0.1335281,-0.2730739,-0.428309,0.5022298,0.2428587,-0.04452151,0.1609686,0.4341214,-0.7578314
165.967857,0.8729369,0.2035508,-0.008027676,-0.5981625,-0.7315333,-0.5004625,0.1641407,-0.3483709,0.2296458,1.065942,1.050294,-0.9782835,-0.6470485
166.034484,0.8518223,0.5799188,-0.2011797,0.4488412,-0.6332349,-0.3343828,0.5708378,-0.006797716,0.1615922,0.4730271,-0.865128,-0.3381848,-0.9098578
166.101111,0.4514958,-0.1891296,-0.2031669,1.090704,-0.5375243,-0.6328948,0.4153599,-0.4382806,-0.2541251,-0.4726157,0.3396589,-0.1044328,-0.6270415
166.167738,1.068934,0.5059665,-0.3481292,0.5844682,0.1465151,-0.1506419,0.02316496,-0.009558419,0.7335688,0.4179524,-1.057931,-0.2612386,-0.5673521
166.234365,0.7042142,0.6663364,-0.1498282,0.09222183,0.508912,0.5029907,1.088104,-0.006758146,0.2149389,0.5078261,-1.180584,0.205488,-0.3378316
166.300992,1.087043,0.6678404,-0.2574118,0.09504375,-0.04526756,0.6721084,0.2587926,-1.114876,-0.1343112,-0.2716355,-0.5460705,-0.8983499,-0.8802875
166.367619,1.105155,1.451398,0.02114837,1.093868,-0.2235736,-0.7332981,0.411939,-0.980703,0.4356902,2.757149,0.4245657,-2.41082,-0.03677215
166.434246,0.5423347,0.9388844,-0.3071268,0.03459431,-0.2443103,0.212506,0.00187149,0.2549353,-0.2880292,-0.6009419,-0.0343405,0.57434,-0.9077032
166.500873,0.7553867,0.9332451,0.00659057,-0.390984,0.2389489,-0.2725727,-0.6238057,-0.5201216,0.3858546,-0.2216837,0.6462324,-0.2384373,-0.3805662
166.5675,0.3215168,0.3298889,-0.2720298,-0.5289497,0.3528223,-0.2881502,-0.04321625,0.01538034,-0.2045652,0.07048618,-0.09508915,-0.1549159,-0.6723789
166.634127,0.4914131,0.7059237,0.2226553,-0.6384567,0.4092061,0.06146475,1.089088,-0.1108194,-0.2524263,0.01472423,0.4238371,-0.1548855,0.446487
166.700754,0.4009743,0.4944781,0.1095736,-0.1451931,-0.3602826,-0.4291799,0.2369906,-0.6653454,0.2640793,0.870556,0.4308595,-0.5151497,-0.7861132
166.767381,-0.3107863,1.325585,0.1286907,-0.6298575,-0.5657313,-0.5844213,-0.2005918,-0.208765,0.1731984,0.543641,-2.15349,-0.702871,-1.022497
166.834008,0.5159848,1.676309,0.1637293,0.2358241,-0.2102107,0.5297835,0.4550826,0.08158353,-0.007163609,-0.3728566,0.8146509,-0.3982638,-0.1738706
166.900635,0.3545969,1.042206,-0.1729233,-0.5865951,-0.3692315,-0.1272991,-0.02475174,-0.806955,0.2070698,0.2936533,0.05039002,-0.5584005,-0.1821271
166.967262,-0.1567975,1.66939,-0.1786096,0.2650369,-0.929525,0.5433048,0.8757464,-1.083178,-0.5539518,-0.1929401,0.3699842,0.05828204,-0.1603022
167.033889,-0.01120866,0.9496613,-0.2047989,-0.1627361,0.14309,0.1548218,-0.2967467,-0.1067759,0.187143,-0.02686674,-1.287659,0.0228701,-0.366242
167.100516,-0.3337336,0.1966899,-0.2465387,-0.4264546,0.12425,0.03102111,-0.1112432,-0.7497646,-0.2205475,-0.4394002,-0.1708058,-1.095827,-0.669214
167.167143,0.09997645,0.6363077,-0.3172216,-0.1672793,-0.7348233,0.112478,1.130309,-0.5316843,0.09473062,-0.07457633,-1.516192,-0.2210295,-0.3023471
167.23377,-0.1477828,0.2222949,-0.1624534,-0.8386651,0.0641398,-0.5754844,-0.4084083,-0.5272676,-0.1073853,1.311899,-0.1541942,-0.6485928,-0.6090333
167.300397,-0.3261975,-0.2985933,0.08408844,-1.244806,-0.2666871,0.0477532,0.1177404,-0.4077089,-0.6054029,0.2473435,-0.1720737,0.04178509,-1.230633
167.367024,-0.2177584,0.02013709,0.09202422,-1.02286,-0.1011825,-0.3699944,-0.1303283,-0.8367046,-0.09542711,-0.4157748,-0.1090262,0.035126,-0.628868
167.433651,0.02494544,0.007344829,-0.2412726,-1.359356,0.2890778,-0.4749608,0.5943486,-0.8687626,0.04817989,0.6092731,0.2652625,-0.538227,-0.8250236
167.500278,-0.02864227,-0.294957,-0.02485622,0.07475077,0.03298938,0.4915951,0.1748781,-0.430954,-0.3309721,0.2041412,-0.2686174,-0.8895984,-0.350263
