Frame,C009,C025,C013,C005,C029,C004,C045,C024,C008,C015,C003,C039,C019,C023,C035,C018,C038,C002,C014,C001,C017,C040,C037,C021,C036,C016,C000,C031,C027,C007,C011,C010,C006,C026,C030
138.2531,-0.9623551,1.242648,0.6674306,0.2235612,-1.506363,0.3648365,-0.4655881,-1.118959,-0.5401221,0.06673377,1.110179,-0.01151065,-0.5721842,0.3638248,0.3346057,0.5405801,1.125258,0.1792032,0.8537841,-0.01437537,0.4786886,-0.2153077,-0.4505844,0.7768619,-0.5195029,-0.480044,-0.3592799,-0.8406571,-0.7073829,-0.3805519,2.985128,0.2333993,0.4880397,0.04206889,0.01323671
138.319728,-0.6440582,-0.0432793,0.009662444,0.3718754,-0.4827478,0.2448571,-0.293718,0.6410064,-0.5388899,0.5740076,0.7463452,-0.5745504,-0.8574075,-0.7077398,0.3450937,0.5654553,-0.2639073,-0.5001547,0.3564228,-0.04721794,-0.9097103,-0.3337235,-0.6149642,1.185323,0.3124356,-0.4653175,-0.06733936,0.02741299,-0.9543772,-0.108618,2.524808,-0.2936901,-0.4962524,0.6378186,-0.7445673
138.386356,-0.4303406,0.2199195,0.9030133,0.3122804,-1.235306,-0.07745424,-0.2937056,-0.168916,-1.861951,-0.001436203,0.5141358,-0.393524,0.3318502,-0.8780747,0.3786773,1.299165,1.446506,-0.6073831,-0.06673415,0.09744332,-0.4341605,-0.01521396,0.657414,-0.1969446,-0.1924018,-0.6560397,-0.1593727,-1.231167,-0.7095472,-0.2974571,2.175047,-0.3765377,-0.6978298,0.357092,-0.5878592
138.452984,-0.7186263,-0.3881189,1.078597,0.5600073,-0.6628504,0.07933155,-0.4370052,0.1364809,-0.3273484,-0.0553026,0.5421029,-0.03561366,-0.1652911,-0.6162657,0.3285015,0.56201,0.8245935,0.4990271,-0.1632565,0.05978125,-0.8566703,-0.04708689,-0.1633126,-0.2611227,0.3509751,-0.560196,-0.04722253,-1.774885,-1.092491,-0.5540665,2.060288,0.1691989,-0.2108415,-0.6875046,0.06740548
138.519612,-0.8373731,0.2846598,-0.01952027,0.8113188,-0.2325724,-0.01904291,-0.486542,0.02829203,-0.2912392,0.6640133,-0.1600463,-0.05786665,-0.7602189,-1.112481,0.5764233,0.9545732,-0.477009,-0.4418565,-0.5644274,-0.002376399,-0.3930774,-0.1321705,0.945738,0.1988984,-0.2754084,-0.1566193,-0.3721698,-0.4409741,-0.9403383,-0.3480538,1.867203,0.6402056,0.6615742,0.1693417,-0.2021812
138.58624,-0.7986833,0.3041908,-0.2942417,0.03884837,-0.9559585,-0.5484432,-0.691675,0.5197431,-0.908515,0.4271246,0.8454587,-0.7187314,-0.4107199,-0.7215254,0.604941,-0.1391822,1.076861,-0.338019,-0.9782497,0.04607177,0.2593614,-0.04461404,0.5901509,0.5037059,-0.04942637,-0.376835,-0.4827848,-0.9481574,-1.211898,-0.3979849,1.408642,-0.01748337,0.4903744,-0.2128954,-0.6252996
138.652868,-0.9656717,0.5531762,-0.4761455,0.5759518,-0.7425016,0.07641196,-0.4135987,0.4271583,0.02826453,0.2566119,0.673477,-0.248024,-1.093257,-0.4532899,1.046491,1.728584,0.9834171,-0.407738,-0.7910238,0.1368419,-0.9539136,0.006867264,0.5771189,0.0639734,-0.8828562,0.511449,-0.01763608,-1.648573,-1.288807,-0.7440319,1.571673,-0.1522562,-0.1781428,-0.8083998,-0.1544139
138.719496,-0.2647377,-0.07583674,-0.2004907,0.1682999,0.3282002,0.7907296,-0.5174214,-0.5398175,0.1896983,0.4938994,0.682701,-0.3251652,-0.3270724,-0.3196915,0.9230913,0.9811578,1.188124,-0.4575501,-0.5561928,0.01290624,-0.7384497,-0.153396,0.1566894,-1.27652,0.6105704,0.357215,-0.5007321,-2.753822,-1.364732,-0.2223583,1.516461,0.5604275,-0.400495,-0.4889591,0.777577
138.786124,-0.6841003,-0.5932027,0.1455657,0.1753958,1.400889,-0.4195143,-0.5305738,-0.9096049,-0.3480159,0.2608415,0.5910403,-0.1473209,-0.226469,-0.51383,0.07380114,1.145206,0.107664,-0.0745002,-1.009128,0.1254029,0.158094,-0.4046195,-0.01205752,-0.8327981,0.4243982,-0.4604344,-0.1460545,-1.255438,-0.7724685,-1.043474,1.880662,0.7335304,0.9395707,-0.6250544,0.008151948
138.852752,-0.354382,-0.785817,-0.1650946,0.05566,1.166781,-0.5642236,-0.6059213,0.3586232,-0.5088419,0.1309923,0.2999034,-0.5074623,-0.3037578,-0.4007777,0.214254,1.477973,0.2426428,-0.5550266,-0.8545694,-0.002593767,0.299527,-0.3820825,-0.4160959,-0.5640749,-0.2972822,0.1218134,0.3718005,-0.9042711,-1.004432,-0.5866101,1.454725,-0.2254895,-0.05371838,-1.087405,-0.2510827
138.91938,-0.9591058,-0.4658756,-0.5888627,0.0008052014,0.778675,-0.008466818,-0.4357193,-0.5926768,-0.7617696,0.09445096,0.5012455,-0.2321705,-0.2882929,0.02356734,0.1455799,1.143624,-0.1259108,-0.4708998,-1.096563,0.2531695,0.143404,-0.008898061,-0.9542719,-1.0017,-0.1184352,0.8565308,0.7041154,-1.262617,-0.7232022,-0.2382177,1.339671,-0.07052239,0.215461,-0.5516673,-0.1111177
138.986008,-0.2962008,-0.4953456,-0.12965,-0.008357053,0.6519641,-0.653125,-0.5887966,-0.4218788,1.054622,0.4696251,0.4045681,-0.5622572,-0.4303646,-0.4245592,0.1731617,-0.06581312,0.2978241,-0.1380173,-1.184812,0.1191844,-0.2045061,-0.4911793,0.5192341,-0.05733311,0.09657543,0.5820391,-0.8281158,-2.358488,-1.060434,0.1185677,1.279051,0.4456943,-0.3776517,0.05542852,-0.01647724
139.052636,-0.7645004,-0.05028684,0.3649834,0.03497308,0.08002011,-0.8869109,-0.4983993,0.9234048,-0.8721547,0.6175572,0.5031201,-0.6986148,-0.4338647,0.03955449,0.5233577,-0.4055463,1.116711,0.4982005,-0.4558991,0.0158283,-0.5640386,-0.2354637,0.3655618,-1.162275,-0.438598,0.2695139,0.1792667,-0.8827327,-1.094509,-0.7159476,1.003572,0.1242273,0.9814441,-1.293551,-0.04243778
139.119264,-0.01421033,-0.4649218,-0.2155473,0.1057833,0.9471346,-0.5170544,-0.4962125,0.5155052,-0.7156686,0.908619,0.5265791,-0.3452899,0.04848911,-1.098386,0.04708678,0.2433223,1.209287,0.1091048,-0.6675014,-0.003474452,-0.7974775,-0.657553,0.1705218,0.1995411,-0.2621554,1.191552,0.09990896,-1.194096,-0.7810541,-0.6908439,1.083651,0.2611371,0.1595758,-0.6910216,-0.2930533
139.185892,-0.4919668,-1.315705,0.1058077,-0.07316125,1.997212,-0.08476016,-0.6531632,-0.5720719,0.4042231,0.36531,0.2483934,0.01877369,-0.2107639,-0.3941858,-0.3087389,-0.2133119,0.4672045,0.2574211,-0.5279308,0.09125213,0.1102902,-0.47681,-0.4710588,0.1949615,-0.8949868,0.1364606,-0.04157968,-1.647957,-0.9230162,-0.3881598,1.287627,0.524839,-0.1510546,-1.16735,0.4243535
139.25252,0.05320856,0.09850645,-0.2701156,-0.2598653,3.297812,-0.2913774,-0.5633254,-0.5368539,-0.2338724,0.690076,0.4335755,-0.6152754,-1.067513,0.0850189,-0.7735168,0.09701058,0.3382602,-0.5691388,-1.227431,-0.1634735,-0.3989938,-0.447136,0.6969035,-0.7368627,0.5928049,0.3235761,0.0469184,-1.367364,-1.006863,-0.180694,0.2838409,0.1711773,0.908529,-0.03164382,0.06894132
139.319148,-0.4994392,-1.018064,-0.8472541,0.4224069,3.760033,-0.7751911,-0.7737607,0.006994793,-0.6853721,0.8093244,0.2524937,-0.6714206,1.054788,-1.061098,-0.6398746,0.493555,1.833125,-0.1025661,-0.3019494,-0.3473966,-0.7040198,-0.4522749,0.3342339,-0.6147063,-0.01166194,-0.07487369,0.1344581,-0.4146018,-1.131384,0.3070224,0.7213811,0.06731395,0.2027472,-0.6316919,0.07592026
139.385776,0.2047772,-0.4402412,-0.8833739,-0.1481054,3.197958,-0.3197669,-0.8635929,0.5308368,-0.8210774,0.3209437,0.4598689,-0.35803,1.6186,-0.3209741,-0.8450747,0.6774638,1.275971,-0.2876457,0.02376149,-0.1154898,-0.9823427,-0.4574932,1.235539,-1.418075,0.6381786,-0.3317094,-0.1593076,-1.890674,-1.009213,-0.7037874,1.058724,0.380146,0.08787174,-0.6887307,0.02590223
139.452404,-0.7194046,-0.4276214,-1.622969,-0.01694486,2.951095,-0.1205689,-0.8894868,1.020205,-0.9874773,0.3881462,0.2591762,-1.084506,0.4910884,-0.4530639,-0.6744277,0.3506004,0.4091307,0.03324828,-0.5949207,-0.3307628,-0.687247,-0.3195271,0.9335735,-0.5473144,-0.1944767,-0.4983547,-0.08021194,-0.8678188,-0.9042933,-0.1534522,0.1096854,0.02454079,0.04441581,-1.280937,0.1745827
139.519032,-0.2330369,-1.388568,-0.06553752,-0.2654658,2.60271,-0.06181187,-0.5417062,-0.8382596,-0.5037127,0.52794,0.5595509,-1.17593,-0.557808,0.2627797,-0.1692973,0.5620364,0.6753626,-0.2152495,-0.3730236,-0.09763283,-0.7116725,-0.3752105,0.6477094,-0.3464448,0.07589199,-0.03114426,0.7615167,-0.7522597,-1.479645,-0.4076895,0.97895,-0.05469664,0.181255,-1.132655,0.1248346
139.58566,-0.08847616,-1.120849,-0.1314266,-0.1577133,1.971621,0.2994094,-0.8036321,-0.3939663,-0.2616623,0.316576,0.5529783,-1.089333,-0.1394599,-0.7041805,-0.1754771,0.7228236,1.464918,-0.118811,-0.3406969,-0.05959109,-0.4580934,-0.3465426,-0.1742,-1.74298,1.458125,-0.4552398,-0.4324062,-1.19981,-1.249039,0.04056245,1.10816,-0.1395544,0.02192711,-1.090093,0.5592025
139.652288,-0.3133373,-0.9309154,-0.1678482,-0.1583078,1.905649,-0.3954681,-0.7400001,0.4020557,-0.8469468,0.232862,0.7452495,-0.6994244,0.8156337,-0.7928259,-0.03535787,0.8155002,0.2476793,0.05626328,-0.8113546,-0.152189,-1.043694,-0.01565529,0.3690672,-1.820776,0.8204877,0.08300757,-0.5844317,-0.1234376,-0.9244317,-0.3397667,0.4360877,0.003101493,0.1426803,-1.27433,0.002983862
139.718916,-0.1900026,-0.3909742,-0.3111891,-0.219495,2.133767,0.6447232,-0.5940181,-0.1692094,-0.8498754,0.134472,0.6696594,-0.7593031,-0.01398151,-1.379143,-0.8858687,0.6908554,0.8505893,0.2033895,-0.9948104,-0.3713734,-0.3582653,-0.2243075,-0.2394461,-0.9661795,0.4272171,0.5097982,0.1592286,-0.1201326,-0.8753045,0.7468489,1.065021,-0.09073746,-0.5720547,-1.930921,0.1844136
139.785544,0.1395324,-0.384777,0.05844093,-0.08553874,1.553668,-0.6236078,-0.7353862,-0.2889682,0.5304412,0.2423105,0.2935406,-0.7847733,-0.2835692,0.1341226,-0.1875115,0.09955174,1.894038,0.2637341,-1.618903,-0.01436119,-0.9877481,-0.4187081,-0.7515976,-0.108832,0.07753556,0.1261012,-0.2999932,0.2083155,-0.8714787,0.07990737,0.9833544,-0.4817604,-1.233062,-0.9904951,0.5422292
139.852172,-0.5919586,-0.1013244,-0.06016835,0.3306584,1.466813,-0.7349731,-0.4972619,0.872669,-0.3072333,0.2473308,1.361629,-1.372729,-0.2905632,-0.8690236,-0.05156857,0.5841152,2.683176,-0.82134,-0.8398989,0.03691569,-1.138052,-0.3427681,0.1086348,-0.4996686,0.3826334,-0.03233981,-0.07233476,0.1577701,-0.8982426,0.1140979,1.133618,-0.2335916,-0.539489,-0.6267492,0.5950331
139.9188,-0.5565453,-0.212558,0.05188285,0.5186565,1.587756,0.4669221,-0.5869952,-0.03023442,0.01760831,-0.1966661,0.5525156,-0.779404,-0.4567955,-0.9447927,-0.1592368,0.8576778,1.283504,-0.5906794,-1.637106,-0.01065485,-0.7106063,-0.190097,0.6657733,-0.09921623,-0.3180786,0.04052963,0.1790963,-0.03549519,-0.9948748,0.2722855,0.7406744,0.4764268,-0.4080763,-0.3579107,0.7468413
139.985428,-0.2259888,-0.5841336,0.09218515,0.02332621,1.969813,-0.3898341,-0.6556535,-0.928477,0.1733845,0.07630582,0.4658333,-0.5049729,-0.7562963,-0.2006144,-0.5796371,0.4941695,1.919962,0.4639207,-1.482374,-0.2070354,-1.997675,-0.1006746,1.70871,-1.69267,0.3367994,0.1215695,-0.04608698,-0.8454488,-1.061632,0.2406819,0.664949,0.176609,0.0006811278,-0.7280516,0.2919142
140.052056,-0.1721625,0.02168809,-0.1580619,0.304118,1.525462,-0.3965396,-0.6121243,-0.1398529,-1.095594,0.2258337,0.7919024,0.1512748,0.4074892,-1.394493,-0.3590269,0.2982933,0.2761663,0.3673578,-1.15152,-0.09061939,-2.28221,-0.07788568,2.601266,-0.594183,0.3379508,-0.2323605,0.7444345,0.1757662,-1.335525,-0.7377579,0.4737126,-0.37174,-0.557148,-1.368826,0.8244869
140.118684,-0.6331507,-0.2052296,-1.16647,-0.03390992,0.8452666,0.324388,-0.6147112,0.7224461,-0.2937091,0.2317667,0.9574949,-0.3583124,1.017821,-1.243711,-0.5589356,0.2789276,1.224486,-0.5716379,-1.047479,-0.3038948,-1.944562,-0.1954048,0.04349724,-0.9675887,0.9388092,0.2787802,0.1655312,0.3072796,0.02243402,0.5749245,0.813939,-0.25498,-0.5231025,-0.7469422,0.2332598
140.185312,-0.4946609,0.6671277,-0.4394335,0.3779771,0.5694667,0.4488111,-0.5217395,-0.8365617,0.1828286,0.5147346,0.9114421,-0.8392632,0.4155121,-0.8167137,-0.8227554,-0.3376911,0.7375666,-0.3130143,-0.7361158,-0.5043814,-0.5890803,-0.2511735,1.327778,-0.8026875,0.09275546,-0.4900715,-0.4736442,-0.78531,1.572903,-0.2778721,0.7689472,-0.1235634,-0.105291,-0.750141,-0.5035402
140.25194,-0.009387692,-0.7569333,-0.2853712,-0.2870685,1.128788,0.5711297,-0.5397433,-0.5987914,-0.1638332,0.2266413,1.033471,0.1107876,-0.6726232,-1.236955,-0.5576655,0.1843504,2.478094,0.6246659,-0.7141034,-0.2848186,0.09513977,-0.4411135,-0.7213168,-1.625242,0.3922885,0.06795403,0.003458002,-2.068925,2.707351,-0.2860395,0.3603217,-0.2185757,-0.01212534,-0.4559572,-0.069213
140.318568,-0.5852074,-0.1861021,-0.2241987,-0.884734,0.6032153,0.9193769,-0.7388763,-0.9940846,-0.528264,0.2110171,1.266267,-0.2530887,0.6252828,-0.8964349,-0.5714346,1.090708,1.991156,0.177701,-0.548925,-0.1036818,-0.8125367,-0.3166929,-1.350528,-0.9285027,0.6842903,1.407978,-0.4256271,-1.696166,2.553641,-0.1571824,0.8000883,-0.03131489,0.9831967,-1.089442,-1.117384
140.385196,-0.3404964,0.2338506,-0.2349665,-0.9858142,0.4727344,0.9532405,-0.6855944,-1.063277,-0.002047715,-0.1875014,0.3747927,-0.06207988,-1.70453,-0.6305019,-0.4985828,1.086923,2.166219,-0.3416006,-0.699062,0.003482919,-0.2680174,-0.5394617,-0.3894619,-0.9627343,0.5840169,0.9742183,-0.4608115,0.7344992,2.554595,1.154116,-0.1230211,-0.2717168,-0.081548,-1.039257,-0.6927989
140.451824,-0.7960147,-0.758749,-0.0371553,-0.9914155,1.166325,1.32094,-0.5203342,-0.9010878,-0.9119233,-0.1591116,0.1168406,0.3654238,-0.7483587,0.22534,-0.2702857,0.251205,1.291758,-0.07071787,-1.045484,-0.1467511,-0.4764068,-0.3975703,-1.505491,-0.9161124,0.2564524,0.02545235,-0.41962,-0.2139088,2.224389,0.8203321,0.6910711,-0.6494125,-0.16231,-0.9076027,-0.9986059
140.518452,-0.7997255,0.207938,0.07768053,-0.6716231,-0.1673505,0.3382116,-0.489471,-0.7206236,-0.06800389,0.08210655,0.354488,0.4354154,-0.7430592,-0.8982172,-0.7186131,0.1734897,0.3191164,-0.826552,-1.474552,-0.009518816,-0.9873127,-0.6074568,-1.743445,-0.0521219,0.1725673,1.430352,-0.7608566,-0.7897328,1.787155,0.7292259,-0.1763016,0.3181801,-1.207843,-0.8767087,-0.8370468
140.58508,-1.251904,0.7707174,-0.001332275,-0.8587682,0.3753313,0.3970749,-0.6302274,-1.481178,0.784196,0.1076012,0.1310011,0.3914889,-1.826668,-1.367414,0.02244675,-1.626333,1.528478,-0.6342488,-0.9950011,-0.05527704,-1.027035,-0.07350596,-1.88526,0.6733537,0.2715386,0.03376904,-0.7803523,-0.05134698,0.8592433,0.2740937,-0.7562436,0.8708677,-0.7357068,-0.9136693,-0.4903413
140.651708,-0.3825773,-0.7245969,0.7190004,-1.084736,0.1514064,0.1630068,-0.3928382,-0.2958369,0.2886901,0.05243468,0.4825422,-0.06533992,-1.007123,-0.1444753,-0.5722098,0.03693225,0.3710501,-1.17029,-1.002376,-0.08902972,-0.2224089,-0.590634,-1.412045,0.2493659,0.1964485,0.4233788,-0.2163537,-0.01927907,0.9852336,0.5709048,0.6423916,-0.1135335,-1.255917,-1.289984,-0.6819212
140.718336,-0.4589365,-0.3211433,0.07171481,-1.279264,0.1927402,0.02716707,-0.4648837,0.4621632,0.3226954,-0.2004169,0.1872895,-0.5214579,-0.6999311,-0.6720433,-0.2475814,-0.5870669,-0.6874756,0.08128995,-0.9800955,-0.1268299,-1.268842,-0.3061982,-1.462553,-0.3750616,1.012888,1.40408,-1.006091,0.964642,0.7173042,0.708167,-0.2009836,-0.2488435,-0.347353,0.4631389,-0.3048862
140.784964,-0.3840271,-1.243421,0.529337,-1.176986,-0.1128005,0.5691121,-0.4187091,-1.380295,-0.4876944,0.2668247,-0.1118381,-0.4501259,0.1641771,-0.438151,-0.1915552,0.7749432,0.1325151,-0.07509868,-0.5657392,0.1519624,-1.044225,-0.8963838,-1.374009,0.4395565,0.02933975,0.1657967,-0.3204874,0.1304683,1.287305,0.1287742,0.0542953,-0.1543661,-1.036582,-1.479879,-0.4461927
140.851592,-0.4820392,-1.71589,-0.3093446,-1.453172,0.2951183,1.012084,-0.5432909,-1.328035,0.7946231,-0.03935196,-0.3793166,-0.2869599,-0.07476474,-0.6972393,-1.06583,1.123631,-0.04202403,-0.01432627,-0.5274252,-0.2293016,-0.9817972,-0.8685743,-0.2214484,0.1269499,0.23033,0.3864132,-0.9395217,0.1836294,0.8108566,0.7576573,-1.145769,-0.2253302,-0.06860139,-0.3488079,-0.4738187
140.91822,-0.1715322,-0.02838182,0.1965246,-0.8273023,-0.09027648,0.4097324,-0.6833169,-0.788527,-0.6828185,0.04945401,-0.003016269,-0.7595391,-0.6735628,-1.046225,-0.6807653,0.5082731,-0.6316792,0.7933858,-0.960339,-0.1662964,-1.059265,-0.4224659,-1.728439,0.3738327,0.6209503,0.1151022,-0.549274,-0.3279971,0.2517068,0.9105947,-0.7461504,-0.2593462,-0.5070229,-0.5238525,-0.3473651
140.984848,0.017637,-1.206425,0.8815249,-0.9499202,-0.8442258,1.047925,-0.5753542,-1.915654,-0.1604018,0.648918,-0.6891232,-0.176426,-1.091996,-1.005538,-0.7300366,0.5345791,-0.55654,-0.1667246,0.1418323,0.05229166,0.3151213,-0.7617726,-1.25893,0.09550349,0.5062384,0.3269114,-0.3829745,-0.8448258,0.1168861,0.6713549,-0.2333692,0.3361509,-1.183322,-1.291409,-0.4875104
141.051476,-0.7361284,-0.2844536,0.01918578,-1.07087,-0.2181601,0.2382143,-0.5367774,-1.119705,-0.08566915,0.6031687,-0.310522,-0.733198,-1.431226,-0.9600258,-0.5673471,0.7622914,1.841152,-0.1785461,-0.3899056,-0.1230355,-0.484676,-0.3528282,-1.058065,1.755886,0.5221211,0.7666445,-0.2604874,-0.1457286,0.08038076,0.7945894,0.1123438,-0.1141699,-0.8732506,-1.601494,0.06911756
141.118104,0.5145943,0.2349757,0.5580073,-1.223342,0.60445,-0.2258321,-0.4866449,-0.2434851,-0.02351367,0.7515837,-0.8646327,0.07004251,-0.6661256,-1.62721,-0.5739347,0.9936283,-0.1411754,0.3335357,-2.182533,0.01210671,-0.8654716,-1.007293,-1.089729,0.3516859,-0.5982251,0.1163609,0.1227698,-1.37127,0.09324792,0.8789725,-0.07567933,-0.9400503,-1.510392,-0.262179,-0.2348184
141.184732,-0.6803123,0.3252121,0.3794045,-1.303609,-0.7460977,-0.3321979,-0.5781171,-0.9509935,0.5879766,0.3682168,-0.5518262,-0.5253648,-0.4335297,-1.007151,-1.220021,1.161393,0.9760532,-1.048227,-2.107577,-0.08288278,-0.9318657,-0.9172917,-1.770313,-0.4602562,-0.6691971,0.1972408,-0.062504,-1.086177,0.3151537,0.2474886,0.3597462,0.04323557,-1.28841,0.0469671,-0.2691116
141.25136,-0.9427039,-0.6594447,1.167009,-1.534047,-0.5350055,-0.5031049,-0.5688075,-0.449396,0.6646153,0.327223,-0.2030884,-0.2595124,0.5946769,-0.3790689,-1.273455,0.1847737,0.9895387,-0.9415395,-0.3409731,-0.1455097,-1.6428,-0.7870022,-1.069313,0.22524,0.3122697,0.4918936,-0.7038475,0.3706926,-0.2330913,0.5290245,0.3836865,0.470049,0.2380878,-0.6148075,-0.6788669
141.317988,-0.7753531,-0.06236782,0.4932583,-1.573441,-0.6749821,-0.7376487,-0.619389,-0.899124,-0.4038689,0.5378225,-0.2204157,-0.2333838,-0.3518454,-1.570412,-1.102361,-0.0731464,0.4150706,0.03976308,-1.342196,-0.2883824,-1.359745,-0.645202,-1.674009,-0.7183529,0.5031179,0.4471563,-0.1454911,0.3026751,-0.008843431,0.5870516,0.1135391,-0.326665,0.1880477,-0.5876448,-0.7301
141.384616,-0.7930457,0.0813019,0.8417789,-1.695294,-0.5522196,0.223905,-0.4549012,-1.238795,-0.9563125,0.2090848,-0.1415906,-0.1451499,-0.909856,-0.7192836,-1.42209,0.08543111,-1.488003,-1.473491,-1.600675,0.01147265,-1.856306,-0.5779759,-2.472602,0.3433231,0.5577871,0.6881174,-0.6260728,-0.6332808,-0.3004003,0.3764335,-0.009553258,-0.1706854,-0.7172363,-0.958512,-0.848994
141.451244,-0.4792113,-0.664323,1.277623,-0.971979,-1.227728,-0.4692967,-0.3415371,0.4917853,-0.6939101,0.2364354,-0.4392574,0.3334917,0.6684906,-1.256979,-1.181737,-1.692745,0.7746566,-0.6706764,-1.293011,-0.1015188,-0.5090801,-0.7508994,-0.1041751,0.7434082,-0.6054254,0.401995,-0.9000407,0.05113894,-0.08224969,0.1113703,0.2164749,-0.01685776,-0.09645321,-0.5603061,-0.3615897
141.517872,-0.4212167,-0.9649441,0.2721605,-1.102033,-1.126978,0.7120301,-0.8005202,-1.11526,-0.9648541,-0.1126898,0.2233054,-0.005867977,-1.415337,-0.8862786,-1.393287,0.390575,0.3720576,-0.8553071,-1.298147,0.06244789,-1.527778,-0.4984814,-0.3390403,0.2000549,-0.009835605,-0.3771964,0.1818755,-0.8996552,-0.4732845,0.2988862,-0.3464633,-0.03790806,-1.152505,-0.8002517,-0.2450366
141.5845,-0.507419,-0.4003984,0.4407687,-1.043113,-1.393411,0.06829222,-0.6017867,-0.4877183,-1.107767,0.03883163,0.2546782,-0.6028311,-0.3809652,-0.9040347,-2.155696,0.8797476,-0.5233544,-1.302511,-1.168852,0.05109075,-1.223183,-0.9125103,0.3847508,0.7451795,1.012978,0.2877324,-0.4093509,-0.01469052,-0.00353677,-0.03261432,-0.09099431,-0.6249771,-0.6991977,0.01461636,-0.1208003
141.651128,-0.485994,-1.428842,0.9154962,-1.072472,-1.178082,0.246613,-0.492906,0.03989572,-2.762847,-0.6388808,0.1776155,-0.2651742,-0.01379766,-0.8537921,-1.347448,0.8737295,0.3323084,0.02411039,-1.517605,0.1395072,-0.6114463,-0.9496969,0.4853289,0.2312862,0.2815999,-0.9521012,0.1289582,-1.464881,-0.06169567,-0.8098702,-0.05533961,-0.4297017,-0.3073567,-0.5658219,0.1919225
141.717756,-0.5194592,-0.8720215,0.1050109,-1.073411,-1.433177,0.02746966,-0.3891438,-0.7693765,-1.537972,-0.2937909,0.423169,-0.548696,-0.577545,-0.4397913,-0.9574043,0.5347678,0.7477949,-0.1374288,-1.380641,0.08682514,-0.8787057,-0.4823273,-1.320587,-0.3570922,-0.6565332,0.4027537,-0.4710785,0.1942818,0.3112788,0.2290099,0.1110704,0.1798645,-1.060846,-0.8534049,0.1406091
141.784384,0.02059571,-0.418687,0.5314997,-0.6798524,-1.068718,-0.1251532,-0.3956195,-0.4125707,-0.6812187,0.325346,0.001415112,-0.7655486,-1.113408,0.271868,-1.181766,-0.4955544,-0.1262791,-0.5060869,-1.286939,-0.01330641,-0.9351677,-0.7970065,-0.420921,0.4474636,0.4733484,0.1375525,0.04417519,0.2954356,2.098714,0.1226355,0.2364839,-0.7860932,-0.7614939,-0.9027615,-0.7179244
141.851012,0.1738904,-1.300545,0.1684604,-1.388384,-1.750478,0.1362531,-0.4204122,-0.1349654,-1.595008,0.1021451,0.2275101,0.2068802,-0.7045698,-0.6714117,-1.746541,1.133589,-0.0582302,-0.9734626,-0.5267845,0.07454331,-0.9466439,-0.8565472,-0.8370482,0.3594642,-2.198722,0.1056304,-0.0908997,-0.3306307,3.511473,0.3470453,-0.418581,-1.273747,0.03099227,-0.289627,-0.7263049
141.91764,0.5808546,-1.021873,0.0003645548,-1.356308,-1.360031,-0.2173945,-0.5422523,0.07698719,-1.355172,0.03746005,-0.2760186,-0.3751388,0.7442532,-0.2677409,-1.58362,0.1914809,-0.6730868,-0.7929478,-0.5296078,0.2438588,0.02654568,-1.15911,-0.004973098,-0.2176722,-0.7058665,-0.4723028,-0.6032087,-0.4665057,3.516551,0.2447527,0.06054481,-1.027155,-0.04937954,-0.8160646,-0.701078
141.984268,0.01532787,-1.626543,-0.6868551,-0.8393501,-0.3129816,1.412176,-0.347437,-0.06322715,-0.7414255,0.1355046,0.1556163,0.3048193,-0.4990817,-0.03691685,-2.087789,1.256006,-0.02679175,-0.2361108,-0.8202016,0.2725223,-0.3353469,-0.9243527,-1.354614,0.3155535,-0.3150933,-0.4012697,-0.1577008,1.395348,3.335764,0.7230719,-0.0179843,-0.3212546,-0.8447861,-0.6095093,-0.9268923
142.050896,0.2096436,-1.589417,-1.205879,-1.176815,-1.264253,1.47755,-0.5023539,-0.6335879,-1.653047,0.5705192,0.3744386,-0.3938674,-0.8634416,-0.2813008,-1.625026,0.08621599,-1.002295,-1.552933,-0.6028234,0.2339464,-0.6956383,-0.9120792,0.3112633,-0.5896057,-0.3843195,-0.8240089,-0.4213002,0.8047982,3.027204,0.7905711,-0.241943,-1.099709,-0.6129001,-0.6201841,-0.8527818
142.117524,-0.01510587,-0.297621,-0.4095286,-0.9156576,-0.8392197,0.1244689,-0.4905651,0.7890012,-2.81255,1.244391,-0.02089933,-0.1172992,-0.712769,-0.3847965,-1.564088,0.5139012,-0.3667352,-0.8103765,0.09447234,-0.004578455,-0.6667275,-0.9149997,0.607749,-0.09042072,-0.7851563,-0.4911631,0.1351182,-0.5281232,2.817878,0.1744583,-0.08329943,-0.6716913,-0.1588024,-0.9432349,-0.5740896
142.184152,-0.229192,-0.6012507,-0.1454676,-0.9231359,-1.368872,0.02995658,-0.3454097,-0.1730354,-0.9869763,1.10618,-0.2166073,0.4016081,-0.2430998,0.03133547,-1.26585,1.342967,-0.4695977,-0.7950122,-1.263444,0.007313921,-1.507504,-1.21518,-1.1409,-0.8515677,0.3391511,-1.032788,-0.190552,-0.3192855,2.024702,0.3085085,-0.3088547,-0.584736,-0.6523275,-0.1362311,-0.5430147
