Frame,C009,C013,C005,C004,C012,C008,C015,C003,C018,C002,C014,C001,C000,C007,C011,C010,C006
8.395002,0.6258024,1.863373,-0.2281033,-0.3076419,-0.5857575,0.5038118,1.318654,3.734313,-0.6891204,-0.4183767,-1.451246,-1.534658,-0.3346848,0.1879205,-1.305001,-0.5624865,0.2429035
8.461629,-0.6512588,1.620175,0.1521319,0.227568,-0.3382622,0.6740701,1.027148,3.426314,0.2898878,-0.5891842,-0.8077057,0.5703482,-0.3587429,1.544864,-0.3269194,0.1149559,0.1264724
8.528256,-0.3660258,1.815761,-0.1937069,1.460318,-0.5078289,0.6377381,0.8843881,2.842685,0.4171655,-0.1788166,-1.272152,0.3686091,-0.4161854,0.2212511,-0.9767345,0.07530686,0.7197227
8.594883,-0.6190105,1.313858,-0.05740323,-1.189713,-0.6784307,0.3368488,1.662461,2.27463,0.9047284,-0.07073703,-0.7471463,0.004340301,-0.3695133,0.5556813,-0.4372943,0.5633417,0.7875673
8.66151,-1.687956,1.291687,-0.1784224,-0.5177713,-0.5528724,0.2997783,-0.1823069,3.160103,-0.3394907,-0.03427349,-1.960334,-1.319822,-0.5941568,0.8822897,-0.4399413,0.6873477,0.2837983
8.728137,-1.18726,1.622698,0.01870245,-0.255383,-0.7531884,0.9113202,-0.4941833,2.622409,-2.071837,-0.4063211,-0.6172132,-1.070637,0.03371588,0.1591758,-0.693067,0.02293516,0.1571502
8.794764,-1.042392,1.912037,-0.4555761,-0.0610529,-0.8631814,1.074266,0.4223804,3.568937,-0.1074139,-0.1814846,-0.9803957,-0.3768571,-0.1699169,0.1477054,0.1085032,-0.08144913,1.493776
8.861391,-0.9696164,1.832984,-0.2586985,0.1264489,-0.6978117,0.6474031,-0.2191411,3.104829,-1.004867,-0.1449493,-0.7249702,-0.4924236,0.1227388,1.393983,-0.744238,0.3927539,0.4689223
8.928018,0.5041698,1.35889,-0.4362883,-0.4768485,-0.5689046,0.9789069,1.116819,2.812791,-0.09732892,-0.1329202,-0.6570077,-0.6123266,-0.2964574,0.2256927,-1.215813,1.153373,0.7231546
8.994645,-0.3924465,2.456261,-0.3528845,0.1544818,-0.4739753,1.273469,0.1916151,3.780041,-0.8685565,0.1023497,-1.176656,0.08177387,0.01100988,0.4631859,-0.5087528,0.4312336,0.330542
9.061272,-0.3706641,2.558258,-0.3703121,-0.6779104,-0.6598332,0.7969906,-0.5161762,3.261196,0.7084005,-0.7338147,-0.8060719,-0.4086594,-0.4602107,1.065768,-0.3466074,0.5401364,-0.05248317
9.127899,0.3557557,2.571155,-0.02698892,-0.5162176,-0.5150965,1.035554,-0.7759567,2.683965,0.3043152,-0.304185,0.6041047,-1.133084,-0.04937964,1.02178,-1.902597,0.7200037,0.4146409
9.194526,-0.956059,2.230349,-0.5008344,0.6216497,-0.9316582,0.8463648,-1.525868,2.041646,0.2262565,-0.04250901,0.6866111,-2.105585,0.1664551,0.3365474,-0.04160297,0.2053811,1.185083
9.261153,-0.224031,1.783463,-0.4181423,-0.6904029,-0.7158731,-0.1418902,0.183339,1.70481,0.3729217,-0.004358328,-0.1588017,0.2081764,-0.2699169,0.2854413,-1.360569,-0.05155388,0.7860022
9.32778,0.9864426,1.151973,0.6105729,0.0310579,-0.229341,-0.2597603,0.5121207,2.60417,-0.6147223,0.7474229,-0.3085828,-1.099071,-0.6149995,0.5998904,-0.6838255,-0.166225,0.4827971
9.394407,-0.2230026,1.526768,0.00955104,0.1330396,-0.2318668,0.01762081,1.033946,1.720739,0.8354586,-0.4599031,-0.1275143,-0.6004508,-0.4240203,1.022763,-1.538359,0.138045,0.4225482
9.461034,0.05236456,1.79521,-0.0416401,-0.275218,-0.1491258,-0.04398453,1.181899,1.701498,0.6019292,0.08506387,0.3345736,-1.28639,-0.2415094,0.75335,-1.602567,-0.3505005,0.4617432
9.527661,-0.0361579,1.772856,-0.1491296,-0.004652988,-0.2330396,0.2505367,0.5554639,1.586816,-2.365183,-0.1371341,0.25341,0.04358383,-0.5080339,0.825241,-0.9033829,0.1806587,0.3836717
9.594288,0.2371493,1.735627,-0.06764442,0.7342164,-0.3320548,-0.5293945,0.9773334,1.873634,0.4085955,-0.332744,-0.7167215,-0.814564,-0.56574,0.6572872,-0.713754,-0.5978463,-0.5670198
9.660915,0.9751514,1.501015,-0.4246974,1.746082,-0.5503858,-0.2631066,0.3586361,1.804796,-0.4886448,-0.1114565,-0.7176924,-0.5532243,0.192135,0.5212127,-1.362818,0.4682303,0.09001688
9.727542,-0.5180641,1.578138,-0.1408997,-0.797624,-0.7457754,-0.4203175,0.3725497,1.19489,0.1103445,-0.02350263,-0.6410418,0.4355959,-0.9759611,0.7143383,-0.4716144,0.1163352,0.8510776
9.794169,-0.5597269,1.348631,0.1361226,-0.3584959,-0.4962331,0.1785476,-0.6785834,1.591823,0.2117473,0.2220527,-0.7176017,0.06929419,-0.6421542,0.1572297,-0.4883135,0.2887411,0.05207991
9.860796,-0.7251219,2.117939,0.2011666,-0.2910278,-0.254333,0.8615481,-0.5548641,2.79905,0.01149973,-0.1949394,-0.1127207,-0.1955645,-0.2698773,0.1658882,-1.412431,0.3134451,0.9470696
9.927423,-0.8023963,1.834243,0.2777258,0.7930475,-0.4984293,-0.0682397,-1.374889,2.823162,1.191056,-0.02379637,-0.9870986,0.1025555,-0.5668203,0.01455901,-0.3400507,-0.5669734,1.245242
9.99405,-0.9960912,1.60756,-0.05261317,-0.2727558,-0.9784507,0.03038508,0.9951094,2.130949,0.2755317,-0.3274231,-0.4572092,-0.7274265,-0.2646567,0.1682044,-0.1004185,-0.5114359,0.1840175
10.060677,0.0004337192,1.562704,0.0919371,-0.5811417,-0.3489204,0.05645056,0.5472535,2.73409,-0.4340295,-0.8252125,-1.030525,0.3090774,-0.4105161,0.7274974,-0.728462,0.5229159,0.08582613
10.127304,-1.290452,1.910617,-0.1911031,-0.2136921,-0.6247984,0.8006882,0.3236584,2.932145,0.3759272,0.06549185,0.5471054,-0.3782581,0.0926922,0.5992267,-0.7635953,0.0220704,0.195396
10.193931,-0.134338,2.392521,-0.3021992,-0.4506289,-0.3188579,0.4128847,1.142722,3.032897,-0.1356519,0.09050687,-0.5594316,-0.9229836,-0.2878879,0.232051,-1.503947,1.359426,1.14463
10.260558,0.229571,2.145836,-0.4255855,0.6629995,-0.4616156,0.6749141,-0.02734804,3.287933,-0.608367,-0.04906268,0.6342551,0.6320639,0.07251759,-0.9311032,-0.5839167,0.3886236,-0.07165709
10.327185,0.9539841,1.769876,-0.3662703,0.009804313,-0.2263096,-0.09140748,-0.2208989,4.166354,-2.517293,0.5476417,-0.0958114,-1.049517,0.2217866,-0.4926713,-1.459138,0.155904,-1.073714
10.393812,-0.2870326,1.004777,-0.6213177,1.531831,-0.2162944,0.1314682,3.099183,4.135007,-2.127523,-0.3070622,1.186265,-0.3649174,-0.1506886,-0.2682851,-1.099786,-0.1497869,0.7757345
10.460439,-1.553285,1.595509,-0.2184884,0.2903512,0.03780028,-0.292148,0.4696316,3.942696,0.9340703,0.02358022,0.8515722,0.511669,-0.3502219,-0.003168683,-1.713269,0.06863963,-0.3614381
10.527066,-0.1915283,1.161578,0.1477126,0.6956035,0.05392948,0.5841269,0.4348098,3.425775,-0.6255218,-0.3298428,-0.09900349,0.2999665,0.06104622,-0.8418835,-0.5911386,-0.4545558,-0.1409515
10.593693,0.6567084,0.7827046,-0.333989,0.1864425,-0.2246333,0.1626408,0.1221664,2.819441,-1.356408,0.0361933,-0.7191592,-0.782623,-0.6313682,-0.4039547,-0.6393139,1.115147,1.498138
10.66032,1.004166,0.5066273,-0.01449763,-0.4873666,-0.1252693,0.1697515,1.753395,3.62511,-0.05409255,0.1765969,-1.188324,-0.7762929,0.1103178,-1.668521,0.3852825,-0.2392329,-0.7451699
10.726947,0.1283924,0.7296416,0.3343887,-1.10116,-0.006369886,-0.1982301,0.06778127,2.795689,1.440733,-0.09254532,0.926008,0.6775731,0.6610288,-0.02965031,0.2633801,-0.7620136,1.289123
10.793574,-0.3671879,1.182221,0.07613233,0.5018057,-0.1482083,-0.2377633,1.351053,2.021987,-1.643533,0.4758129,-0.7262635,0.319234,0.1479445,-3.461095,-1.349123,-0.979377,-2.567372
10.860201,0.3252649,0.7148502,0.2139375,0.3355018,0.2040584,0.3498584,1.836925,0.9239374,-0.6373505,-0.05751685,0.4325386,-0.5481588,-0.5298352,-0.3941173,-1.466821,-0.4329856,-0.6336285
10.926828,0.1431625,0.3594908,0.311199,1.06073,-0.2973245,-0.7474248,6.187611,0.7540484,-0.2226078,-0.03194413,-0.3461157,0.5734262,-0.2603165,-0.7806278,-0.6554546,-1.141776,0.3681669
10.993455,0.128527,0.4961233,0.09714726,0.5603957,0.01445287,-0.1085441,4.145959,0.3070976,-1.103923,0.06698772,-0.1007802,-0.2209938,-0.9905323,0.07434406,-1.342835,-1.189693,0.01903171
11.060082,0.3112164,0.2913535,0.08834723,-0.309329,-0.2796651,-0.02759363,4.370758,0.2213036,0.3062645,0.09176689,0.1917378,2.04381,-0.6248378,-0.783882,-0.2403874,-0.7209392,-0.200963
11.126709,-0.8687696,0.242525,0.009000055,0.548628,-0.3821835,-0.3793283,6.152181,0.4711334,-0.5817955,-0.2239604,1.347233,0.7529514,-0.4277212,-1.031491,-1.114437,-0.6843259,-0.3054878
11.193336,-0.4501229,0.1431278,0.1893672,-0.05516464,-0.5292332,-0.7505642,3.929809,-0.02660652,1.154246,-0.3256125,1.467623,0.4387948,-0.5284222,-0.123712,-1.475635,0.2895089,-0.3835315
11.259963,-0.5862918,0.5385062,-0.1027911,0.2549435,-0.4457449,0.3463901,2.726048,0.04415226,-0.998033,-0.1956144,-0.2086026,-0.1891383,-0.4138056,-0.935595,-0.9121996,-0.7605299,0.8677443
11.32659,-1.820689,0.5927728,0.03049227,-1.134255,-0.115311,-0.613538,4.939507,0.5673424,2.447567,0.02701618,0.7520701,0.4999522,-0.8261434,-0.2974803,-1.231091,-0.5793045,0.3922853
11.393217,0.02472208,0.495496,0.2337883,-0.2630576,-0.4431206,0.1871264,2.664362,-0.07285092,-0.7006057,-0.4004416,0.0777868,0.3353753,-0.469044,-0.143807,-1.814215,0.03661893,-0.1743271
11.459844,0.1570651,1.54925,0.3403393,0.4730375,-0.6243201,0.1539832,4.130191,-0.3562866,0.02894083,-0.5459731,-1.511433,-0.6053527,-0.07884438,-1.749124,-1.203448,-0.7766652,-1.249694
11.526471,-1.667965,1.647412,0.1094245,1.099112,-0.4575659,0.5943928,1.915584,-0.3100022,-1.364336,-0.1472774,0.4422017,1.03021,-0.4610395,0.009800299,-0.2749182,-0.2653523,-0.1209143
11.593098,0.09364464,2.426996,0.08397005,-0.3113225,-0.4276088,0.1773983,2.732808,-0.7824311,-0.795653,0.1361684,-1.047917,0.3714359,-0.8113202,1.016693,-0.9059843,0.369258,1.035939
11.659725,-0.2412581,1.511286,-0.2386267,-0.9321195,-0.1303775,0.4664456,2.402084,-0.548611,0.7311198,0.1994285,-0.517597,0.5513309,-0.2714935,0.09856959,-1.55161,0.6252663,0.7647967
11.726352,-0.1646556,1.643436,0.01641719,-0.6182544,-0.3817489,0.6471791,1.095876,-0.4609523,0.6958867,-0.5957519,-1.365735,-0.1672653,-0.5849563,1.242387,-1.645854,0.1896036,0.2517259
11.792979,-0.05084122,1.577993,0.2247468,-0.05905337,-0.5682967,0.7073709,1.843706,-0.4235798,-0.2431806,-0.1293752,-1.485591,2.293574,-0.4627793,-0.681359,-1.762544,-0.1022887,-0.745667
11.859606,-0.8796034,1.233843,-0.2674702,0.2127795,-0.6345153,0.8014829,2.351517,-0.5246209,1.128871,-0.1102367,-0.9416274,0.4919758,-0.6175793,1.527911,-0.04869964,0.4792144,1.455178
11.926233,-1.22109,1.279472,-0.3771143,0.1836036,-0.09415837,0.0356176,1.755809,-0.6098754,0.08790106,-0.5129839,-1.377111,0.7916647,-0.3441144,1.52529,-1.077323,0.02597692,0.5217733
11.99286,-0.9788363,1.321934,-0.2007052,-0.5813409,-0.02226475,0.9894691,1.95971,0.4463292,1.263972,0.02706035,-0.8410466,-0.542334,0.1073602,0.7723905,-1.593869,-0.4670417,0.7982182
12.059487,-1.709737,1.112282,0.006191486,-1.407336,-0.324765,0.2545712,1.851458,0.6902343,-0.4510355,-0.5179185,-1.887695,0.6514333,0.1886285,0.277028,-0.5412669,-0.1374374,0.3949393
12.126114,-0.6902121,0.9150438,-0.1812982,0.141954,-0.4175498,0.8326048,1.821341,-0.4930519,-0.04489113,0.2604586,-0.4668175,-1.104982,0.04269264,0.9840652,-0.08766378,0.0146632,1.449289
12.192741,1.178811,0.3929237,0.09104484,-1.286551,-0.3122402,0.6307412,3.612415,0.08841681,1.615942,0.4086895,-0.3954137,-1.598768,-0.4576618,1.152422,-0.6976365,0.05799724,1.021921
12.259368,-0.5226806,0.9235941,0.1324735,1.543899,0.2562975,0.799314,4.807462,-0.04470255,1.233581,0.7542948,-0.5489946,-1.65001,0.2415771,0.9410447,-1.024765,-0.5949798,0.4624778
12.325995,-1.136781,0.8637597,-0.4914528,-0.5907472,-0.4385116,0.4771138,-0.3801565,0.4694142,1.163768,-0.5249115,0.1140931,1.072936,0.1309978,0.8979843,-0.7172412,-0.1887656,0.4375615
12.392622,-0.01204372,0.9644679,-0.05975746,-0.08334862,-0.06712906,0.03720205,1.804572,0.4533382,0.6836944,0.03545197,0.359735,-0.01016536,-0.1667983,1.646998,-0.9263983,-0.2793594,1.569537
12.459249,-1.455831,1.045977,0.1767707,0.7881299,-0.1040816,-0.1879245,0.2690841,0.3447728,1.623585,-0.4628364,-0.2363132,-0.3334247,-0.5401879,1.613937,-0.3257357,-0.2793854,0.1867002
12.525876,0.5297481,0.9414201,0.06443571,-0.4049506,-0.1624457,-0.01015759,0.3280507,0.7330068,-1.309269,0.02776845,-0.123879,-0.4565285,-0.3400841,0.3311237,-0.9368752,-0.4026552,0.9038505
12.592503,0.07617118,0.6641294,-0.1396037,-0.7275218,-0.3638752,-0.3425688,-0.02013842,0.7351786,1.194287,-0.2086659,-0.2695062,1.000438,-0.2711836,0.7061473,-0.3196955,-0.3436557,0.9692343
12.65913,-1.399992,0.8516855,0.2741703,-1.400393,-0.1692424,-0.5757649,-0.03403612,1.113401,-0.8948516,-0.165765,-0.6994579,-0.4876137,-0.2489739,0.3647981,0.09361529,-0.1947163,-0.71592
12.725757,-0.7964335,1.052955,0.193044,0.9359131,-0.3556105,-0.06988592,-0.4726951,0.9253979,-0.5331256,-0.02934663,-0.5217482,2.15275,-0.5509325,1.52497,-0.7118915,-0.02153922,0.9713632
12.792384,-1.041072,0.6695814,-0.1136843,-0.2157844,-0.6591423,-0.01631298,0.8962094,0.6020181,0.7949334,-0.6389359,-0.5752985,0.1369983,-0.3397671,0.3972028,-0.2359721,-0.7437595,-0.5001124
12.859011,-1.856326,0.6306605,0.02642427,-0.4500102,-0.5311527,-0.3536832,1.509808,0.325401,1.638734,0.06487892,-0.1192734,0.9619342,-0.1211796,0.6748165,0.267191,-0.1342748,1.096655
12.925638,-0.8489395,0.4809824,-0.02760642,-0.5493357,0.03819981,-0.1609389,-0.2684014,0.5153192,0.9169601,-0.1558015,-0.7636969,-1.02781,0.1655526,0.5698599,-0.1157138,-0.3217702,0.2854398
12.992265,0.6635577,1.48396,-0.2088127,0.139747,-0.5172746,0.2075824,1.733804,0.1317951,-0.2194621,0.2830371,-0.4157287,-0.5760626,-0.162386,0.8166774,0.08639124,-0.1106058,1.154675
13.058892,-0.9486938,1.550098,-0.1047806,-0.1662229,-0.3158553,-0.2544463,0.04744958,1.585116,0.52249,0.130134,-0.5073064,0.2402264,0.00416607,-0.3779339,-0.6704262,0.004960707,0.3172408
13.125519,-0.6466659,1.432636,-0.104299,-0.553326,-0.3628699,-0.7273396,0.8825243,1.292604,0.3476135,-0.2241507,-0.7625333,-0.4418955,0.003620673,0.3600427,0.188237,-0.5441856,-0.3578203
13.192146,-1.725436,1.070524,-0.03412616,0.3418107,-0.163419,-0.1620274,1.008604,1.731783,0.3218493,0.02870071,-0.8234928,-0.09049121,0.1698587,-0.4377618,-0.435264,-0.5129875,1.097047
13.258773,-1.482528,0.9751911,-0.1377769,0.2117382,-0.2192359,-0.8336537,2.274136,1.723755,0.3471207,0.2042899,-2.092722,0.3911968,-0.5319036,0.2079405,0.1874101,-0.7355549,0.573567
13.3254,0.1796487,0.9411389,-0.2996959,-0.4620903,0.1123037,-0.4764929,0.1623317,1.618778,-0.5080279,-0.3447085,-1.718456,-0.9057375,-0.07500979,0.1263615,0.1920154,-0.6846015,0.1325042
13.392027,-0.05802575,0.5037266,-0.07883057,-0.687521,0.2024292,-0.2447934,1.224592,1.471146,0.3095878,-0.4733818,-0.2167306,-0.2530667,0.4102013,-0.2203459,-0.4512913,-1.156227,-0.5908997
13.458654,-0.9824622,0.5602842,-0.3183268,-0.08231164,0.1774759,-0.7949551,0.376091,1.7114,0.2796718,0.05757599,-0.601852,0.6115144,0.1067748,-0.01725235,-0.2961628,-0.2205966,0.258686
13.525281,0.008653721,1.240903,0.03825347,0.0990361,0.4360289,-0.3139695,-0.9408931,1.296123,-0.6741027,0.07265925,-0.6448566,0.9038965,0.09788434,0.9142345,-0.310025,0.1304344,0.5796652
13.591908,-0.05631232,0.8504832,-0.04437641,-0.1762543,0.1689468,0.06910958,0.4603064,1.153984,1.450349,0.3077467,-1.134595,0.9041473,0.2948929,0.6464672,-0.5968451,0.07608032,-0.1183685
13.658535,-0.7297514,0.8263373,-0.20476,-0.2805581,0.05853486,-0.2940393,0.7455984,0.9563175,0.2999389,-0.6329167,-0.8677804,-0.05921429,-0.327472,0.4445406,0.3559213,-0.3533846,0.04244205
13.725162,0.5103043,0.2324505,-0.1526601,1.372501,0.1130822,-0.6693153,1.238544,1.26098,0.7233226,0.2560833,-0.9451473,-0.1822012,-0.09300945,-0.06594691,-0.7340038,0.8373067,0.8229228
13.791789,0.2438523,1.041524,-0.08630813,1.467591,0.3101964,-0.5692303,1.12179,0.8724548,-0.7089334,-0.2148777,0.05361185,-0.6569958,0.300744,-0.6635021,-0.8240694,0.01214771,-0.1427694
13.858416,-0.06712943,1.593457,-0.1259159,0.3806794,0.3321018,-0.5949036,0.3643879,0.7473516,0.1293624,0.2184441,-0.8637502,0.2868351,-0.4380649,1.087936,-0.3931352,0.01084969,0.8481286
13.925043,-0.1606259,1.689275,-0.2174525,-0.160541,0.2428905,-0.5572458,-0.4312719,0.7909214,0.2251945,0.39582,-0.1920369,0.588065,0.002567935,1.332534,-0.1905276,0.4375129,0.286355
13.99167,-0.5427094,1.514152,-0.4320301,-0.9662109,-0.2338539,-0.2371498,1.60546,0.920031,-0.02757555,-0.2849434,-1.01698,-0.6187154,0.1445947,0.134223,-0.07120198,0.5060126,1.172912
14.058297,-0.6796237,0.8964826,-0.1070012,1.619497,0.1555394,-0.5335703,-0.06709246,0.7251071,0.7055677,0.2243739,-0.6127799,-1.110736,0.4864218,0.3681421,-0.3771021,0.4846425,0.7938847
14.124924,-0.3977713,0.9889481,-0.3841466,-0.5485399,-0.163356,0.290387,0.9483048,0.6397215,0.8052283,-0.04576417,-0.4803518,-0.4992583,0.4829144,0.7589737,0.1308754,0.2951008,0.5613436
14.191551,-0.2564198,0.8118924,-0.1557463,-0.2517014,0.3865542,-0.08065797,0.2478049,1.522972,0.1721014,0.2413942,-1.400366,0.5598172,0.6473439,-0.04411893,-0.2041094,-0.2275344,0.505442
14.258178,0.04747053,0.739407,-0.008817664,0.3969766,-0.3711442,0.4163786,0.2605496,0.2362352,-0.6804231,0.2257676,-1.09465,-1.552997,-0.1932189,0.3625161,-0.02029636,-0.2711413,-0.06538435
14.324805,0.6920679,1.006064,-0.167883,-0.3175406,-0.1658515,-0.1334398,-0.4474404,0.3394348,0.3053775,-0.199582,-0.239109,0.4715863,0.1505252,1.029587,-0.6618289,-0.07563715,-0.7297481
14.391432,0.1999919,1.508076,-0.1476746,0.4933194,-0.2669093,-0.7987977,-0.5705404,1.21436,0.5585091,-0.09437635,-0.7798704,-0.2404888,0.1074432,0.3320276,-0.3076302,0.04633968,1.29733
14.458059,-0.7282127,1.956534,-0.3548871,-0.09782285,-0.1302203,-0.2483008,0.0895698,0.6406775,1.000411,0.2073051,-0.6126491,0.04547178,0.3293232,0.4803993,0.2138928,0.336087,1.827771
14.524686,-0.1750097,1.13833,-0.3595013,0.5493079,-0.4628713,-0.153472,-1.179405,0.6055639,0.5286001,-0.07950994,-0.9923883,0.1046548,0.3154485,0.1518696,-0.3545106,0.4355769,0.9795287
14.591313,-0.9335567,1.251517,-0.1360391,-0.2918373,-0.2057901,0.3274159,1.333534,0.2529846,1.526799,-0.04643523,-0.7871487,-0.404018,0.3853744,0.9577566,0.2380523,0.0356792,-0.5770354
14.65794,0.6111395,1.099078,-0.143296,0.4639232,0.0384994,-0.1592635,-0.53521,-0.2656261,0.6320058,-0.2814957,-0.5686733,1.133032,0.261781,0.9598342,-0.4018879,0.4847263,-0.05750992
14.724567,-1.041561,0.9607044,0.0006406204,0.3016983,-0.2843967,-0.2628542,0.714038,0.4419701,1.442713,-0.1284947,-1.570706,1.089611,0.3982016,0.05968242,0.3465721,-0.3059195,1.035904
14.791194,-0.2856974,0.8919,-0.533615,-0.2374483,-0.3667586,-0.4729118,0.2005792,0.280644,1.658724,-0.5341734,-0.5405537,-1.287303,0.5281093,-0.09479311,-0.08011492,0.2483794,-0.3546473
14.857821,0.5404313,0.705651,-0.3864141,-0.2463251,-0.131482,-0.08980525,0.1017152,-0.1384674,0.701616,0.3241325,-1.425845,0.2702606,0.03779555,0.4665118,-0.1099769,-0.1345023,0.6645682
14.924448,-0.09836688,1.698477,-0.1983249,0.01115013,-0.2578105,-0.7977554,-1.336188,-0.01054763,-1.266478,-0.1016727,-0.7477099,0.4256843,0.5112143,1.458045,0.247967,0.6898727,1.166332
14.991075,-0.8874248,1.7886,-0.2855426,1.012676,-0.2594126,0.756573,-1.486612,-0.1571993,0.6609464,-0.088223,-0.6614264,-0.08745598,0.1620656,1.699806,0.6350602,0.6332315,0.1728416
15.057702,0.004436601,1.846646,-0.2606401,-0.3972071,-0.1890546,-0.1528932,-0.6775588,-0.4753798,-0.2886235,-0.1609793,-1.964305,0.468874,-0.05321067,0.7300638,0.06985656,0.2592043,0.4257041
15.124329,-0.5397605,1.328766,-0.3349763,-1.172868,0.1995351,-0.389248,-0.3561085,0.2222164,-0.4760943,0.05508549,-1.555584,-0.3894676,0.09371209,0.2765775,0.03333485,0.5169482,0.1412103
15.190956,-0.0552404,1.146637,0.01241211,0.004635221,-0.1726214,-0.07224848,1.911305,-0.1235365,0.3165009,0.09970522,-1.185284,-1.362503,0.07688403,0.4199021,0.1594553,-0.09060562,-0.7689303
15.257583,-0.5144414,0.61766,-0.1489,0.6023677,0.02914122,0.1016031,-0.3400785,-0.587122,0.3636222,0.2930392,-0.807681,1.344315,0.2589484,0.3517695,0.3728923,0.3630537,0.3726558
15.32421,-0.3610511,1.134905,-0.2579889,0.3620317,0.4784882,-0.03820791,-1.544318,0.06418983,0.1990258,-0.5300012,-0.7169607,-0.6746051,0.138302,0.5100194,-0.1418082,0.5029523,0.6284135
15.390837,0.1676718,1.011951,-0.6485819,0.1578525,0.06502079,0.06341656,-0.7771178,-0.4921657,-0.4958798,-0.2773665,-0.8980552,0.07283671,-0.1118172,0.5887675,0.3134858,-0.1740325,0.168922
15.457464,-0.4521589,1.032539,-0.004075561,-0.2267975,0.2403372,0.1304243,0.2531963,-0.1897108,-0.109693,0.3071719,-0.2332172,0.09066901,0.3396168,1.011494,1.065957,0.6096382,0.7610201
15.524091,1.379606,0.5180707,0.04811216,0.4509437,0.1412168,-1.126049,-0.4028932,-0.2588359,-1.21824,0.4383776,-1.128305,-0.2127163,-0.2391154,0.6459379,0.4830714,0.1254602,0.3616623
15.590718,0.3433076,1.209687,-0.2115732,-0.5091436,0.00335881,-0.7586221,-0.1339766,-0.07068081,0.5398363,-0.1789158,-1.066628,0.2916336,-0.1001718,0.3834788,0.006053927,-0.05369088,-0.4763795
15.657345,0.05102388,0.9379263,-0.4262666,0.7027731,-0.1879211,-0.5029305,-0.3479293,0.07962341,0.1043078,-0.1379017,-0.9277439,-0.3385243,0.07010375,-0.3661936,-0.6046634,0.2338738,-0.741069
15.723972,-0.1735549,1.280359,0.05572653,0.3069595,0.3796685,-0.6923116,-0.1038736,-0.1845047,0.8452088,-0.06391447,-0.4542964,0.5189863,-0.3547227,1.016231,-0.6761046,0.003758412,-0.3802871
15.790599,-0.5039722,1.141367,-0.08683882,1.203941,0.184645,-0.2127614,-1.358842,-0.01269003,1.304067,0.1803853,-1.137718,0.2582364,-0.5623674,0.554195,-0.07030562,-0.4926766,-0.309335
15.857226,0.5047383,1.098385,-0.2707188,1.042518,0.3672105,-0.725229,-1.544475,-0.8709006,0.01744374,0.05468512,-0.4500118,1.404152,0.03516724,0.5635188,-0.5066546,-0.1630781,0.8763455
15.923853,-0.0940386,0.5365433,0.1004262,-0.9357325,-0.1396918,-0.3494034,-0.468567,0.4968115,0.2982619,0.07130481,-0.6955038,-0.6866454,-0.3084625,0.5294341,0.1532036,-0.0583725,-1.165625
15.99048,0.4237789,0.828963,-0.288634,0.5419239,0.2761042,-0.7093076,1.237331,-0.09623294,-0.06772633,-0.09376942,-1.04405,-0.2782288,-0.07477256,-0.384904,-0.2063305,-0.1952926,0.8548909
16.057107,-1.165784,0.903994,-0.6238357,-0.7865676,0.3874365,0.2214504,-1.195137,-0.3305935,0.3099524,0.08002922,0.5248533,-0.4869137,-0.01397864,0.2081767,-1.108524,-0.1940134,-0.3949161
16.123734,0.4842134,1.022737,0.06600723,-0.8438675,0.1983985,-0.5626673,-0.2488747,0.05053268,-0.3192361,-0.2056778,-1.533297,-0.11487,-0.1170038,0.3509191,-0.4793043,-0.3946061,0.1989715
16.190361,0.2761567,0.5402988,-0.03315926,-0.08671822,-0.05326052,-0.4955606,-0.06419156,-0.5379823,-0.02418276,0.07423222,-0.4608418,-0.8762575,-0.421776,0.340985,0.000631833,-0.490313,-0.2116745
16.256988,0.07024796,0.1953911,-0.07043383,1.020419,0.2652082,-0.1896962,1.175032,-0.5610641,-0.04077735,0.2205618,-0.8754061,-1.883776,-0.3247275,0.188176,0.1160202,-0.6235003,-1.092319
